Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,14.934391,4.7719,374.1
2.0,14.781075,4.7718,374.6
3.0,14.681168,4.7718,375.1
4.0,14.575795,4.7717,375.6
5.0,14.503537,4.7717,376.1
6.0,14.450487,4.7717,376.6
7.0,14.397858,4.7716,377.1
8.0,14.352573,4.7716,377.6
9.0,14.306733,4.7716,378.1
10.0,14.268439,4.7715,378.6
11.0,14.230444,4.7715,379.1
12.0,14.195763,4.7715,379.6
13.0,14.161142,4.7715,380.1
14.0,14.127971,4.7715,380.6
15.0,14.099143,4.7714,381.1
16.0,14.064884,4.7714,381.6
17.0,14.042870,4.7714,382.1
18.0,14.015903,4.7714,382.6
19.0,13.991929,4.7714,383.1
20.0,13.962222,4.7714,383.6
21.0,13.941901,4.7714,384.1
22.0,13.917805,4.7713,384.6
23.0,13.894929,4.7713,385.1
24.0,13.865610,4.7713,385.6
25.0,13.845630,4.7713,386.1
26.0,13.830825,4.7713,386.6
27.0,13.809674,4.7713,387.1
28.0,13.790318,4.7713,387.6
29.0,13.772153,4.7713,388.1
30.0,13.747859,4.7712,388.6
31.0,13.731206,4.7712,389.1
32.0,13.713785,4.7712,389.6
33.0,13.692042,4.7712,390.1
34.0,13.675820,4.7712,390.6
35.0,13.655906,4.7712,391.1
36.0,13.633534,4.7712,391.6
37.0,13.621850,4.7712,392.1
38.0,13.606330,4.7712,392.6
39.0,13.587443,4.7711,393.1
40.0,13.573264,4.7711,393.6
