Point No.,Normal Force [N],Gap [mm],Time [s]
1,0.689783,11.8204,110.4790
2,0.690302,11.8204,110.4840
3,0.690423,11.8204,110.4890
4,0.689320,11.8210,110.4940
5,0.689221,11.8210,110.4990
6,0.689853,11.8210,110.5040
7,0.688543,11.8210,110.5090
8,0.685579,11.8229,110.5140
9,0.682614,11.8229,110.5180
10,0.678209,11.8229,110.5230
11,0.669638,11.8266,110.5280
12,0.665939,11.8266,110.5330
13,0.651199,11.8310,110.5380
14,0.644573,11.8310,110.5430
15,0.628506,11.8366,110.5480
16,0.617854,11.8366,110.5540
17,0.606472,11.8410,110.5590
18,0.592116,11.8460,110.5640
19,0.578480,11.8460,110.5690
20,0.561964,11.8510,110.5740
21,0.548791,11.8510,110.5790
22,0.533355,11.8559,110.5840
23,0.519481,11.8559,110.5890
24,0.504601,11.8609,110.5940
25,0.493388,11.8609,110.5990
26,0.477737,11.8659,110.6040
27,0.465242,11.8659,110.6090
28,0.451171,11.8659,110.6140
29,0.442011,11.8709,110.6190
30,0.432733,11.8709,110.6230
31,0.418747,11.8765,110.6280
32,0.407931,11.8765,110.6330
33,0.395618,11.8809,110.6380
34,0.385345,11.8809,110.6430
35,0.373318,11.8858,110.6480
36,0.363409,11.8858,110.6530
37,0.354903,11.8908,110.6580
38,0.346724,11.8908,110.6630
39,0.336254,11.8958,110.6680
40,0.326126,11.8958,110.6730
41,0.316488,11.9008,110.6780
42,0.307720,11.9008,110.6830
43,0.296797,11.9058,110.6880
44,0.286327,11.9058,110.6930
45,0.277480,11.9108,110.6980
46,0.268043,11.9108,110.7030
47,0.258569,11.9158,110.7080
48,0.249306,11.9158,110.7130
49,0.241099,11.9208,110.7180
50,0.232209,11.9208,110.7230
51,0.222188,11.9258,110.7280
52,0.212481,11.9258,110.7330
53,0.203488,11.9307,110.7380
54,0.192102,11.9307,110.7430
55,0.180505,11.9364,110.7480
56,0.171256,11.9364,110.7530
57,0.165364,11.9407,110.7580
58,0.157026,11.9407,110.7630
59,0.146804,11.9457,110.7680
60,0.137353,11.9457,110.7730
61,0.128960,11.9507,110.7780
62,0.118429,11.9507,110.7830
63,0.110671,11.9557,110.7880
64,0.101697,11.9557,110.7930
65,0.098560,11.9607,110.7980
66,0.092083,11.9607,110.8030
67,0.083573,11.9657,110.8080
68,0.073061,11.9657,110.8130
69,0.066121,11.9700,110.8180
70,0.057685,11.9700,110.8230
71,0.053159,11.9757,110.8280
72,0.047253,11.9757,110.8330
73,0.046210,11.9807,110.8380
74,0.041108,11.9806,110.8430
75,0.034043,11.9856,110.8480
76,0.026182,11.9856,110.8530
77,0.021454,11.9906,110.8580
78,0.016081,11.9906,110.8630
79,0.013916,11.9956,110.8680
80,0.009123,11.9956,110.8730
81,0.008511,12.0006,110.8780
82,0.003596,12.0006,110.8830
83,0.000089,12.0056,110.8880
84,-0.005186,12.0056,110.8930
85,-0.006897,12.0100,110.8980
86,-0.011022,12.0100,110.9030
87,-0.012312,12.0156,110.9080
88,-0.018508,12.0156,110.9130
89,-0.021188,12.0206,110.9180
90,-0.031382,12.0206,110.9230
91,-0.038957,12.0256,110.9280
92,-0.046621,12.0256,110.9330
93,-0.049455,12.0306,110.9380
94,-0.056956,12.0306,110.9430
95,-0.059663,12.0356,110.9480
96,-0.064723,12.0356,110.9530
97,-0.062460,12.0406,110.9580
98,-0.067337,12.0406,110.9630
99,-0.068375,12.0456,110.9680
100,-0.074108,12.0456,110.9730
101,-0.073846,12.0500,110.9780
102,-0.079196,12.0500,110.9830
103,-0.079200,12.0556,110.9880
104,-0.087201,12.0556,110.9930
105,-0.090297,12.0606,110.9980
106,-0.098602,12.0606,111.0030
107,-0.102843,12.0656,111.0080
108,-0.107117,12.0656,111.0130
109,-0.104195,12.0699,111.0180
110,-0.111868,12.0699,111.0230
111,-0.114071,12.0756,111.0280
112,-0.121983,12.0756,111.0330
113,-0.122123,12.0806,111.0380
114,-0.127744,12.0805,111.0430
115,-0.128197,12.0856,111.0480
116,-0.135095,12.0855,111.0530
117,-0.140720,12.0899,111.0580
118,-0.148581,12.0899,111.0630
119,-0.153112,12.0955,111.0680
120,-0.159560,12.0955,111.0730
121,-0.160374,12.1005,111.0780
122,-0.165967,12.1005,111.0830
123,-0.164152,12.1055,111.0880
124,-0.168066,12.1055,111.0930
125,-0.163624,12.1099,111.0980
126,-0.168324,12.1099,111.1030
127,-0.165387,12.1155,111.1080
128,-0.169493,12.1155,111.1130
129,-0.163657,12.1205,111.1180
130,-0.167374,12.1205,111.1230
131,-0.165597,12.1255,111.1280
132,-0.170526,12.1255,111.1330
133,-0.168141,12.1299,111.1380
134,-0.173327,12.1299,111.1430
135,-0.170012,12.1355,111.1480
136,-0.173785,12.1355,111.1530
137,-0.168511,12.1399,111.1580
138,-0.172509,12.1399,111.1630
139,-0.172195,12.1449,111.1680
140,-0.178359,12.1449,111.1730
141,-0.178808,12.1499,111.1780
142,-0.184260,12.1499,111.1830
143,-0.184489,12.1555,111.1880
144,-0.190288,12.1555,111.1930
145,-0.186809,12.1599,111.1980
146,-0.191265,12.1599,111.2030
147,-0.191101,12.1649,111.2080
148,-0.196147,12.1649,111.2130
149,-0.194548,12.1699,111.2180
150,-0.199799,12.1699,111.2230
151,-0.199041,12.1755,111.2280
152,-0.204611,12.1755,111.2330
153,-0.198999,12.1805,111.2380
154,-0.202820,12.1805,111.2430
155,-0.202806,12.1849,111.2480
156,-0.208730,12.1849,111.2530
157,-0.208193,12.1899,111.2580
158,-0.214562,12.1899,111.2630
159,-0.213757,12.1949,111.2680
160,-0.218298,12.1949,111.2730
161,-0.214347,12.1999,111.2780
162,-0.218836,12.1999,111.2830
163,-0.219135,12.2049,111.2880
164,-0.224288,12.2049,111.2930
165,-0.222090,12.2099,111.2980
166,-0.227758,12.2099,111.3030
167,-0.228553,12.2155,111.3080
168,-0.234188,12.2155,111.3130
169,-0.229773,12.2205,111.3180
170,-0.233369,12.2205,111.3230
171,-0.233547,12.2255,111.3280
172,-0.239378,12.2255,111.3330
173,-0.236844,12.2299,111.3380
174,-0.242086,12.2299,111.3430
175,-0.241660,12.2349,111.3480
176,-0.247131,12.2349,111.3530
177,-0.241777,12.2399,111.3580
178,-0.245892,12.2399,111.3630
179,-0.246299,12.2449,111.3680
180,-0.252275,12.2449,111.3730
181,-0.251419,12.2499,111.3780
182,-0.256156,12.2498,111.3830
183,-0.251751,12.2549,111.3880
184,-0.254337,12.2549,111.3930
185,-0.247468,12.2605,111.3980
186,-0.250629,12.2605,111.4030
187,-0.248207,12.2655,111.4080
188,-0.252397,12.2655,111.4130
189,-0.247328,12.2699,111.4180
190,-0.250208,12.2699,111.4230
191,-0.245387,12.2755,111.4280
192,-0.249240,12.2755,111.4330
193,-0.244288,12.2799,111.4380
194,-0.249203,12.2799,111.4430
195,-0.249259,12.2849,111.4480
196,-0.254950,12.2849,111.4530
197,-0.251938,12.2899,111.4580
198,-0.256605,12.2898,111.4630
199,-0.256563,12.2948,111.4680
200,-0.262455,12.2948,111.4730
201,-0.258967,12.2998,111.4780
202,-0.263596,12.2998,111.4830
203,-0.262352,12.3048,111.4880
204,-0.267122,12.3048,111.4930
205,-0.263676,12.3105,111.4980
206,-0.269427,12.3105,111.5030
207,-0.270671,12.3155,111.5080
208,-0.277246,12.3155,111.5130
209,-0.272827,12.3205,111.5180
210,-0.276787,12.3205,111.5230
211,-0.275034,12.3248,111.5280
212,-0.280412,12.3248,111.5330
213,-0.278752,12.3298,111.5380
214,-0.284929,12.3298,111.5430
215,-0.285331,12.3355,111.5480
216,-0.291204,12.3355,111.5530
217,-0.286911,12.3398,111.5580
218,-0.291260,12.3398,111.5630
