Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.339890,11.2044,629.2220
2.0,4.311184,11.2044,629.7220
3.0,4.291324,11.2044,630.2220
4.0,4.280441,11.2044,630.7220
5.0,4.272151,11.2044,631.2220
6.0,4.265249,11.2044,631.7220
7.0,4.259037,11.2044,632.2220
8.0,4.252454,11.2044,632.7220
9.0,4.247900,11.2044,633.2220
10.0,4.242277,11.2044,633.7220
11.0,4.238558,11.2044,634.2220
12.0,4.235859,11.2044,634.7220
13.0,4.233683,11.2044,635.2220
14.0,4.231451,11.2044,635.7220
15.0,4.229275,11.2044,636.2220
16.0,4.227226,11.2044,636.7220
17.0,4.225681,11.2044,637.2220
18.0,4.223393,11.2044,637.7220
19.0,4.221875,11.2044,638.2220
20.0,4.219537,11.2044,638.7220
21.0,4.218326,11.2044,639.2220
22.0,4.216578,11.2044,639.7220
23.0,4.214641,11.2044,640.2220
24.0,4.214786,11.2044,640.7220
25.0,4.212780,11.2044,641.2220
26.0,4.212091,11.2044,641.7220
27.0,4.208941,11.2044,642.2220
28.0,4.207926,11.2044,642.7220
29.0,4.206544,11.2044,643.2220
30.0,4.205441,11.2044,643.7220
31.0,4.204851,11.2044,644.2220
32.0,4.203220,11.2044,644.7220
33.0,4.201366,11.2044,645.2220
34.0,4.199476,11.2044,645.7220
35.0,4.199778,11.2044,646.2220
36.0,4.198856,11.2044,646.7220
37.0,4.197685,11.2044,647.2220
38.0,4.196132,11.2044,647.7220
39.0,4.195889,11.2044,648.2220
40.0,4.194040,11.2044,648.7220
