Data stamp = , 24-04-2022 14:29:31 178

Calibration Values: 
Slope = , 26.54 , g/V 
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.0000 ,0.69942 ,5.30536 ,52.05621 
2 ,0.2137 ,0.69951 ,5.31221 ,52.12337 
3 ,0.5501 ,0.70038 ,5.30536 ,52.05621 
4 ,0.7584 ,0.70192 ,5.31905 ,52.19052 
5 ,0.9506 ,0.70365 ,5.30536 ,52.05621 
6 ,1.1584 ,0.70568 ,5.32247 ,52.22410 
7 ,1.3503 ,0.70760 ,5.31563 ,52.15694 
8 ,1.5264 ,0.70942 ,5.28825 ,51.88832 
9 ,1.7030 ,0.71120 ,5.28483 ,51.85474 
10 ,1.8949 ,0.71307 ,5.27798 ,51.78758 
11 ,2.1030 ,0.71512 ,5.27798 ,51.78758 
12 ,2.2792 ,0.71697 ,5.26087 ,51.61969 
13 ,2.4389 ,0.71869 ,5.24034 ,51.41822 
14 ,2.6153 ,0.72030 ,5.23692 ,51.38464 
15 ,2.8233 ,0.72235 ,5.20270 ,51.04886 
16 ,3.0155 ,0.72430 ,5.19927 ,51.01528 
17 ,3.2075 ,0.72614 ,5.16848 ,50.71308 
18 ,3.3843 ,0.72798 ,5.14794 ,50.51161 
19 ,3.5755 ,0.72989 ,5.12399 ,50.27656 
20 ,3.7678 ,0.73171 ,5.11714 ,50.20940 
21 ,3.9599 ,0.73368 ,5.11030 ,50.14225 
22 ,4.1520 ,0.73566 ,5.07265 ,49.77289 
23 ,4.3600 ,0.73771 ,5.07265 ,49.77289 
24 ,4.5357 ,0.73948 ,5.05212 ,49.57142 
25 ,4.7281 ,0.74136 ,5.00763 ,49.13490 
26 ,4.9042 ,0.74324 ,4.99737 ,49.03416 
27 ,5.0963 ,0.74506 ,4.98368 ,48.89985 
28 ,5.2885 ,0.74704 ,4.94946 ,48.56407 
29 ,5.4804 ,0.74892 ,4.95972 ,48.66480 
30 ,5.6561 ,0.75070 ,4.93577 ,48.42975 
31 ,5.8325 ,0.75254 ,4.91866 ,48.26186 
32 ,6.0407 ,0.75456 ,4.88101 ,47.89250 
33 ,6.2485 ,0.75652 ,4.86048 ,47.69103 
34 ,6.4248 ,0.75841 ,4.83310 ,47.42240 
35 ,6.6327 ,0.76038 ,4.82968 ,47.38883 
36 ,6.8089 ,0.76221 ,4.81941 ,47.28809 
37 ,7.0008 ,0.76409 ,4.80573 ,47.15378 
38 ,7.1770 ,0.76595 ,4.79204 ,47.01946 
39 ,7.3531 ,0.76765 ,4.77150 ,46.81800 
40 ,7.5452 ,0.76953 ,4.73386 ,46.44863 
41 ,7.7372 ,0.77143 ,4.74070 ,46.51579 
42 ,7.9294 ,0.77334 ,4.69964 ,46.11285 
43 ,8.1214 ,0.77535 ,4.69279 ,46.04569 
44 ,8.3296 ,0.77726 ,4.66884 ,45.81065 
45 ,8.5378 ,0.77941 ,4.65173 ,45.64275 
46 ,8.7296 ,0.78142 ,4.63119 ,45.44128 
47 ,8.9378 ,0.78349 ,4.60382 ,45.17266 
48 ,9.1299 ,0.78545 ,4.58671 ,45.00477 
49 ,9.3220 ,0.78734 ,4.57644 ,44.90403 
50 ,9.5141 ,0.78924 ,4.55249 ,44.66898 
51 ,9.7060 ,0.79116 ,4.53195 ,44.46751 
52 ,9.8980 ,0.79303 ,4.51484 ,44.29962 
53 ,10.0903 ,0.79498 ,4.49773 ,44.13173 
54 ,10.3143 ,0.79709 ,4.47720 ,43.93026 
55 ,10.4905 ,0.79905 ,4.46693 ,43.82953 
56 ,10.6824 ,0.80088 ,4.44298 ,43.59448 
57 ,10.8745 ,0.80287 ,4.41560 ,43.32585 
58 ,11.0507 ,0.80460 ,4.41902 ,43.35943 
59 ,11.2268 ,0.80642 ,4.38822 ,43.05723 
60 ,11.4027 ,0.80814 ,4.36084 ,42.78860 
61 ,11.5788 ,0.80993 ,4.35058 ,42.68786 
62 ,11.7710 ,0.81167 ,4.33689 ,42.55355 
63 ,11.9630 ,0.81367 ,4.31293 ,42.31850 
64 ,12.1230 ,0.81549 ,4.30267 ,42.21777 
65 ,12.2992 ,0.81709 ,4.27871 ,41.98272 
66 ,12.4912 ,0.81903 ,4.26502 ,41.84841 
67 ,12.6674 ,0.82076 ,4.24107 ,41.61336 
68 ,12.8595 ,0.82272 ,4.22738 ,41.47905 
69 ,13.0354 ,0.82445 ,4.22738 ,41.47905 
70 ,13.2116 ,0.82622 ,4.20000 ,41.21042 
71 ,13.4036 ,0.82817 ,4.16920 ,40.90821 
72 ,13.5958 ,0.83005 ,4.17947 ,41.00895 
73 ,13.7880 ,0.83190 ,4.14183 ,40.63959 
74 ,13.9799 ,0.83384 ,4.13498 ,40.57243 
75 ,14.1556 ,0.83570 ,4.12471 ,40.47170 
76 ,14.3321 ,0.83742 ,4.11445 ,40.37096 
77 ,14.5400 ,0.83942 ,4.09049 ,40.13591 
78 ,14.7162 ,0.84126 ,4.07680 ,40.00160 
79 ,14.9083 ,0.84324 ,4.04258 ,39.66582 
80 ,15.1004 ,0.84513 ,4.00836 ,39.33003 
81 ,15.2761 ,0.84691 ,4.01178 ,39.36361 
82 ,15.4521 ,0.84862 ,4.00152 ,39.26288 
83 ,15.6282 ,0.85043 ,3.97414 ,38.99425 
84 ,15.8046 ,0.85213 ,3.95361 ,38.79278 
85 ,15.9807 ,0.85391 ,3.92965 ,38.55773 
86 ,16.1569 ,0.85567 ,3.92281 ,38.49058 
87 ,16.3484 ,0.85755 ,3.91938 ,38.45700 
88 ,16.5250 ,0.85933 ,3.89543 ,38.22195 
89 ,16.7171 ,0.86126 ,3.88516 ,38.12122 
90 ,16.9090 ,0.86319 ,3.84752 ,37.75185 
91 ,17.1010 ,0.86510 ,3.82699 ,37.55038 
92 ,17.2933 ,0.86697 ,3.82014 ,37.48323 
93 ,17.4693 ,0.86886 ,3.79276 ,37.21460 
94 ,17.6455 ,0.87053 ,3.78934 ,37.18102 
95 ,17.8215 ,0.87243 ,3.75854 ,36.87882 
96 ,18.0291 ,0.87424 ,3.77223 ,37.01313 
97 ,18.2057 ,0.87614 ,3.72432 ,36.54303 
98 ,18.3979 ,0.87800 ,3.70379 ,36.34157 
99 ,18.5899 ,0.88003 ,3.72090 ,36.50946 
100 ,18.7979 ,0.88195 ,3.68325 ,36.14010 
101 ,18.9902 ,0.88386 ,3.66957 ,36.00578 
102 ,19.1823 ,0.88593 ,3.63877 ,35.70358 
103 ,19.3742 ,0.88780 ,3.64219 ,35.73716 
104 ,19.5658 ,0.88969 ,3.59770 ,35.30064 
105 ,19.7583 ,0.89160 ,3.58401 ,35.16632 
106 ,19.9665 ,0.89372 ,3.55663 ,34.89770 
107 ,20.1585 ,0.89565 ,3.54979 ,34.83054 
108 ,20.3345 ,0.89742 ,3.54295 ,34.76338 
109 ,20.5266 ,0.89930 ,3.52584 ,34.59549 
110 ,20.7028 ,0.90110 ,3.50872 ,34.42760 
111 ,20.9269 ,0.90332 ,3.47792 ,34.12540 
112 ,21.1508 ,0.90543 ,3.46424 ,33.99108 
113 ,21.3430 ,0.90747 ,3.44370 ,33.78961 
114 ,21.5512 ,0.90956 ,3.42317 ,33.58814 
115 ,21.7429 ,0.91150 ,3.40606 ,33.42025 
116 ,21.9192 ,0.91329 ,3.40264 ,33.38667 
117 ,22.1109 ,0.91520 ,3.38895 ,33.25236 
118 ,22.2875 ,0.91692 ,3.36157 ,32.98374 
119 ,22.4796 ,0.91890 ,3.33762 ,32.74869 
120 ,22.6555 ,0.92069 ,3.32735 ,32.64795 
121 ,22.8315 ,0.92246 ,3.31708 ,32.54722 
122 ,23.0077 ,0.92412 ,3.29313 ,32.31217 
123 ,23.1837 ,0.92590 ,3.27602 ,32.14428 
124 ,23.3759 ,0.92781 ,3.27259 ,32.11070 
125 ,23.5836 ,0.92986 ,3.24864 ,31.87565 
126 ,23.7599 ,0.93166 ,3.23495 ,31.74134 
127 ,23.9199 ,0.93340 ,3.21784 ,31.57345 
128 ,24.0961 ,0.93507 ,3.21100 ,31.50629 
129 ,24.2882 ,0.93698 ,3.19388 ,31.33840 
130 ,24.4803 ,0.93883 ,3.18020 ,31.20409 
131 ,24.6723 ,0.94075 ,3.16651 ,31.06977 
132 ,24.8643 ,0.94270 ,3.14597 ,30.86830 
133 ,25.0405 ,0.94445 ,3.12202 ,30.63325 
134 ,25.2482 ,0.94646 ,3.11175 ,30.53252 
135 ,25.4085 ,0.94827 ,3.08780 ,30.29747 
136 ,25.6006 ,0.95002 ,3.08438 ,30.26389 
137 ,25.7768 ,0.95186 ,3.06726 ,30.09600 
138 ,25.9685 ,0.95372 ,3.04673 ,29.89453 
139 ,26.1609 ,0.95565 ,3.01935 ,29.62590 
140 ,26.3691 ,0.95773 ,3.02278 ,29.65948 
141 ,26.5771 ,0.95976 ,3.00909 ,29.52517 
142 ,26.7527 ,0.96165 ,2.98855 ,29.32370 
143 ,26.9293 ,0.96336 ,2.97487 ,29.18939 
144 ,27.1209 ,0.96524 ,2.95433 ,28.98792 
145 ,27.2975 ,0.96704 ,2.94064 ,28.85360 
146 ,27.4893 ,0.96894 ,2.92011 ,28.65213 
147 ,27.6815 ,0.97082 ,2.89616 ,28.41709 
148 ,27.8576 ,0.97264 ,2.88247 ,28.28277 
149 ,28.0334 ,0.97441 ,2.89273 ,28.38351 
150 ,28.2257 ,0.97633 ,2.86193 ,28.08130 
151 ,28.4019 ,0.97806 ,2.84825 ,27.94699 
152 ,28.6260 ,0.98022 ,2.83798 ,27.84625 
153 ,28.8176 ,0.98228 ,2.82087 ,27.67836 
154 ,28.9776 ,0.98392 ,2.81402 ,27.61121 
155 ,29.1536 ,0.98557 ,2.79007 ,27.37616 
156 ,29.3296 ,0.98739 ,2.76611 ,27.14111 
157 ,29.5058 ,0.98914 ,2.76269 ,27.10753 
158 ,29.6982 ,0.99101 ,2.74558 ,26.93964 
159 ,29.9222 ,0.99327 ,2.70794 ,26.57028 
160 ,30.1142 ,0.99507 ,2.69767 ,26.46954 
161 ,30.3063 ,0.99707 ,2.68398 ,26.33523 
162 ,30.4983 ,0.99898 ,2.66003 ,26.10018 
163 ,30.7067 ,1.00105 ,2.63949 ,25.89871 
164 ,30.8829 ,1.00287 ,2.63265 ,25.83156 
165 ,31.0749 ,1.00481 ,2.62923 ,25.79798 
166 ,31.2828 ,1.00675 ,2.60185 ,25.52935 
167 ,31.4586 ,1.00869 ,2.59501 ,25.46220 
168 ,31.6350 ,1.01039 ,2.58132 ,25.32788 
169 ,31.8432 ,1.01232 ,2.55736 ,25.09283 
170 ,32.0351 ,1.01434 ,2.55052 ,25.02568 
171 ,32.2273 ,1.01632 ,2.54710 ,24.99210 
172 ,32.4191 ,1.01825 ,2.51630 ,24.68989 
173 ,32.6114 ,1.02013 ,2.50603 ,24.58916 
174 ,32.8032 ,1.02205 ,2.48207 ,24.35411 
175 ,32.9797 ,1.02385 ,2.46839 ,24.21980 
176 ,33.1556 ,1.02564 ,2.46496 ,24.18622 
177 ,33.3478 ,1.02743 ,2.44443 ,23.98475 
178 ,33.5398 ,1.02940 ,2.42732 ,23.81686 
179 ,33.7320 ,1.03137 ,2.41705 ,23.71612 
180 ,33.9400 ,1.03338 ,2.38968 ,23.44750 
181 ,34.1322 ,1.03532 ,2.38968 ,23.44750 
182 ,34.3241 ,1.03734 ,2.34177 ,22.97740 
183 ,34.5162 ,1.03919 ,2.35545 ,23.11171 
184 ,34.7080 ,1.04119 ,2.32808 ,22.84309 
185 ,34.8846 ,1.04288 ,2.33150 ,22.87667 
186 ,35.0925 ,1.04491 ,2.32808 ,22.84309 
187 ,35.2846 ,1.04692 ,2.28701 ,22.44015 
188 ,35.4604 ,1.04864 ,2.26648 ,22.23868 
189 ,35.6688 ,1.05066 ,2.26306 ,22.20510 
190 ,35.8607 ,1.05269 ,2.25963 ,22.17152 
191 ,36.0529 ,1.05451 ,2.24252 ,22.00363 
192 ,36.2447 ,1.05642 ,2.21172 ,21.70143 
193 ,36.4210 ,1.05830 ,2.19803 ,21.56711 
194 ,36.5971 ,1.05995 ,2.18777 ,21.46638 
195 ,36.7889 ,1.06184 ,2.17066 ,21.29849 
196 ,36.9973 ,1.06384 ,2.16381 ,21.23133 
197 ,37.1894 ,1.06593 ,2.15012 ,21.09702 
198 ,37.3653 ,1.06769 ,2.13644 ,20.96270 
199 ,37.5415 ,1.06941 ,2.09879 ,20.59334 
200 ,37.7332 ,1.07136 ,2.09537 ,20.55976 
201 ,37.9252 ,1.07327 ,2.10221 ,20.62692 
202 ,38.1016 ,1.07503 ,2.08168 ,20.42545 
203 ,38.2778 ,1.07681 ,2.05088 ,20.12325 
204 ,38.4539 ,1.07858 ,2.05088 ,20.12325 
205 ,38.6456 ,1.08038 ,2.03377 ,19.95535 
206 ,38.8219 ,1.08221 ,2.02350 ,19.85462 
207 ,38.9816 ,1.08396 ,2.00297 ,19.65315 
208 ,39.1740 ,1.08569 ,2.00297 ,19.65315 
209 ,39.3501 ,1.08751 ,1.99613 ,19.58599 
210 ,39.5422 ,1.08951 ,1.96533 ,19.28379 
211 ,39.7182 ,1.09118 ,1.94822 ,19.11590 
212 ,39.9263 ,1.09321 ,1.94479 ,19.08232 
213 ,40.1020 ,1.09500 ,1.92426 ,18.88085 
214 ,40.2785 ,1.09683 ,1.91057 ,18.74654 
215 ,40.4706 ,1.09868 ,1.91057 ,18.74654 
216 ,40.6788 ,1.10076 ,1.89004 ,18.54507 
217 ,40.8706 ,1.10276 ,1.87977 ,18.44433 
218 ,41.0468 ,1.10446 ,1.86951 ,18.34360 
219 ,41.2229 ,1.10626 ,1.83871 ,18.04139 
220 ,41.4151 ,1.10808 ,1.83528 ,18.00781 
221 ,41.6071 ,1.11002 ,1.80791 ,17.73919 
222 ,41.8151 ,1.11212 ,1.79764 ,17.63845 
223 ,41.9910 ,1.11389 ,1.79764 ,17.63845 
224 ,42.1672 ,1.11570 ,1.78395 ,17.50414 
225 ,42.3430 ,1.11741 ,1.76684 ,17.33625 
226 ,42.5354 ,1.11929 ,1.74289 ,17.10120 
227 ,42.7272 ,1.12115 ,1.73262 ,17.00046 
228 ,42.9034 ,1.12302 ,1.71209 ,16.79899 
229 ,43.0957 ,1.12488 ,1.70182 ,16.69826 
230 ,43.2713 ,1.12678 ,1.69498 ,16.63110 
231 ,43.4479 ,1.12853 ,1.68471 ,16.53037 
232 ,43.6720 ,1.13067 ,1.68129 ,16.49679 
233 ,43.8639 ,1.13261 ,1.64022 ,16.09385 
234 ,44.0721 ,1.13465 ,1.64707 ,16.16101 
235 ,44.2800 ,1.13676 ,1.59916 ,15.69091 
236 ,44.4563 ,1.13854 ,1.60600 ,15.75807 
237 ,44.6639 ,1.14058 ,1.59231 ,15.62375 
238 ,44.8402 ,1.14245 ,1.57862 ,15.48944 
239 ,45.0325 ,1.14421 ,1.56493 ,15.35513 
240 ,45.2081 ,1.14618 ,1.54098 ,15.12008 
241 ,45.3845 ,1.14781 ,1.55124 ,15.22081 
242 ,45.5605 ,1.14959 ,1.53413 ,15.05292 
243 ,45.7528 ,1.15148 ,1.52045 ,14.91861 
