Data stamp = , 25-04-2022 12:54:58 845

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4462 ,3.29999 ,0.59988 ,5.88605 
2 ,6.7529 ,3.09996 ,0.58277 ,5.71815 
3 ,10.0626 ,2.89992 ,0.59646 ,5.85247 
4 ,13.3723 ,2.69989 ,0.59988 ,5.88605 
5 ,16.6674 ,2.49983 ,0.58619 ,5.75173 
6 ,19.9522 ,2.29982 ,0.59304 ,5.81889 
7 ,23.2526 ,2.09978 ,0.59646 ,5.85247 
8 ,26.5794 ,1.89975 ,0.59304 ,5.81889 
9 ,29.8676 ,1.69971 ,0.57593 ,5.65100 
10 ,33.1602 ,1.49971 ,0.89761 ,8.80736 
11 ,35.4831 ,1.39966 ,1.38698 ,13.60906 
12 ,37.2254 ,1.34964 ,1.51702 ,14.88503 
13 ,38.9322 ,1.29962 ,1.70524 ,16.73184 
14 ,40.6511 ,1.24959 ,1.96533 ,19.28379 
15 ,42.3596 ,1.19960 ,2.15012 ,21.09702 
16 ,44.2006 ,1.14957 ,2.36572 ,23.21245 
17 ,45.9326 ,1.09955 ,2.38968 ,23.44750 
18 ,47.6393 ,1.04953 ,2.61896 ,25.69724 
19 ,49.3437 ,0.99950 ,2.91327 ,28.58498 
20 ,51.0728 ,0.94948 ,3.28628 ,32.24501 
21 ,52.7884 ,0.89946 ,3.68668 ,36.17367 
22 ,54.4887 ,0.84943 ,4.06654 ,39.90087 
23 ,56.1880 ,0.79941 ,4.47378 ,43.89668 
24 ,57.8854 ,0.74939 ,4.86048 ,47.69103 
25 ,59.5884 ,0.69936 ,5.31905 ,52.19052 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.6994 ,5.322 ,52.2 
2 ,0.39 ,0.6994 ,5.312 ,52.1 
3 ,0.75 ,0.6994 ,5.312 ,52.1 
4 ,1.13 ,0.6994 ,5.295 ,52.0 
5 ,1.48 ,0.6994 ,5.285 ,51.9 
6 ,1.84 ,0.6994 ,5.295 ,52.0 
7 ,2.20 ,0.6994 ,5.309 ,52.1 
8 ,2.54 ,0.6994 ,5.281 ,51.8 
9 ,2.90 ,0.6994 ,5.302 ,52.0 
10 ,3.26 ,0.6994 ,5.292 ,51.9 
11 ,3.65 ,0.6994 ,5.275 ,51.8 
12 ,4.00 ,0.6994 ,5.281 ,51.8 
13 ,4.35 ,0.6994 ,5.292 ,51.9 
14 ,4.75 ,0.6994 ,5.292 ,51.9 
15 ,5.11 ,0.6994 ,5.271 ,51.7 
16 ,5.47 ,0.6994 ,5.295 ,52.0 
17 ,5.82 ,0.6994 ,5.281 ,51.8 
18 ,6.18 ,0.6994 ,5.275 ,51.8 
19 ,6.54 ,0.6994 ,5.281 ,51.8 
20 ,6.90 ,0.6994 ,5.264 ,51.7 
21 ,7.25 ,0.6994 ,5.264 ,51.7 
22 ,7.64 ,0.6994 ,5.271 ,51.7 
23 ,8.03 ,0.6994 ,5.271 ,51.7 
24 ,8.39 ,0.6994 ,5.275 ,51.8 
25 ,8.74 ,0.6994 ,5.271 ,51.7 
26 ,9.08 ,0.6994 ,5.288 ,51.9 
27 ,9.44 ,0.6994 ,5.261 ,51.6 
28 ,9.82 ,0.6994 ,5.261 ,51.6 
29 ,10.18 ,0.6994 ,5.257 ,51.6 
30 ,10.53 ,0.6994 ,5.275 ,51.8 
31 ,10.90 ,0.6994 ,5.264 ,51.7 
32 ,11.24 ,0.6994 ,5.264 ,51.7 
33 ,11.62 ,0.6994 ,5.251 ,51.5 
34 ,11.98 ,0.6994 ,5.261 ,51.6 
35 ,12.34 ,0.6994 ,5.278 ,51.8 
36 ,12.71 ,0.6994 ,5.271 ,51.7 
37 ,13.06 ,0.6994 ,5.251 ,51.5 
38 ,13.42 ,0.6994 ,5.275 ,51.8 
39 ,13.78 ,0.6994 ,5.257 ,51.6 
40 ,14.15 ,0.6994 ,5.264 ,51.7 
41 ,14.50 ,0.6994 ,5.268 ,51.7 
42 ,14.88 ,0.6994 ,5.275 ,51.8 
43 ,15.24 ,0.6994 ,5.257 ,51.6 
44 ,15.59 ,0.6994 ,5.254 ,51.6 
45 ,15.96 ,0.6994 ,5.254 ,51.6 
46 ,16.33 ,0.6994 ,5.271 ,51.7 
47 ,16.68 ,0.6994 ,5.254 ,51.6 
48 ,17.05 ,0.6994 ,5.271 ,51.7 
49 ,17.40 ,0.6994 ,5.247 ,51.5 
50 ,17.75 ,0.6994 ,5.257 ,51.6 
51 ,18.11 ,0.6994 ,5.244 ,51.5 
52 ,18.47 ,0.6994 ,5.261 ,51.6 
53 ,18.82 ,0.6994 ,5.233 ,51.4 
54 ,19.19 ,0.6994 ,5.247 ,51.5 
55 ,19.55 ,0.6994 ,5.233 ,51.4 
56 ,19.93 ,0.6994 ,5.271 ,51.7 
57 ,20.28 ,0.6994 ,5.237 ,51.4 
58 ,20.63 ,0.6994 ,5.254 ,51.6 
59 ,20.98 ,0.6994 ,5.244 ,51.5 
60 ,21.34 ,0.6994 ,5.251 ,51.5 
61 ,21.70 ,0.6994 ,5.254 ,51.6 
62 ,22.09 ,0.6994 ,5.254 ,51.6 
63 ,22.44 ,0.6994 ,5.240 ,51.4 
64 ,22.81 ,0.6994 ,5.251 ,51.5 
65 ,23.16 ,0.6994 ,5.244 ,51.5 
66 ,23.55 ,0.6994 ,5.240 ,51.4 
67 ,23.94 ,0.6994 ,5.247 ,51.5 
68 ,24.33 ,0.6994 ,5.251 ,51.5 
69 ,24.68 ,0.6994 ,5.230 ,51.3 
70 ,25.05 ,0.6994 ,5.247 ,51.5 
71 ,25.44 ,0.6994 ,5.251 ,51.5 
72 ,25.83 ,0.6994 ,5.240 ,51.4 
73 ,26.17 ,0.6994 ,5.247 ,51.5 
74 ,26.55 ,0.6994 ,5.227 ,51.3 
75 ,26.92 ,0.6994 ,5.233 ,51.4 
76 ,27.29 ,0.6994 ,5.254 ,51.6 
77 ,27.66 ,0.6994 ,5.233 ,51.4 
78 ,28.03 ,0.6994 ,5.254 ,51.6 
79 ,28.39 ,0.6994 ,5.237 ,51.4 
80 ,28.76 ,0.6994 ,5.247 ,51.5 
81 ,29.13 ,0.6994 ,5.244 ,51.5 
82 ,29.49 ,0.6994 ,5.240 ,51.4 
83 ,29.87 ,0.6994 ,5.254 ,51.6 
84 ,30.22 ,0.6994 ,5.251 ,51.5 
85 ,30.59 ,0.6994 ,5.254 ,51.6 
86 ,30.96 ,0.6994 ,5.220 ,51.2 
87 ,31.31 ,0.6994 ,5.244 ,51.5 
88 ,31.67 ,0.6994 ,5.220 ,51.2 
89 ,32.04 ,0.6994 ,5.257 ,51.6 
90 ,32.42 ,0.6994 ,5.227 ,51.3 
91 ,32.77 ,0.6994 ,5.254 ,51.6 
92 ,33.17 ,0.6994 ,5.247 ,51.5 
93 ,33.55 ,0.6994 ,5.244 ,51.5 
94 ,33.90 ,0.6994 ,5.251 ,51.5 
95 ,34.28 ,0.6994 ,5.233 ,51.4 
96 ,34.65 ,0.6994 ,5.237 ,51.4 
97 ,35.03 ,0.6994 ,5.227 ,51.3 
98 ,35.39 ,0.6994 ,5.244 ,51.5 
99 ,35.76 ,0.6994 ,5.240 ,51.4 
100 ,36.11 ,0.6994 ,5.227 ,51.3 
