Point No.,Normal Force [N],Gap [mm],Time [s]
1,-0.004714,17.2262,414.1740
23,-0.003795,17.3344,414.3940
24,-0.004541,17.3387,414.4040
25,-0.003432,17.3438,414.4140
26,-0.006285,17.3487,414.4240
27,-0.003781,17.3537,414.4340
28,-0.003659,17.3587,414.4440
29,-0.001978,17.3644,414.4540
30,-0.002747,17.3688,414.4630
31,-0.002614,17.3744,414.4730
32,-0.004339,17.3794,414.4830
33,-0.002455,17.3844,414.4930
34,-0.001763,17.3888,414.5030
35,-0.003007,17.3937,414.5130
36,-0.004328,17.3987,414.5230
37,-0.001513,17.4044,414.5330
38,-0.002319,17.4088,414.5430
39,-0.003353,17.4137,414.5530
40,-0.003535,17.4194,414.5630
41,-0.002979,17.4244,414.5730
42,-0.004309,17.4288,414.5830
43,-0.002899,17.4337,414.5930
44,-0.003519,17.4387,414.6030
45,-0.001817,17.4444,414.6130
46,-0.002441,17.4488,414.6230
47,-0.001609,17.4537,414.6330
48,-0.003535,17.4587,414.6430
49,-0.002925,17.4644,414.6530
50,-0.002698,17.4694,414.6630
51,-0.002927,17.4744,414.6730
52,-0.004085,17.4787,414.6830
59,-0.000685,17.5144,414.7530
60,-0.001391,17.5194,414.7630
61,-0.001697,17.5244,414.7730
62,-0.001733,17.5288,414.7830
63,-0.000288,17.5338,414.7930
64,-0.001807,17.5387,414.8030
65,-0.002495,17.5444,414.8130
66,-0.002471,17.5487,414.8230
67,-0.001969,17.5538,414.8330
68,-0.002649,17.5594,414.8430
69,-0.002212,17.5644,414.8530
70,-0.002058,17.5687,414.8630
71,-0.001784,17.5737,414.8730
72,-0.002378,17.5787,414.8830
73,-0.001132,17.5844,414.8930
74,-0.001588,17.5887,414.9030
75,-0.000491,17.5937,414.9130
76,-0.001190,17.5987,414.9230
77,-0.001218,17.6044,414.9330
78,-0.001239,17.6094,414.9430
79,-0.001665,17.6144,414.9530
80,-0.002008,17.6187,414.9630
81,-0.000949,17.6244,414.9730
82,-0.001987,17.6287,414.9830
83,-0.002076,17.6337,414.9930
84,-0.003395,17.6387,415.0030
85,-0.001122,17.6444,415.0130
86,-0.001358,17.6487,415.0230
87,-0.002151,17.6544,415.0330
88,-0.002051,17.6594,415.0430
95,-0.000126,17.6938,415.1130
96,-0.002160,17.6988,415.1230
97,-0.000657,17.7044,415.1330
98,-0.000199,17.7088,415.1430
99,-0.000194,17.7138,415.1530
100,-0.001576,17.7187,415.1630
101,-0.000994,17.7237,415.1730
102,-0.001597,17.7288,415.1830
103,-0.001662,17.7337,415.1930
104,-0.001978,17.7387,415.2030
105,-0.000954,17.7437,415.2130
106,-0.001583,17.7488,415.2230
107,-0.002200,17.7544,415.2330
108,-0.002836,17.7587,415.2430
109,0.000040,17.7637,415.2530
110,0.000264,17.7687,415.2630
111,0.001017,17.7738,415.2730
112,0.001064,17.7788,415.2830
113,0.002509,17.7837,415.2930
114,0.000713,17.7887,415.3030
115,0.000615,17.7938,415.3130
116,-0.000087,17.7988,415.3230
117,-0.000580,17.8044,415.3330
118,-0.001122,17.8087,415.3430
119,0.000042,17.8138,415.3530
120,-0.000641,17.8187,415.3630
121,0.000484,17.8238,415.3730
122,0.000940,17.8288,415.3830
123,0.001036,17.8338,415.3930
131,-0.000421,17.8737,415.4730
132,-0.000800,17.8788,415.4830
133,-0.000161,17.8838,415.4930
134,-0.001323,17.8887,415.5030
135,-0.000952,17.8938,415.5130
136,-0.000832,17.8988,415.5230
137,0.000150,17.9038,415.5330
138,0.000187,17.9088,415.5430
139,0.000267,17.9137,415.5530
140,-0.000907,17.9188,415.5630
141,0.000002,17.9238,415.5730
142,0.000989,17.9287,415.5830
143,0.001721,17.9338,415.5930
144,0.000641,17.9388,415.6030
145,-0.000475,17.9438,415.6130
146,-0.001012,17.9488,415.6230
