Point No.,Normal Force [N],Gap [mm],Time [s]
1,2.070835,11.3175,2129
2,2.074838,11.3175,2129
3,2.076152,11.3175,2129
4,2.057349,11.3175,2129
5,2.081973,11.3181,2129
6,2.074459,11.3181,2129
7,2.051274,11.3187,2129
8,2.052369,11.3187,2129
9,2.054926,11.3206,2129
10,2.029740,11.3206,2129
11,2.036685,11.3243,2129
12,2.026097,11.3243,2129
13,1.946608,11.3293,2129
14,2.030231,11.3293,2129
15,1.900206,11.3336,2129
16,1.957854,11.3337,2129
17,1.857386,11.3386,2129
18,1.934291,11.3386,2129
19,1.820729,11.3436,2129
20,1.876329,11.3436,2129
21,1.780276,11.3485,2129
22,1.860061,11.3486,2129
23,1.730077,11.3535,2129
24,1.799140,11.3536,2129
25,1.712953,11.3585,2129
26,1.785696,11.3586,2129
27,1.668034,11.3635,2129
28,1.735530,11.3635,2129
29,1.637891,11.3691,2129
30,1.690077,11.3691,2129
31,1.595670,11.3734,2129
32,1.659229,11.3735,2129
33,1.567426,11.3784,2129
34,1.612602,11.3785,2129
35,1.524639,11.3834,2129
36,1.574426,11.3834,2129
37,1.486902,11.3884,2129
38,1.540192,11.3884,2129
39,1.451606,11.3934,2129
40,1.495824,11.3934,2129
41,1.428848,11.3983,2129
42,1.456848,11.3984,2129
43,1.386991,11.4033,2129
44,1.415927,11.4033,2129
45,1.346986,11.4083,2129
46,1.394852,11.4083,2129
47,1.314431,11.4133,2129
48,1.350699,11.4133,2129
49,1.280496,11.4183,2129
50,1.312897,11.4183,2129
51,1.249914,11.4232,2129
52,1.273468,11.4233,2129
53,1.216769,11.4282,2129
54,1.249628,11.4282,2129
55,1.173453,11.4332,2129
56,1.214641,11.4332,2129
57,1.146336,11.4382,2129
58,1.170582,11.4382,2129
59,1.113664,11.4425,2129
60,1.133257,11.4425,2129
61,1.078078,11.4481,2129
62,1.107355,11.4482,2129
63,1.042586,11.4531,2129
64,1.069165,11.4531,2129
65,1.016156,11.4581,2129
66,1.037694,11.4581,2129
67,0.981080,11.4631,2129
68,0.993136,11.4631,2129
69,0.945387,11.4681,2129
70,0.971209,11.4681,2129
71,0.911798,11.4730,2129
72,0.935380,11.4731,2129
73,0.883170,11.4780,2129
74,0.892532,11.4780,2129
75,0.853168,11.4824,2129
76,0.863278,11.4824,2129
77,0.818700,11.4880,2129
78,0.838120,11.4880,2129
79,0.776629,11.4930,2129
80,0.806991,11.4930,2129
81,0.755890,11.4979,2129
82,0.767089,11.4980,2129
83,0.722801,11.5023,2129
84,0.733879,11.5023,2129
85,0.688880,11.5079,2129
86,0.702362,11.5079,2129
87,0.646944,11.5129,2129
88,0.678148,11.5129,2129
89,0.626743,11.5179,2129
90,0.640496,11.5179,2129
91,0.590260,11.5228,2129
92,0.607117,11.5229,2129
93,0.550568,11.5278,2129
94,0.572079,11.5278,2129
95,0.509974,11.5328,2129
96,0.539701,11.5328,2129
97,0.481763,11.5378,2129
98,0.502572,11.5378,2129
99,0.451368,11.5421,2129
100,0.459406,11.5421,2129
101,0.428015,11.5478,2129
102,0.438850,11.5478,2129
103,0.391882,11.5527,2129
104,0.417381,11.5527,2129
105,0.381987,11.5577,2129
106,0.384176,11.5577,2129
107,0.348721,11.5627,2129
108,0.360903,11.5627,2129
109,0.322100,11.5677,2129
110,0.338630,11.5677,2129
111,0.295544,11.5727,2129
112,0.315988,11.5727,2129
113,0.273940,11.5777,2129
114,0.281735,11.5777,2129
115,0.251190,11.5820,2129
116,0.249091,11.5820,2129
117,0.221417,11.5876,2129
118,0.229002,11.5876,2129
119,0.185490,11.5926,2129
120,0.212317,11.5926,2129
121,0.165672,11.5976,2129
122,0.175053,11.5976,2129
123,0.143774,11.6020,2129
124,0.147398,11.6020,2129
125,0.115838,11.6076,2129
126,0.124760,11.6076,2129
127,0.086982,11.6126,2129
128,0.102371,11.6126,2129
129,0.065471,11.6175,2129
130,0.072369,11.6175,2129
131,0.038242,11.6219,2129
132,0.042979,11.6219,2129
133,0.011494,11.6275,2129
134,0.016222,11.6275,2129
135,-0.015221,11.6325,2129
136,-0.000238,11.6325,2129
137,-0.033542,11.6375,2129
138,-0.030503,11.6375,2129
139,-0.060126,11.6418,2129
140,-0.060257,11.6418,2129
141,-0.087851,11.6475,2129
142,-0.079486,11.6475,2129
143,-0.113907,11.6524,2129
144,-0.103465,11.6524,2129
145,-0.133439,11.6574,2129
146,-0.130423,11.6574,2129
147,-0.154810,11.6624,2129
148,-0.165219,11.6624,2129
149,-0.179177,11.6674,2129
150,-0.183320,11.6674,2129
151,-0.207342,11.6724,2129
152,-0.200758,11.6724,2129
153,-0.233257,11.6774,2129
154,-0.232205,11.6774,2129
155,-0.251704,11.6817,2129
156,-0.259584,11.6817,2129
157,-0.274636,11.6867,2129
158,-0.278139,11.6867,2129
159,-0.306191,11.6923,2129
160,-0.299200,11.6923,2129
161,-0.329722,11.6973,2129
162,-0.330760,11.6973,2129
163,-0.347814,11.7017,2129
164,-0.354519,11.7017,2129
165,-0.368062,11.7073,2129
166,-0.382179,11.7073,2129
167,-0.400491,11.7123,2129
168,-0.391064,11.7123,2129
169,-0.421604,11.7173,2129
170,-0.421688,11.7173,2129
171,-0.442277,11.7216,2129
172,-0.446364,11.7216,2129
173,-0.465976,11.7266,2129
174,-0.469067,11.7266,2129
175,-0.484643,11.7322,2129
176,-0.490049,11.7322,2129
177,-0.512158,11.7366,2129
178,-0.515745,11.7366,2129
179,-0.528118,11.7416,2129
180,-0.547010,11.7416,2129
181,-0.560945,11.7465,2129
182,-0.564368,11.7465,2129
183,-0.575361,11.7522,2129
184,-0.573463,11.7522,2129
185,-0.583502,11.7572,2129
186,-0.592537,11.7571,2129
187,-0.615408,11.7621,2129
188,-0.612125,11.7621,2129
189,-0.629853,11.7665,2129
190,-0.625256,11.7665,2129
191,-0.648861,11.7715,2129
192,-0.637910,11.7715,2129
193,-0.659448,11.7765,2129
194,-0.661772,11.7765,2129
195,-0.669100,11.7815,2129
196,-0.713402,11.7815,2129
197,-0.691719,11.7865,2129
198,-0.726411,11.7864,2129
199,-0.722170,11.7914,2129
200,-0.719345,11.7915,2130
201,-0.749792,11.7971,2130
202,-0.767711,11.7970,2130
203,-0.765845,11.8020,2130
204,-0.788300,11.8020,2130
205,-0.785125,11.8070,2130
206,-0.806327,11.8070,2130
207,-0.812752,11.8114,2130
208,-0.827543,11.8114,2130
209,-0.836932,11.8164,2130
210,-0.849315,11.8164,2130
211,-0.852602,11.8214,2130
212,-0.871672,11.8214,2130
213,-0.870648,11.8264,2130
214,-0.891503,11.8263,2130
215,-0.893804,11.8313,2130
216,-0.907169,11.8313,2130
217,-0.915085,11.8363,2130
218,-0.933107,11.8363,2130
219,-0.927514,11.8413,2130
220,-0.950391,11.8413,2130
