Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.002764,14.9921,234.2600
2.0,-0.004015,14.9420,234.7600
3.0,-0.003592,14.8918,235.2600
4.0,-0.003696,14.8416,235.7600
5.0,-0.003924,14.7916,236.2600
6.0,-0.003798,14.7415,236.7600
7.0,-0.003558,14.6914,237.2600
8.0,-0.003212,14.6411,237.7600
9.0,-0.003439,14.5909,238.2600
10.0,-0.003606,14.5408,238.7600
11.0,-0.003995,14.4906,239.2600
12.0,-0.004599,14.4402,239.7600
13.0,-0.004283,14.3900,240.2600
14.0,-0.004458,14.3399,240.7600
15.0,-0.004269,14.2897,241.2600
16.0,-0.004909,14.2394,241.7600
17.0,-0.004307,14.1892,242.2600
18.0,-0.003344,14.1391,242.7600
19.0,-0.003335,14.0889,243.2600
20.0,-0.003619,14.0388,243.7600
21.0,-0.003483,13.9886,244.2600
22.0,-0.003427,13.9385,244.7600
23.0,-0.003125,13.8886,245.2600
24.0,-0.003639,13.8384,245.7600
25.0,-0.003239,13.7883,246.2600
26.0,-0.003525,13.7380,246.7600
27.0,-0.003660,13.6880,247.2600
28.0,-0.003970,13.6377,247.7600
29.0,-0.003844,13.5875,248.2600
30.0,-0.004031,13.5371,248.7600
31.0,-0.004305,13.4872,249.2600
32.0,-0.004106,13.4368,249.7600
33.0,-0.004051,13.3866,250.2600
34.0,-0.004088,13.3364,250.7600
35.0,-0.004144,13.2863,251.2600
36.0,-0.003673,13.2360,251.7600
37.0,-0.004087,13.1858,252.2600
38.0,-0.003440,13.1356,252.7600
39.0,-0.003778,13.0855,253.2600
40.0,-0.003051,13.0354,253.7600
41.0,-0.003449,12.9852,254.2600
42.0,-0.003771,12.9350,254.7600
43.0,-0.004046,12.8850,255.2600
44.0,-0.003330,12.8349,255.7600
45.0,-0.003711,12.7848,256.2600
46.0,-0.003929,12.7345,256.7600
47.0,-0.003376,12.6844,257.2600
48.0,-0.003426,12.6344,257.7600
49.0,-0.003843,12.5841,258.2600
50.0,-0.003772,12.5338,258.7600
51.0,-0.003623,12.4835,259.2600
52.0,-0.004059,12.4335,259.7600
53.0,-0.003252,12.3832,260.2600
54.0,-0.002301,12.3329,260.7600
55.0,0.000919,12.2827,261.2600
56.0,0.006441,12.2326,261.7600
57.0,0.017547,12.1825,262.2600
58.0,0.045963,12.1322,262.7600
59.0,0.094702,12.0820,263.2600
60.0,0.172411,12.0320,263.7600
61.0,0.273244,11.9820,264.2600
62.0,0.391709,11.9319,264.7600
63.0,0.559633,11.8819,265.2600
