Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.005535,14.9283,1
2.0,0.004953,14.8280,2
3.0,0.004534,14.7275,3
4.0,0.004130,14.6271,4
5.0,0.005875,14.5267,5
6.0,0.006499,14.4264,6
7.0,0.005169,14.3260,7
8.0,0.004721,14.2258,8
9.0,0.004274,14.1255,9
10.0,0.005158,14.0253,10
11.0,0.002992,13.9249,11
12.0,0.004127,13.8246,12
13.0,0.002628,13.7241,13
14.0,0.003568,13.6236,14
15.0,0.003484,13.5233,15
16.0,0.003908,13.4228,16
17.0,0.003929,13.3227,17
18.0,0.002652,13.2223,18
19.0,0.003338,13.1222,19
20.0,0.003675,13.0218,20
21.0,0.004219,12.9216,21
22.0,0.005059,12.8211,22
23.0,0.005725,12.7207,23
24.0,0.006681,12.6202,24
25.0,0.005664,12.5198,25
26.0,0.004506,12.4195,26
27.0,0.003164,12.3192,27
28.0,0.004771,12.2189,28
29.0,0.005437,12.1187,29
30.0,0.004711,12.0185,30
31.0,0.004933,11.9181,31
32.0,0.006388,11.8177,32
33.0,0.005428,11.7172,33
34.0,0.007134,11.6168,34
35.0,0.005512,11.5163,35
36.0,0.007051,11.4161,36
37.0,0.006971,11.3157,37
38.0,0.006705,11.2155,38
39.0,0.006847,11.1152,39
40.0,0.010257,11.0151,40
41.0,0.061213,10.9146,41
42.0,0.242835,10.8144,42
43.0,0.538347,10.7141,43
44.0,0.867449,10.6140,44
45.0,1.176724,10.5136,45
46.0,1.561100,10.4136,46
