Data stamp = , 02-06-2022 11:46:22 068

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.5138 ,3.29999 ,0.70597 ,6.92697 
2 ,6.8490 ,3.09996 ,0.70255 ,6.89340 
3 ,10.1677 ,2.89992 ,0.70255 ,6.89340 
4 ,13.4951 ,2.69989 ,0.70597 ,6.92697 
5 ,16.8246 ,2.49985 ,0.70255 ,6.89340 
6 ,20.1720 ,2.29982 ,0.68886 ,6.75908 
7 ,23.4823 ,2.09981 ,0.69913 ,6.85982 
8 ,26.7937 ,1.89978 ,0.70939 ,6.96055 
9 ,30.1234 ,1.69974 ,0.69913 ,6.85982 
10 ,33.4566 ,1.49974 ,1.02081 ,10.01618 
11 ,35.7705 ,1.39972 ,1.40409 ,13.77695 
12 ,37.4838 ,1.34970 ,1.64022 ,16.09385 
13 ,39.2285 ,1.29967 ,1.89004 ,18.54507 
14 ,40.9650 ,1.24965 ,2.21515 ,21.73500 
15 ,42.7133 ,1.19963 ,2.58816 ,25.39504 
16 ,44.5296 ,1.14963 ,2.94064 ,28.85360 
17 ,46.2505 ,1.09964 ,3.34104 ,32.78227 
18 ,48.0014 ,1.04962 ,3.76881 ,36.97955 
19 ,49.7318 ,0.99959 ,4.18631 ,41.07611 
20 ,51.4628 ,0.94960 ,4.63804 ,45.50844 
21 ,53.1872 ,0.89955 ,5.07950 ,49.84004 
22 ,54.9344 ,0.84952 ,5.52096 ,54.17164 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.8495 ,5.524 ,54.2 
2 ,0.51 ,0.8496 ,5.518 ,54.1 
3 ,0.90 ,0.8496 ,5.514 ,54.1 
4 ,1.28 ,0.8496 ,5.511 ,54.1 
5 ,1.65 ,0.8496 ,5.514 ,54.1 
6 ,2.04 ,0.8496 ,5.494 ,53.9 
7 ,2.43 ,0.8496 ,5.514 ,54.1 
8 ,2.81 ,0.8496 ,5.500 ,54.0 
9 ,3.20 ,0.8496 ,5.473 ,53.7 
10 ,3.60 ,0.8496 ,5.500 ,54.0 
11 ,4.00 ,0.8496 ,5.500 ,54.0 
12 ,4.38 ,0.8496 ,5.511 ,54.1 
13 ,4.75 ,0.8496 ,5.483 ,53.8 
14 ,5.12 ,0.8496 ,5.483 ,53.8 
15 ,5.53 ,0.8496 ,5.480 ,53.8 
16 ,5.89 ,0.8496 ,5.470 ,53.7 
17 ,6.26 ,0.8496 ,5.480 ,53.8 
18 ,6.65 ,0.8496 ,5.476 ,53.7 
19 ,7.01 ,0.8496 ,5.473 ,53.7 
20 ,7.41 ,0.8496 ,5.470 ,53.7 
21 ,7.82 ,0.8496 ,5.473 ,53.7 
22 ,8.20 ,0.8496 ,5.470 ,53.7 
23 ,8.58 ,0.8496 ,5.470 ,53.7 
24 ,8.95 ,0.8496 ,5.466 ,53.6 
25 ,9.34 ,0.8496 ,5.470 ,53.7 
26 ,9.72 ,0.8496 ,5.466 ,53.6 
27 ,10.11 ,0.8496 ,5.476 ,53.7 
28 ,10.51 ,0.8496 ,5.466 ,53.6 
29 ,10.88 ,0.8496 ,5.456 ,53.5 
30 ,11.27 ,0.8496 ,5.473 ,53.7 
31 ,11.64 ,0.8496 ,5.480 ,53.8 
32 ,12.04 ,0.8496 ,5.453 ,53.5 
33 ,12.43 ,0.8496 ,5.453 ,53.5 
34 ,12.80 ,0.8496 ,5.459 ,53.6 
35 ,13.16 ,0.8496 ,5.473 ,53.7 
36 ,13.53 ,0.8496 ,5.466 ,53.6 
37 ,13.92 ,0.8496 ,5.470 ,53.7 
38 ,14.30 ,0.8496 ,5.466 ,53.6 
39 ,14.65 ,0.8496 ,5.449 ,53.5 
40 ,15.03 ,0.8496 ,5.466 ,53.6 
41 ,15.39 ,0.8496 ,5.466 ,53.6 
42 ,15.78 ,0.8496 ,5.439 ,53.4 
43 ,16.15 ,0.8496 ,5.453 ,53.5 
44 ,16.54 ,0.8496 ,5.456 ,53.5 
45 ,16.95 ,0.8496 ,5.453 ,53.5 
46 ,17.32 ,0.8496 ,5.453 ,53.5 
47 ,17.68 ,0.8496 ,5.459 ,53.6 
48 ,18.08 ,0.8496 ,5.453 ,53.5 
49 ,18.46 ,0.8496 ,5.459 ,53.6 
50 ,18.86 ,0.8496 ,5.453 ,53.5 
51 ,19.25 ,0.8496 ,5.453 ,53.5 
52 ,19.63 ,0.8496 ,5.456 ,53.5 
53 ,20.03 ,0.8496 ,5.442 ,53.4 
54 ,20.40 ,0.8496 ,5.453 ,53.5 
55 ,20.77 ,0.8496 ,5.449 ,53.5 
56 ,21.16 ,0.8496 ,5.432 ,53.3 
57 ,21.55 ,0.8496 ,5.446 ,53.4 
58 ,21.90 ,0.8496 ,5.449 ,53.5 
59 ,22.30 ,0.8496 ,5.432 ,53.3 
60 ,22.67 ,0.8496 ,5.459 ,53.6 
61 ,23.04 ,0.8496 ,5.456 ,53.5 
62 ,23.41 ,0.8496 ,5.442 ,53.4 
63 ,23.83 ,0.8496 ,5.432 ,53.3 
64 ,24.21 ,0.8496 ,5.439 ,53.4 
65 ,24.57 ,0.8496 ,5.449 ,53.5 
66 ,24.94 ,0.8496 ,5.425 ,53.2 
67 ,25.33 ,0.8496 ,5.453 ,53.5 
68 ,25.74 ,0.8496 ,5.435 ,53.3 
69 ,26.11 ,0.8496 ,5.439 ,53.4 
70 ,26.48 ,0.8496 ,5.439 ,53.4 
71 ,26.88 ,0.8496 ,5.446 ,53.4 
72 ,27.24 ,0.8496 ,5.459 ,53.6 
73 ,27.65 ,0.8496 ,5.439 ,53.4 
74 ,28.03 ,0.8496 ,5.449 ,53.5 
75 ,28.40 ,0.8496 ,5.422 ,53.2 
76 ,28.77 ,0.8496 ,5.446 ,53.4 
77 ,29.16 ,0.8496 ,5.435 ,53.3 
78 ,29.52 ,0.8496 ,5.446 ,53.4 
79 ,29.90 ,0.8496 ,5.422 ,53.2 
80 ,30.31 ,0.8496 ,5.429 ,53.3 
81 ,30.67 ,0.8496 ,5.435 ,53.3 
82 ,31.06 ,0.8496 ,5.432 ,53.3 
83 ,31.42 ,0.8496 ,5.422 ,53.2 
84 ,31.80 ,0.8496 ,5.435 ,53.3 
85 ,32.17 ,0.8496 ,5.422 ,53.2 
86 ,32.55 ,0.8496 ,5.432 ,53.3 
87 ,32.93 ,0.8496 ,5.439 ,53.4 
88 ,33.30 ,0.8496 ,5.425 ,53.2 
89 ,33.68 ,0.8496 ,5.435 ,53.3 
90 ,34.07 ,0.8496 ,5.435 ,53.3 
91 ,34.46 ,0.8496 ,5.439 ,53.4 
92 ,34.85 ,0.8496 ,5.439 ,53.4 
93 ,35.25 ,0.8496 ,5.425 ,53.2 
94 ,35.61 ,0.8496 ,5.415 ,53.1 
95 ,36.00 ,0.8496 ,5.442 ,53.4 
96 ,36.39 ,0.8496 ,5.425 ,53.2 
97 ,36.77 ,0.8496 ,5.429 ,53.3 
98 ,37.17 ,0.8496 ,5.432 ,53.3 
99 ,37.57 ,0.8496 ,5.432 ,53.3 
100 ,37.98 ,0.8496 ,5.432 ,53.3 
