Data stamp = , 02-06-2022 19:12:47 068

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4973 ,3.29999 ,0.69913 ,6.85982 
2 ,6.8211 ,3.09996 ,0.72308 ,7.09486 
3 ,10.1980 ,2.89992 ,0.72308 ,7.09486 
4 ,13.5451 ,2.69989 ,0.70939 ,6.96055 
5 ,16.8643 ,2.49985 ,0.69228 ,6.79266 
6 ,20.2320 ,2.29982 ,0.70255 ,6.89340 
7 ,23.5829 ,2.09984 ,0.70255 ,6.89340 
8 ,26.9280 ,1.89984 ,0.70255 ,6.89340 
9 ,30.2450 ,1.69980 ,0.70939 ,6.96055 
10 ,33.5831 ,1.49977 ,0.94210 ,9.24388 
11 ,35.8872 ,1.39975 ,1.31854 ,12.93749 
12 ,37.6505 ,1.34973 ,1.52045 ,14.91861 
13 ,39.3786 ,1.29970 ,1.78395 ,17.50414 
14 ,41.1158 ,1.24968 ,2.09879 ,20.59334 
15 ,42.8583 ,1.19969 ,2.45470 ,24.08549 
16 ,44.6162 ,1.14969 ,2.82771 ,27.74552 
17 ,46.3625 ,1.09970 ,3.23153 ,31.70776 
18 ,48.0990 ,1.04967 ,3.63877 ,35.70358 
19 ,49.8588 ,0.99965 ,4.07680 ,40.00160 
20 ,51.5953 ,0.94966 ,4.51484 ,44.29962 
21 ,53.3542 ,0.89963 ,4.97341 ,48.79911 
22 ,55.0807 ,0.84961 ,5.41487 ,53.13072 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.8496 ,5.415 ,53.1 
2 ,0.51 ,0.8496 ,5.408 ,53.1 
3 ,0.89 ,0.8496 ,5.398 ,53.0 
4 ,1.28 ,0.8496 ,5.394 ,52.9 
5 ,1.66 ,0.8496 ,5.401 ,53.0 
6 ,2.06 ,0.8496 ,5.374 ,52.7 
7 ,2.45 ,0.8496 ,5.377 ,52.8 
8 ,2.81 ,0.8496 ,5.387 ,52.9 
9 ,3.20 ,0.8496 ,5.387 ,52.9 
10 ,3.57 ,0.8496 ,5.394 ,52.9 
11 ,3.95 ,0.8496 ,5.367 ,52.7 
12 ,4.34 ,0.8496 ,5.381 ,52.8 
13 ,4.70 ,0.8496 ,5.377 ,52.8 
14 ,5.07 ,0.8496 ,5.367 ,52.7 
15 ,5.44 ,0.8496 ,5.377 ,52.8 
16 ,5.80 ,0.8496 ,5.370 ,52.7 
17 ,6.18 ,0.8496 ,5.367 ,52.7 
18 ,6.58 ,0.8496 ,5.374 ,52.7 
19 ,6.97 ,0.8496 ,5.377 ,52.8 
20 ,7.34 ,0.8496 ,5.367 ,52.7 
21 ,7.73 ,0.8496 ,5.357 ,52.6 
22 ,8.09 ,0.8496 ,5.374 ,52.7 
23 ,8.46 ,0.8496 ,5.364 ,52.6 
24 ,8.85 ,0.8496 ,5.357 ,52.6 
25 ,9.21 ,0.8496 ,5.350 ,52.5 
26 ,9.57 ,0.8496 ,5.364 ,52.6 
27 ,9.96 ,0.8496 ,5.360 ,52.6 
28 ,10.34 ,0.8496 ,5.367 ,52.7 
29 ,10.73 ,0.8496 ,5.370 ,52.7 
30 ,11.13 ,0.8496 ,5.367 ,52.7 
31 ,11.52 ,0.8496 ,5.370 ,52.7 
32 ,11.90 ,0.8496 ,5.346 ,52.5 
33 ,12.28 ,0.8496 ,5.353 ,52.5 
34 ,12.66 ,0.8496 ,5.346 ,52.5 
35 ,13.03 ,0.8496 ,5.343 ,52.4 
36 ,13.42 ,0.8496 ,5.357 ,52.6 
37 ,13.80 ,0.8496 ,5.360 ,52.6 
38 ,14.16 ,0.8496 ,5.350 ,52.5 
39 ,14.55 ,0.8496 ,5.333 ,52.3 
40 ,14.92 ,0.8496 ,5.336 ,52.4 
41 ,15.32 ,0.8496 ,5.357 ,52.6 
42 ,15.69 ,0.8496 ,5.343 ,52.4 
43 ,16.05 ,0.8496 ,5.357 ,52.6 
44 ,16.44 ,0.8496 ,5.360 ,52.6 
45 ,16.81 ,0.8496 ,5.322 ,52.2 
46 ,17.17 ,0.8496 ,5.346 ,52.5 
47 ,17.56 ,0.8496 ,5.336 ,52.4 
48 ,17.92 ,0.8496 ,5.353 ,52.5 
49 ,18.29 ,0.8496 ,5.364 ,52.6 
50 ,18.67 ,0.8496 ,5.350 ,52.5 
51 ,19.09 ,0.8496 ,5.357 ,52.6 
52 ,19.47 ,0.8496 ,5.360 ,52.6 
53 ,19.86 ,0.8496 ,5.333 ,52.3 
54 ,20.25 ,0.8496 ,5.350 ,52.5 
55 ,20.64 ,0.8496 ,5.329 ,52.3 
56 ,21.05 ,0.8496 ,5.346 ,52.5 
57 ,21.41 ,0.8496 ,5.333 ,52.3 
58 ,21.80 ,0.8496 ,5.353 ,52.5 
59 ,22.18 ,0.8496 ,5.360 ,52.6 
60 ,22.57 ,0.8496 ,5.333 ,52.3 
61 ,22.94 ,0.8496 ,5.340 ,52.4 
62 ,23.33 ,0.8496 ,5.329 ,52.3 
63 ,23.73 ,0.8496 ,5.343 ,52.4 
64 ,24.10 ,0.8496 ,5.336 ,52.4 
65 ,24.49 ,0.8496 ,5.346 ,52.5 
66 ,24.86 ,0.8496 ,5.346 ,52.5 
67 ,25.23 ,0.8496 ,5.343 ,52.4 
68 ,25.61 ,0.8496 ,5.322 ,52.2 
69 ,25.98 ,0.8496 ,5.350 ,52.5 
70 ,26.37 ,0.8496 ,5.340 ,52.4 
71 ,26.74 ,0.8496 ,5.346 ,52.5 
72 ,27.12 ,0.8496 ,5.322 ,52.2 
73 ,27.52 ,0.8496 ,5.340 ,52.4 
74 ,27.87 ,0.8496 ,5.333 ,52.3 
75 ,28.26 ,0.8496 ,5.340 ,52.4 
76 ,28.65 ,0.8496 ,5.322 ,52.2 
77 ,29.01 ,0.8496 ,5.336 ,52.4 
78 ,29.38 ,0.8496 ,5.340 ,52.4 
79 ,29.77 ,0.8496 ,5.319 ,52.2 
80 ,30.13 ,0.8496 ,5.322 ,52.2 
81 ,30.50 ,0.8496 ,5.333 ,52.3 
82 ,30.88 ,0.8496 ,5.326 ,52.3 
83 ,31.27 ,0.8496 ,5.322 ,52.2 
84 ,31.67 ,0.8496 ,5.333 ,52.3 
85 ,32.05 ,0.8496 ,5.333 ,52.3 
86 ,32.43 ,0.8496 ,5.326 ,52.3 
87 ,32.82 ,0.8496 ,5.316 ,52.2 
88 ,33.18 ,0.8496 ,5.326 ,52.3 
89 ,33.55 ,0.8496 ,5.322 ,52.2 
90 ,33.95 ,0.8496 ,5.329 ,52.3 
91 ,34.35 ,0.8496 ,5.322 ,52.2 
92 ,34.72 ,0.8496 ,5.316 ,52.2 
93 ,35.10 ,0.8496 ,5.336 ,52.4 
94 ,35.48 ,0.8496 ,5.333 ,52.3 
95 ,35.88 ,0.8496 ,5.322 ,52.2 
96 ,36.27 ,0.8496 ,5.329 ,52.3 
97 ,36.67 ,0.8496 ,5.309 ,52.1 
98 ,37.06 ,0.8496 ,5.309 ,52.1 
99 ,37.44 ,0.8496 ,5.319 ,52.2 
100 ,37.81 ,0.8496 ,5.333 ,52.3 
