Point No.,Normal Force [N],Gap [mm],Time [s]
1,2.902352,22.3473,558.5
2,2.902151,22.3473,558.5
3,2.905041,22.3473,558.5
4,2.904433,22.3473,558.5
5,2.904045,22.3473,558.5
6,2.905606,22.3473,558.5
7,2.903184,22.3473,558.5
8,2.904980,22.3473,558.5
9,2.904087,22.3473,558.5
10,2.905966,22.3473,558.5
11,2.904064,22.3473,558.5
12,2.902207,22.3473,558.5
13,2.910615,22.3480,558.5
14,2.896521,22.3480,558.5
15,2.892541,22.3480,558.5
16,2.899317,22.3480,558.6
17,2.898200,22.3480,558.6
18,2.897367,22.3480,558.6
19,2.899659,22.3480,558.6
20,2.903007,22.3480,558.6
21,2.901165,22.3480,558.6
22,2.899093,22.3480,558.6
23,2.900972,22.3480,558.6
24,2.902431,22.3480,558.6
25,2.897737,22.3480,558.6
26,2.918827,22.3486,558.6
27,2.894342,22.3486,558.6
28,2.892981,22.3486,558.6
29,2.899654,22.3486,558.6
30,2.896460,22.3486,558.6
31,2.897597,22.3486,558.6
32,2.897494,22.3486,558.6
33,2.897381,22.3486,558.6
34,2.897264,22.3486,558.6
35,2.896755,22.3486,558.6
36,2.900809,22.3486,558.6
37,2.903114,22.3486,558.7
38,2.898064,22.3486,558.7
39,2.909011,22.3486,558.7
40,2.895001,22.3486,558.7
41,2.893013,22.3486,558.7
42,2.897549,22.3486,558.7
43,2.898017,22.3486,558.7
44,2.896684,22.3486,558.7
45,2.895857,22.3486,558.7
46,2.895763,22.3486,558.7
47,2.898658,22.3486,558.7
48,2.895155,22.3486,558.7
49,2.899430,22.3486,558.7
50,2.899808,22.3486,558.7
51,2.888010,22.3486,558.7
52,2.903170,22.3486,558.7
53,2.896956,22.3492,558.7
54,2.888099,22.3492,558.7
55,2.895707,22.3492,558.7
56,2.893299,22.3492,558.7
57,2.892864,22.3492,558.8
58,2.890568,22.3492,558.8
59,2.893907,22.3492,558.8
60,2.890947,22.3492,558.8
61,2.891747,22.3492,558.8
62,2.895137,22.3492,558.8
63,2.893383,22.3492,558.8
64,2.887959,22.3492,558.8
65,2.900136,22.3498,558.8
66,2.891788,22.3498,558.8
67,2.886654,22.3498,558.8
68,2.890260,22.3498,558.8
69,2.888380,22.3498,558.8
70,2.886865,22.3498,558.8
71,2.889595,22.3498,558.8
72,2.889984,22.3498,558.8
73,2.890924,22.3498,558.8
74,2.888333,22.3498,558.8
75,2.889750,22.3498,558.8
76,2.891358,22.3498,558.8
77,2.878574,22.3498,558.9
78,2.897540,22.3498,558.9
79,2.891733,22.3498,558.9
80,2.884873,22.3498,558.9
81,2.888277,22.3498,558.9
82,2.888258,22.3498,558.9
83,2.888627,22.3498,558.9
84,2.886084,22.3498,558.9
85,2.887295,22.3498,558.9
86,2.885425,22.3498,558.9
87,2.887416,22.3498,558.9
88,2.887103,22.3498,558.9
89,2.889661,22.3498,558.9
90,2.870840,22.3498,558.9
91,2.889540,22.3505,558.9
92,2.890316,22.3505,558.9
93,2.890105,22.3505,558.9
94,2.883348,22.3505,558.9
95,2.887576,22.3505,558.9
96,2.885069,22.3505,558.9
97,2.881819,22.3505,559
98,2.881057,22.3504,559
99,2.886799,22.3505,559
100,2.879995,22.3504,559
101,2.882254,22.3505,559
102,2.887201,22.3505,559
103,2.862614,22.3511,559
104,2.897063,22.3511,559
105,2.884789,22.3517,559
106,2.874052,22.3517,559
107,2.874043,22.3517,559
108,2.878971,22.3517,559
109,2.877924,22.3517,559
110,2.877236,22.3517,559
111,2.878855,22.3517,559
112,2.880767,22.3517,559
113,2.872345,22.3517,559
114,2.878794,22.3517,559
115,2.878574,22.3517,559
116,2.855278,22.3517,559
117,2.865294,22.3523,559.1
118,2.881305,22.3523,559.1
119,2.883255,22.3523,559.1
120,2.865785,22.3523,559.1
121,2.873725,22.3523,559.1
122,2.874725,22.3523,559.1
123,2.870704,22.3523,559.1
124,2.875329,22.3523,559.1
125,2.876441,22.3523,559.1
126,2.868127,22.3523,559.1
127,2.868081,22.3523,559.1
128,2.870667,22.3523,559.1
129,2.867239,22.3529,559.1
130,2.870877,22.3529,559.1
131,2.861473,22.3529,559.1
132,2.869236,22.3529,559.1
133,2.863980,22.3529,559.1
134,2.867716,22.3529,559.1
135,2.867954,22.3529,559.1
136,2.869755,22.3529,559.1
137,2.869713,22.3529,559.2
138,2.869722,22.3529,559.2
139,2.865032,22.3529,559.2
140,2.864789,22.3529,559.2
141,2.865888,22.3529,559.2
142,2.854927,22.3529,559.2
143,2.857036,22.3536,559.2
144,2.863465,22.3536,559.2
145,2.868389,22.3536,559.2
146,2.858499,22.3536,559.2
147,2.863807,22.3536,559.2
148,2.865205,22.3536,559.2
149,2.859991,22.3536,559.2
150,2.865402,22.3536,559.2
151,2.864868,22.3536,559.2
152,2.861197,22.3536,559.2
153,2.861791,22.3536,559.2
154,2.859402,22.3536,559.2
155,2.874164,22.3542,559.2
156,2.851387,22.3542,559.2
157,2.851116,22.3542,559.3
158,2.863943,22.3542,559.3
159,2.857784,22.3542,559.3
160,2.859130,22.3542,559.3
161,2.859790,22.3542,559.3
162,2.859696,22.3542,559.3
163,2.857980,22.3542,559.3
164,2.862493,22.3542,559.3
165,2.864372,22.3542,559.3
166,2.859804,22.3542,559.3
167,2.855067,22.3542,559.3
168,2.861024,22.3542,559.3
169,2.859056,22.3548,559.3
170,2.851223,22.3548,559.3
171,2.853136,22.3548,559.3
172,2.855595,22.3548,559.3
173,2.858621,22.3548,559.3
174,2.854272,22.3548,559.3
175,2.854192,22.3548,559.3
176,2.858780,22.3548,559.3
177,2.853819,22.3548,559.4
178,2.863900,22.3548,559.4
179,2.856881,22.3548,559.4
180,2.851181,22.3548,559.4
181,2.866416,22.3548,559.4
182,2.851064,22.3548,559.4
183,2.851770,22.3548,559.4
184,2.854651,22.3548,559.4
185,2.855572,22.3548,559.4
186,2.854856,22.3548,559.4
187,2.854249,22.3548,559.4
188,2.852761,22.3548,559.4
189,2.857204,22.3548,559.4
190,2.854712,22.3548,559.4
191,2.853014,22.3548,559.4
192,2.854230,22.3548,559.4
193,2.843750,22.3554,559.4
194,2.868964,22.3554,559.4
195,2.856334,22.3554,559.4
