Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.001418,15.0162,2449
2.0,-0.000962,14.9660,2450
3.0,-0.001267,14.9159,2450
4.0,-0.001420,14.8659,2451
5.0,-0.001654,14.8158,2451
6.0,-0.001955,14.7657,2452
7.0,-0.001432,14.7153,2452
8.0,-0.001088,14.6653,2453
9.0,-0.001630,14.6151,2453
10.0,-0.001477,14.5648,2454
11.0,-0.001335,14.5145,2454
12.0,-0.001496,14.4645,2455
13.0,-0.001705,14.4143,2455
14.0,-0.001532,14.3640,2456
15.0,-0.001429,14.3137,2456
16.0,-0.001272,14.2637,2457
17.0,-0.001467,14.2134,2457
18.0,-0.001533,14.1632,2458
19.0,-0.001657,14.1130,2458
20.0,-0.001184,14.0629,2459
21.0,-0.001583,14.0129,2459
22.0,-0.002426,13.9627,2460
23.0,-0.001240,13.9125,2460
24.0,-0.002203,13.8624,2461
25.0,-0.001891,13.8124,2461
26.0,-0.001960,13.7622,2462
27.0,-0.002244,13.7120,2462
28.0,-0.002572,13.6617,2463
29.0,-0.002131,13.6117,2463
30.0,-0.002323,13.5615,2464
31.0,-0.002310,13.5112,2464
32.0,-0.001682,13.4609,2465
33.0,-0.002116,13.4108,2465
34.0,-0.002384,13.3605,2466
35.0,-0.002343,13.3103,2466
36.0,-0.002121,13.2601,2467
37.0,-0.001513,13.2100,2467
38.0,-0.002371,13.1597,2468
39.0,-0.002511,13.1096,2468
40.0,-0.002486,13.0594,2469
41.0,-0.002527,13.0093,2469
42.0,-0.002605,12.9593,2470
43.0,-0.002787,12.9091,2470
44.0,-0.002854,12.8590,2471
45.0,-0.003372,12.8089,2471
46.0,-0.003164,12.7588,2472
47.0,-0.002834,12.7087,2472
48.0,-0.002856,12.6583,2473
49.0,-0.003555,12.6081,2473
50.0,-0.003421,12.5580,2474
51.0,-0.003108,12.5078,2474
52.0,-0.003640,12.4574,2475
53.0,-0.003837,12.4073,2475
54.0,-0.003522,12.3572,2476
55.0,-0.003729,12.3069,2476
56.0,-0.004426,12.2566,2477
57.0,-0.004693,12.2065,2477
58.0,-0.005071,12.1563,2478
59.0,-0.005956,12.1063,2478
60.0,-0.005950,12.0561,2479
61.0,-0.006294,12.0058,2479
62.0,0.013578,11.9558,2480
63.0,0.103406,11.9058,2480
64.0,0.249148,11.8557,2481
65.0,0.411408,11.8057,2481
66.0,0.614761,11.7555,2482
67.0,0.806936,11.7058,2482
68.0,0.987744,11.6556,2483
69.0,1.142998,11.6054,2483
70.0,1.270916,11.5552,2484
71.0,1.388968,11.5052,2484
72.0,1.535390,11.4550,2485
73.0,1.733501,11.4049,2485
74.0,2.002197,11.3547,2486
75.0,2.290775,11.3049,2486
76.0,2.625658,11.2548,2487
77.0,2.986659,11.2049,2487
78.0,3.369619,11.1549,2488
79.0,3.768944,11.1049,2488
