Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.006615,15.5028,174.8720
2.0,0.006728,15.4632,175.3720
3.0,0.007315,15.4130,175.8720
4.0,0.007059,15.3626,176.3720
5.0,0.006860,15.3125,176.8720
6.0,0.006458,15.2624,177.3720
7.0,0.006957,15.2122,177.8720
8.0,0.006723,15.1619,178.3720
9.0,0.006985,15.1117,178.8720
10.0,0.007664,15.0616,179.3720
11.0,0.006813,15.0116,179.8720
12.0,0.006454,14.9614,180.3720
13.0,0.007061,14.9112,180.8720
14.0,0.007684,14.8611,181.3720
15.0,0.006885,14.8111,181.8720
16.0,0.007421,14.7610,182.3720
17.0,0.007439,14.7107,182.8720
18.0,0.007211,14.6604,183.3720
19.0,0.007880,14.6105,183.8720
20.0,0.007216,14.5602,184.3720
21.0,0.007441,14.5099,184.8720
22.0,0.007773,14.4597,185.3720
23.0,0.007851,14.4096,185.8720
24.0,0.007333,14.3593,186.3720
25.0,0.006861,14.3091,186.8720
26.0,0.006934,14.2588,187.3720
27.0,0.006631,14.2087,187.8720
28.0,0.006946,14.1585,188.3720
29.0,0.006861,14.1084,188.8720
30.0,0.005456,14.0582,189.3720
31.0,0.005870,14.0080,189.8720
32.0,0.006187,13.9580,190.3720
33.0,0.005937,13.9078,190.8720
34.0,0.007258,13.8577,191.3720
35.0,0.007366,13.8075,191.8720
36.0,0.007260,13.7575,192.3720
37.0,0.007708,13.7073,192.8720
38.0,0.006525,13.6571,193.3720
39.0,0.005691,13.6069,193.8720
40.0,0.006725,13.5569,194.3720
41.0,0.007166,13.5065,194.8720
42.0,0.006696,13.4562,195.3720
43.0,0.006139,13.4060,195.8720
44.0,0.006645,13.3560,196.3720
45.0,0.005946,13.3056,196.8720
46.0,0.006327,13.2554,197.3720
47.0,0.007214,13.2052,197.8720
48.0,0.007479,13.1551,198.3720
49.0,0.006736,13.1049,198.8720
50.0,0.007004,13.0547,199.3720
51.0,0.005558,13.0046,199.8720
52.0,0.005701,12.9545,200.3720
53.0,0.006412,12.9045,200.8720
54.0,0.005861,12.8543,201.3720
55.0,0.005947,12.8041,201.8720
56.0,0.006053,12.7540,202.3720
57.0,0.005894,12.7040,202.8720
58.0,0.005771,12.6537,203.3720
59.0,0.004924,12.6034,203.8720
60.0,0.005565,12.5533,204.3720
61.0,0.005068,12.5032,204.8720
62.0,0.005089,12.4529,205.3720
63.0,0.006249,12.4026,205.8720
64.0,0.006641,12.3523,206.3720
65.0,0.007936,12.3023,206.8720
66.0,0.009957,12.2521,207.3720
67.0,0.023438,12.2018,207.8720
68.0,0.063500,12.1516,208.3720
69.0,0.098034,12.1015,208.8720
70.0,0.143294,12.0515,209.3720
71.0,0.224325,12.0014,209.8720
72.0,0.326684,11.9512,210.3720
73.0,0.449982,11.9011,210.8720
74.0,0.610799,11.8512,211.3720
75.0,0.760544,11.8013,211.8720
76.0,0.913519,11.7511,212.3720
77.0,1.085107,11.7009,212.8720
78.0,1.270384,11.6511,213.3720
79.0,1.489625,11.6010,213.8720
80.0,1.755213,11.5509,214.3720
81.0,2.070007,11.5007,214.8720
82.0,2.384945,11.4509,215.3720
83.0,2.739783,11.4007,215.8720
84.0,3.111353,11.3508,216.3720
85.0,3.500727,11.3008,216.8720
86.0,3.908153,11.2509,217.3720
