Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,10.678394,10.8713,301.0070
2.0,10.556588,10.8712,301.5070
3.0,10.484411,10.8712,302.0070
4.0,10.429664,10.8712,302.5070
5.0,10.389782,10.8711,303.0070
6.0,10.346739,10.8711,303.5070
7.0,10.321615,10.8711,304.0070
8.0,10.308691,10.8711,304.5070
9.0,10.296973,10.8711,305.0070
10.0,10.285301,10.8711,305.5070
11.0,10.276461,10.8711,306.0070
12.0,10.270924,10.8711,306.5070
13.0,10.266366,10.8711,307.0070
14.0,10.260686,10.8711,307.5070
15.0,10.256350,10.8711,308.0070
16.0,10.250532,10.8711,308.5070
17.0,10.245118,10.8711,309.0070
18.0,10.239198,10.8710,309.5070
19.0,10.232832,10.8710,310.0070
20.0,10.227700,10.8710,310.5070
21.0,10.223040,10.8710,311.0070
22.0,10.219552,10.8710,311.5070
23.0,10.216911,10.8710,312.0070
24.0,10.213860,10.8710,312.5070
25.0,10.211573,10.8710,313.0070
26.0,10.208702,10.8710,313.5070
27.0,10.206760,10.8710,314.0070
28.0,10.204854,10.8710,314.5070
29.0,10.201984,10.8710,315.0070
30.0,10.199283,10.8710,315.5070
31.0,10.197259,10.8710,316.0070
32.0,10.195890,10.8710,316.5070
33.0,10.192580,10.8710,317.0070
34.0,10.190926,10.8710,317.5070
35.0,10.188467,10.8710,318.0070
36.0,10.185413,10.8710,318.5070
37.0,10.182991,10.8710,319.0070
38.0,10.181717,10.8710,319.5070
39.0,10.179297,10.8710,320.0070
40.0,10.178258,10.8710,320.5070
