Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,16.093711,10.4495,2103
2.0,15.869824,10.4494,2103
3.0,15.737171,10.4493,2104
4.0,15.647813,10.4492,2104
5.0,15.583086,10.4492,2105
6.0,15.534204,10.4492,2105
7.0,15.495373,10.4491,2106
8.0,15.466484,10.4491,2106
9.0,15.437904,10.4491,2107
10.0,15.420076,10.4491,2107
11.0,15.399785,10.4491,2108
12.0,15.383096,10.4491,2108
13.0,15.370603,10.4491,2109
14.0,15.352784,10.4491,2109
15.0,15.338115,10.4491,2110
16.0,15.329512,10.4490,2110
17.0,15.324659,10.4490,2111
18.0,15.319935,10.4490,2111
19.0,15.313641,10.4490,2112
20.0,15.306796,10.4490,2112
21.0,15.298730,10.4490,2113
22.0,15.291337,10.4490,2113
23.0,15.285225,10.4490,2114
24.0,15.277974,10.4490,2114
25.0,15.274014,10.4490,2115
26.0,15.269269,10.4490,2115
27.0,15.265779,10.4490,2116
28.0,15.261170,10.4490,2116
29.0,15.257293,10.4490,2117
30.0,15.252573,10.4490,2117
31.0,15.247513,10.4490,2118
32.0,15.243132,10.4490,2118
33.0,15.238139,10.4490,2119
34.0,15.233441,10.4490,2119
35.0,15.227949,10.4490,2120
36.0,15.224156,10.4490,2120
37.0,15.220502,10.4490,2121
38.0,15.217552,10.4490,2121
39.0,15.215399,10.4490,2122
40.0,15.212651,10.4490,2122
