Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.008957,18.0100,1241
2.0,-0.008685,17.9095,1242
3.0,-0.008227,17.8091,1243
4.0,-0.008654,17.7087,1244
5.0,-0.008757,17.6083,1245
6.0,-0.008479,17.5078,1246
7.0,-0.009371,17.4076,1247
8.0,-0.008503,17.3073,1248
9.0,-0.008895,17.2071,1249
10.0,-0.010280,17.1068,1250
11.0,-0.010130,17.0066,1251
12.0,-0.009922,16.9062,1252
13.0,-0.008864,16.8056,1253
14.0,-0.009083,16.7053,1254
15.0,-0.008387,16.6047,1255
16.0,-0.009311,16.5046,1256
17.0,-0.008877,16.4041,1257
18.0,-0.009282,16.3040,1258
19.0,-0.008281,16.2036,1259
20.0,-0.008878,16.1035,1260
21.0,-0.008882,16.0031,1261
22.0,-0.008723,15.9028,1262
23.0,-0.008917,15.8022,1263
24.0,-0.008357,15.7018,1264
25.0,-0.009545,15.6014,1265
26.0,-0.008378,15.5011,1266
27.0,-0.009147,15.4008,1267
28.0,-0.010864,15.3005,1268
29.0,-0.010125,15.2003,1269
30.0,-0.010350,15.1000,1270
31.0,-0.010401,14.9997,1271
32.0,-0.010315,14.8992,1272
33.0,-0.010215,14.7988,1273
34.0,-0.010558,14.6983,1274
35.0,-0.009319,14.5980,1275
36.0,-0.009881,14.4975,1276
37.0,-0.009383,14.3973,1277
38.0,-0.009800,14.2970,1278
39.0,-0.010397,14.1969,1279
40.0,-0.011323,14.0965,1280
41.0,-0.010810,13.9963,1281
42.0,-0.010909,13.8958,1282
43.0,-0.010928,13.7954,1283
44.0,-0.010663,13.6948,1284
45.0,-0.010647,13.5945,1285
46.0,-0.010274,13.4941,1286
47.0,-0.009601,13.3939,1287
48.0,-0.009094,13.2937,1288
49.0,-0.009396,13.1934,1289
50.0,-0.009496,13.0931,1290
51.0,-0.009705,12.9927,1291
52.0,-0.009675,12.8923,1292
53.0,-0.010177,12.7918,1293
54.0,-0.010265,12.6915,1294
55.0,-0.010393,12.5910,1295
56.0,-0.010631,12.4907,1296
57.0,-0.010008,12.3904,1297
58.0,-0.010468,12.2903,1298
59.0,-0.010514,12.1899,1299
60.0,-0.011042,12.0897,1300
61.0,-0.011070,11.9893,1301
62.0,-0.010990,11.8889,1302
63.0,-0.011594,11.7884,1303
64.0,-0.011990,11.6881,1304
65.0,-0.012116,11.5875,1305
66.0,-0.011430,11.4874,1306
67.0,-0.012777,11.3869,1307
68.0,-0.013889,11.2868,1308
69.0,-0.014051,11.1865,1309
70.0,-0.000008,11.0862,1310
71.0,0.067626,10.9859,1311
72.0,0.223954,10.8855,1312
73.0,0.461739,10.7853,1313
74.0,0.708911,10.6849,1314
75.0,0.975343,10.5848,1315
76.0,1.339023,10.4845,1316
77.0,1.860650,10.3847,1317
