Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.000061,14.9914,56.5810
2.0,-0.000737,14.9414,57.0810
3.0,-0.000946,14.8912,57.5810
4.0,-0.000883,14.8410,58.0810
5.0,0.001007,14.7909,58.5810
6.0,0.000207,14.7409,59.0810
7.0,0.000049,14.6907,59.5810
8.0,-0.000168,14.6405,60.0810
9.0,0.001219,14.5903,60.5810
10.0,0.000479,14.5402,61.0810
11.0,-0.000187,14.4900,61.5810
12.0,0.000172,14.4396,62.0810
13.0,-0.000102,14.3893,62.5810
14.0,0.000249,14.3393,63.0810
15.0,-0.001102,14.2891,63.5810
16.0,-0.000746,14.2387,64.0810
17.0,-0.000565,14.1886,64.5810
18.0,-0.000787,14.1384,65.0810
19.0,-0.002956,14.0883,65.5810
20.0,-0.003478,14.0382,66.0810
21.0,-0.004470,13.9880,66.5810
22.0,-0.002771,13.9378,67.0810
23.0,-0.002732,13.8878,67.5810
24.0,-0.002033,13.8377,68.0810
25.0,-0.001521,13.7876,68.5810
26.0,-0.002825,13.7373,69.0810
27.0,-0.002815,13.6873,69.5810
28.0,-0.002480,13.6371,70.0810
29.0,-0.003262,13.5869,70.5810
30.0,-0.004234,13.5366,71.0810
31.0,-0.003522,13.4866,71.5810
32.0,-0.002418,13.4362,72.0810
33.0,-0.003109,13.3860,72.5810
34.0,-0.003050,13.3357,73.0810
35.0,-0.003204,13.2857,73.5810
36.0,-0.003464,13.2353,74.0810
37.0,-0.003926,13.1852,74.5810
38.0,-0.005205,13.1350,75.0810
39.0,-0.002492,13.0849,75.5810
40.0,-0.003333,13.0348,76.0810
41.0,-0.003736,12.9846,76.5810
42.0,-0.003895,12.9344,77.0810
43.0,-0.004108,12.8843,77.5810
44.0,-0.003871,12.8342,78.0810
45.0,-0.004469,12.7842,78.5810
46.0,-0.003445,12.7339,79.0810
47.0,-0.005196,12.6837,79.5810
48.0,-0.002717,12.6338,80.0810
49.0,-0.003892,12.5834,80.5810
50.0,-0.006113,12.5331,81.0810
51.0,0.017908,12.4829,81.5810
52.0,0.085902,12.4329,82.0810
53.0,0.208438,12.3827,82.5810
54.0,0.344070,12.3324,83.0810
55.0,0.492967,12.2823,83.5810
56.0,0.654350,12.2324,84.0810
57.0,0.796404,12.1823,84.5810
58.0,0.921856,12.1322,85.0810
59.0,1.030244,12.0820,85.5810
