Point No.,Normal Force [N],Gap [mm],Time [s]
1,2.529862,10.2552,2165
2,2.531583,10.2552,2165
3,2.531307,10.2552,2165
4,2.530783,10.2552,2165
5,2.529324,10.2559,2165
6,2.528109,10.2559,2165
7,2.522422,10.2565,2165
8,2.523741,10.2565,2165
9,2.515114,10.2577,2165
10,2.493790,10.2577,2165
11,2.505532,10.2615,2165
12,2.474449,10.2615,2165
13,2.407492,10.2664,2165
14,2.474501,10.2665,2165
15,2.376675,10.2714,2165
16,2.422039,10.2714,2165
17,2.366790,10.2764,2165
18,2.371045,10.2764,2165
19,2.314889,10.2814,2165
20,2.317494,10.2814,2165
21,2.261627,10.2813,2165
22,2.306781,10.2864,2165
23,2.208801,10.2863,2165
24,2.264760,10.2913,2165
25,2.191756,10.2913,2165
26,2.235240,10.2969,2165
27,2.169806,10.2969,2165
28,2.180140,10.3013,2165
29,2.147870,10.3013,2165
30,2.147930,10.3063,2165
31,2.105214,10.3062,2165
32,2.118069,10.3112,2165
33,2.062366,10.3112,2165
34,2.072051,10.3162,2165
35,2.036760,10.3162,2165
36,2.036676,10.3212,2165
37,2.004625,10.3212,2165
38,2.000169,10.3262,2165
39,1.973958,10.3262,2165
40,1.961749,10.3305,2165
41,1.929217,10.3305,2165
42,1.928731,10.3361,2165
43,1.895020,10.3361,2165
44,1.889273,10.3411,2165
45,1.861094,10.3411,2165
46,1.858616,10.3461,2165
47,1.830816,10.3461,2165
48,1.814819,10.3504,2165
49,1.798906,10.3504,2165
50,1.776488,10.3560,2165
51,1.752383,10.3560,2165
52,1.751981,10.3610,2165
53,1.719640,10.3610,2165
54,1.712822,10.3660,2165
55,1.688932,10.3660,2165
56,1.677817,10.3704,2165
57,1.656390,10.3704,2165
58,1.638415,10.3760,2165
59,1.623662,10.3760,2165
60,1.611162,10.3810,2165
61,1.583928,10.3809,2165
62,1.577882,10.3859,2165
63,1.549082,10.3859,2165
64,1.540094,10.3903,2165
65,1.516381,10.3903,2165
66,1.500351,10.3959,2165
67,1.481674,10.3959,2165
68,1.475698,10.4009,2165
69,1.447739,10.4009,2165
70,1.440842,10.4058,2165
71,1.422951,10.4058,2165
72,1.404887,10.4102,2165
73,1.383124,10.4102,2165
74,1.365453,10.4158,2165
75,1.347005,10.4158,2165
76,1.339070,10.4208,2165
77,1.309324,10.4208,2165
78,1.308001,10.4258,2165
79,1.280463,10.4258,2165
80,1.262839,10.4301,2165
81,1.250138,10.4301,2165
82,1.234136,10.4357,2165
83,1.214076,10.4357,2165
84,1.213103,10.4407,2165
85,1.182605,10.4407,2165
86,1.181833,10.4457,2165
87,1.155029,10.4457,2165
88,1.145747,10.4501,2165
89,1.121585,10.4500,2165
90,1.106140,10.4557,2165
91,1.093776,10.4556,2165
92,1.080729,10.4600,2165
93,1.053463,10.4600,2165
94,1.053514,10.4656,2165
95,1.027211,10.4656,2165
