Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.001772,17.2065,791.3
2.0,-0.000759,17.2564,791.4
3.0,-0.002661,17.3065,791.5
4.0,-0.002646,17.3566,791.6
5.0,-0.002918,17.4066,791.7
6.0,-0.003325,17.4566,791.8
7.0,-0.002309,17.5066,791.9
8.0,-0.001240,17.5566,792
9.0,-0.000663,17.6062,792.1
10.0,-0.001566,17.6561,792.2
11.0,-0.001426,17.7058,792.3
12.0,-0.002804,17.7558,792.4
13.0,-0.002011,17.8061,792.5
14.0,-0.003188,17.8556,792.6
15.0,-0.001787,17.9055,792.7
16.0,-0.002953,17.9554,792.8
