Point No.,Normal Force [N],Gap [mm],Time [s]
1,14.246069,4.3028,61.95
2,14.251705,4.3028,61.96
3,14.252771,4.3028,61.96
4,14.252719,4.3028,61.97
5,14.243170,4.3028,61.97
6,14.220866,4.3034,61.98
7,14.189731,4.3034,61.98
8,14.008927,4.3058,61.99
9,13.861071,4.3057,61.99
10,13.727304,4.3056,62
11,13.468235,4.3086,62
12,13.184540,4.3084,62.01
13,12.898496,4.3126,62.01
14,12.623019,4.3124,62.02
15,12.332700,4.3167,62.02
16,11.893605,4.3214,62.03
17,11.729277,4.3213,62.03
18,11.368641,4.3211,62.04
19,11.188510,4.3260,62.04
20,10.740295,4.3257,62.05
21,10.586250,4.3306,62.05
22,10.220451,4.3304,62.06
23,10.092679,4.3353,62.06
24,9.703896,4.3351,62.07
25,9.586182,4.3400,62.07
26,9.258939,4.3448,62.08
27,9.131912,4.3448,62.08
28,8.765555,4.3495,62.09
29,8.674805,4.3495,62.09
30,8.484214,4.3494,62.1
31,8.304092,4.3543,62.1
32,8.079523,4.3541,62.11
33,7.922105,4.3590,62.11
34,7.742493,4.3589,62.12
35,7.613538,4.3639,62.12
36,7.415081,4.3637,62.13
37,7.270418,4.3687,62.13
38,7.082058,4.3686,62.14
39,6.941342,4.3735,62.14
40,6.767253,4.3734,62.15
41,6.617532,4.3783,62.15
42,6.448522,4.3782,62.16
43,6.309152,4.3831,62.16
44,6.121309,4.3830,62.17
45,5.993486,4.3879,62.17
46,5.829596,4.3878,62.18
47,5.710887,4.3927,62.18
48,5.540524,4.3926,62.19
49,5.460958,4.3976,62.19
50,5.339233,4.3975,62.2
51,5.293735,4.4025,62.2
52,5.138906,4.4024,62.21
53,5.074366,4.4074,62.21
54,4.983541,4.4073,62.22
55,4.992995,4.4117,62.22
56,4.886505,4.4116,62.23
57,4.834535,4.4172,62.23
58,4.717812,4.4172,62.24
59,4.689899,4.4221,62.24
60,4.596610,4.4221,62.25
61,4.569750,4.4271,62.25
62,4.457107,4.4270,62.26
63,4.433971,4.4320,62.26
64,4.328605,4.4319,62.27
65,4.291620,4.4369,62.27
66,4.197429,4.4369,62.28
67,4.150395,4.4412,62.28
68,4.030568,4.4411,62.29
69,4.016006,4.4467,62.29
70,3.958948,4.4467,62.3
71,3.967519,4.4511,62.3
72,3.900145,4.4511,62.31
73,3.965429,4.4567,62.31
74,3.921352,4.4567,62.32
75,3.963643,4.4611,62.32
76,3.887206,4.4610,62.33
77,3.910517,4.4667,62.33
78,3.825962,4.4666,62.34
79,3.838929,4.4716,62.34
80,3.772238,4.4716,62.35
81,3.800814,4.4766,62.35
82,3.772630,4.4766,62.36
83,3.843068,4.4810,62.36
84,3.791125,4.4810,62.37
85,3.819284,4.4866,62.37
86,3.735100,4.4866,62.38
87,3.750998,4.4910,62.38
88,3.694641,4.4909,62.39
89,3.713023,4.4959,62.39
90,3.639266,4.4959,62.4
91,3.650265,4.5009,62.4
92,3.571064,4.5009,62.41
93,3.601431,4.5065,62.41
94,3.519691,4.5065,62.42
95,3.542582,4.5108,62.42
96,3.484681,4.5108,62.43
97,3.504910,4.5164,62.43
98,3.440491,4.5164,62.44
99,3.460552,4.5208,62.44
100,3.387295,4.5207,62.45
101,3.437774,4.5264,62.45
102,3.368988,4.5264,62.46
103,3.393566,4.5308,62.46
104,3.335385,4.5307,62.47
105,3.354089,4.5357,62.47
106,3.288787,4.5357,62.48
107,3.308661,4.5407,62.48
108,3.236999,4.5407,62.49
109,3.267519,4.5463,62.49
110,3.193603,4.5463,62.5
111,3.216456,4.5506,62.5
112,3.162815,4.5506,62.51
113,3.184143,4.5556,62.51
114,3.122722,4.5556,62.52
115,3.138008,4.5612,62.52
116,3.083489,4.5612,62.53
117,3.113238,4.5662,62.53
118,3.035497,4.5662,62.54
119,3.058242,4.5706,62.54
120,2.998827,4.5705,62.55
121,3.025018,4.5755,62.55
122,2.962563,4.5755,62.56
123,2.986954,4.5805,62.56
124,2.925766,4.5805,62.57
125,2.959518,4.5861,62.57
126,2.888899,4.5861,62.58
127,2.913295,4.5905,62.58
128,2.868272,4.5904,62.59
129,2.894216,4.5955,62.59
130,2.831401,4.5954,62.6
131,2.848572,4.6004,62.6
132,2.797339,4.6004,62.61
133,2.833056,4.6060,62.61
