Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.005064,26.9513,429.3
2.0,-0.005244,26.8511,430.3
3.0,-0.005182,26.7509,431.3
4.0,-0.004776,26.6506,432.3
5.0,-0.004058,26.5502,433.3
6.0,-0.004656,26.4497,434.3
7.0,-0.004191,26.3493,435.3
8.0,-0.005021,26.2488,436.3
9.0,-0.004372,26.1485,437.3
10.0,-0.004250,26.0481,438.3
11.0,-0.004310,25.9480,439.3
12.0,-0.004443,25.8477,440.3
13.0,-0.005145,25.7475,441.3
14.0,-0.005143,25.6471,442.3
15.0,-0.005466,25.5468,443.3
16.0,-0.005126,25.4463,444.3
17.0,-0.005591,25.3459,445.3
18.0,-0.005710,25.2455,446.3
19.0,-0.006247,25.1452,447.3
20.0,-0.005707,25.0448,448.3
21.0,-0.005219,24.9446,449.3
22.0,-0.005163,24.8443,450.3
23.0,-0.005486,24.7441,451.3
24.0,-0.005529,24.6437,452.3
25.0,-0.006102,24.5433,453.3
26.0,-0.006365,24.4429,454.3
27.0,-0.006439,24.3424,455.3
28.0,-0.006167,24.2420,456.3
29.0,-0.006038,24.1415,457.3
30.0,-0.006322,24.0414,458.3
31.0,-0.006647,23.9410,459.3
32.0,-0.006966,23.8409,460.3
33.0,-0.006687,23.7405,461.3
34.0,-0.006723,23.6404,462.3
35.0,-0.006689,23.5399,463.3
36.0,-0.007000,23.4395,464.3
37.0,-0.006716,23.3390,465.3
38.0,-0.006313,23.2386,466.3
39.0,-0.007162,23.1382,467.3
40.0,-0.007804,23.0380,468.3
41.0,-0.008334,22.9377,469.3
42.0,-0.008598,22.8374,470.3
43.0,-0.003440,22.7372,471.3
44.0,0.017610,22.6369,472.3
45.0,0.052186,22.5365,473.3
46.0,0.103050,22.4360,474.3
47.0,0.180941,22.3357,475.3
48.0,0.292289,22.2353,476.3
49.0,0.424912,22.1351,477.3
50.0,0.588206,22.0348,478.3
51.0,0.775287,21.9347,479.3
52.0,0.996137,21.8345,480.3
53.0,1.240322,21.7345,481.3
54.0,1.501137,21.6343,482.3
55.0,1.801611,21.5342,483.3
56.0,2.162552,21.4338,484.3
57.0,2.580514,21.3337,485.3
