Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.007304,26.9523,2136
2.0,-0.007831,26.8521,2137
3.0,-0.008023,26.7519,2138
4.0,-0.008093,26.6516,2139
5.0,-0.007754,26.5511,2140
6.0,-0.007629,26.4507,2141
7.0,-0.007599,26.3503,2142
8.0,-0.007421,26.2499,2143
9.0,-0.007465,26.1495,2144
10.0,-0.007296,26.0492,2145
11.0,-0.007634,25.9489,2146
12.0,-0.007574,25.8488,2147
13.0,-0.007278,25.7485,2148
14.0,-0.007017,25.6482,2149
15.0,-0.007859,25.5478,2150
16.0,-0.008123,25.4473,2151
17.0,-0.007933,25.3468,2152
18.0,-0.008119,25.2465,2153
19.0,-0.007875,25.1460,2154
20.0,-0.008736,25.0457,2155
21.0,-0.008440,24.9455,2156
22.0,-0.008310,24.8452,2157
23.0,-0.008167,24.7450,2158
24.0,-0.008462,24.6446,2159
25.0,-0.008946,24.5443,2160
26.0,-0.008952,24.4438,2161
27.0,-0.009499,24.3435,2162
28.0,-0.008914,24.2429,2163
29.0,-0.009569,24.1426,2164
30.0,-0.009121,24.0423,2165
31.0,-0.009800,23.9421,2166
32.0,-0.009432,23.8418,2167
33.0,-0.010889,23.7416,2168
34.0,-0.010037,23.6413,2169
35.0,-0.010103,23.5409,2170
36.0,-0.010760,23.4404,2171
37.0,-0.010802,23.3400,2172
38.0,-0.011313,23.2395,2173
39.0,-0.011634,23.1392,2174
40.0,-0.011786,23.0389,2175
41.0,-0.012570,22.9386,2176
42.0,-0.013341,22.8384,2177
43.0,-0.007491,22.7381,2178
44.0,0.012056,22.6379,2179
45.0,0.047568,22.5374,2180
46.0,0.101258,22.4371,2181
47.0,0.181096,22.3366,2182
48.0,0.291945,22.2364,2183
49.0,0.426315,22.1360,2184
50.0,0.596623,22.0359,2185
51.0,0.779107,21.9356,2186
52.0,0.983410,21.8356,2187
53.0,1.210693,21.7355,2188
54.0,1.463805,21.6353,2189
55.0,1.766674,21.5351,2190
56.0,2.135793,21.4348,2191
57.0,2.560841,21.3346,2192
