Point No.,Normal Force [N],Gap [mm],Time [s]
1,0.161426,13.1663,482.3420
2,0.161328,13.1663,482.3470
3,0.161824,13.1663,482.3520
4,0.162100,13.1663,482.3570
5,0.161992,13.1663,482.3620
6,0.162053,13.1663,482.3670
7,0.161024,13.1670,482.3720
8,0.159135,13.1670,482.3770
9,0.157157,13.1695,482.3810
10,0.154071,13.1695,482.3860
11,0.152401,13.1726,482.3910
12,0.145943,13.1726,482.3960
13,0.147239,13.1770,482.4010
14,0.143325,13.1770,482.4060
15,0.141010,13.1813,482.4110
16,0.134861,13.1813,482.4170
17,0.131190,13.1870,482.4220
18,0.126696,13.1870,482.4270
19,0.120585,13.1913,482.4320
20,0.115212,13.1913,482.4370
21,0.110872,13.1969,482.4420
22,0.106911,13.1969,482.4470
23,0.101005,13.2013,482.4520
24,0.095141,13.2013,482.4570
25,0.089002,13.2063,482.4620
26,0.085906,13.2063,482.4670
27,0.080566,13.2113,482.4720
28,0.075759,13.2113,482.4770
29,0.070068,13.2163,482.4820
30,0.065915,13.2163,482.4860
31,0.060178,13.2213,482.4910
32,0.055221,13.2213,482.4960
33,0.048441,13.2263,482.5010
34,0.047122,13.2263,482.5060
35,0.039991,13.2313,482.5110
36,0.036306,13.2313,482.5160
37,0.029624,13.2369,482.5210
38,0.028403,13.2369,482.5260
39,0.021782,13.2413,482.5310
40,0.016610,13.2413,482.5360
41,0.008889,13.2463,482.5410
42,0.006673,13.2463,482.5460
43,-0.000996,13.2512,482.5510
44,-0.002619,13.2512,482.5560
45,-0.009885,13.2562,482.5610
46,-0.009769,13.2562,482.5660
47,-0.014435,13.2612,482.5710
48,-0.016652,13.2612,482.5760
49,-0.025228,13.2662,482.5810
50,-0.028941,13.2662,482.5860
51,-0.037975,13.2712,482.5910
52,-0.041019,13.2712,482.5960
53,-0.048104,13.2762,482.6010
54,-0.046458,13.2762,482.6060
55,-0.052607,13.2812,482.6110
56,-0.054552,13.2812,482.6160
57,-0.060323,13.2862,482.6210
58,-0.060407,13.2862,482.6260
59,-0.066860,13.2912,482.6310
60,-0.070334,13.2912,482.6360
61,-0.079065,13.2962,482.6410
62,-0.079701,13.2962,482.6460
63,-0.086247,13.3012,482.6510
64,-0.087968,13.3012,482.6560
65,-0.095436,13.3062,482.6610
66,-0.096053,13.3062,482.6660
67,-0.103184,13.3112,482.6710
68,-0.103923,13.3112,482.6760
69,-0.110054,13.3162,482.6810
70,-0.107543,13.3162,482.6860
71,-0.113018,13.3212,482.6910
72,-0.118186,13.3212,482.6960
73,-0.126748,13.3268,482.7010
74,-0.126360,13.3268,482.7060
75,-0.132224,13.3312,482.7110
76,-0.133687,13.3312,482.7160
77,-0.139986,13.3368,482.7210
78,-0.139200,13.3368,482.7260
79,-0.145976,13.3412,482.7310
80,-0.148932,13.3412,482.7360
81,-0.154908,13.3462,482.7410
82,-0.154365,13.3462,482.7460
83,-0.165448,13.3512,482.7510
84,-0.172261,13.3512,482.7560
85,-0.182820,13.3561,482.7610
86,-0.182483,13.3561,482.7660
87,-0.189511,13.3611,482.7710
88,-0.189053,13.3611,482.7760
89,-0.195361,13.3661,482.7810
90,-0.193135,13.3661,482.7860
91,-0.200963,13.3718,482.7910
92,-0.201342,13.3718,482.7960
93,-0.209544,13.3768,482.8010
94,-0.207430,13.3768,482.8060
95,-0.213851,13.3811,482.8110
96,-0.211695,13.3811,482.8160
97,-0.221772,13.3861,482.8210
98,-0.227370,13.3861,482.8260
99,-0.237671,13.3911,482.8310
100,-0.237924,13.3911,482.8360
101,-0.246355,13.3961,482.8410
102,-0.245808,13.3961,482.8460
103,-0.252962,13.4011,482.8510
104,-0.248955,13.4011,482.8560
105,-0.255707,13.4061,482.8610
106,-0.252724,13.4061,482.8660
107,-0.260267,13.4111,482.8710
108,-0.258751,13.4111,482.8760
109,-0.267042,13.4167,482.8810
110,-0.263372,13.4167,482.8860
111,-0.269497,13.4217,482.8910
112,-0.266051,13.4217,482.8960
113,-0.274604,13.4261,482.9010
114,-0.279074,13.4261,482.9060
115,-0.289521,13.4311,482.9110
116,-0.286542,13.4311,482.9160
117,-0.293650,13.4367,482.9210
118,-0.291620,13.4367,482.9260
119,-0.298789,13.4411,482.9310
120,-0.294562,13.4411,482.9360
121,-0.301768,13.4461,482.9410
122,-0.296783,13.4461,482.9460
123,-0.303905,13.4511,482.9510
124,-0.302796,13.4511,482.9560
125,-0.310124,13.4567,482.9610
126,-0.303241,13.4567,482.9660
127,-0.308698,13.4611,482.9710
128,-0.305293,13.4611,482.9760
129,-0.312214,13.4667,482.9810
130,-0.307692,13.4667,482.9860
131,-0.314534,13.4711,482.9910
132,-0.312794,13.4711,482.9960
133,-0.322058,13.4767,483.0010
134,-0.319280,13.4767,483.0060
135,-0.325986,13.4811,483.0110
136,-0.321927,13.4811,483.0160
137,-0.329212,13.4861,483.0210
138,-0.328165,13.4861,483.0260
139,-0.335380,13.4911,483.0310
140,-0.328169,13.4911,483.0360
141,-0.333575,13.4967,483.0410
142,-0.323544,13.4967,483.0460
143,-0.329656,13.5011,483.0510
144,-0.327599,13.5011,483.0560
145,-0.337194,13.5061,483.0610
146,-0.336077,13.5061,483.0660
147,-0.344340,13.5117,483.0710
148,-0.342245,13.5117,483.0760
149,-0.349825,13.5167,483.0810
150,-0.346995,13.5167,483.0860
151,-0.354347,13.5210,483.0910
152,-0.351101,13.5210,483.0960
153,-0.357138,13.5260,483.1010
154,-0.350783,13.5260,483.1060
155,-0.356441,13.5310,483.1110
156,-0.353103,13.5310,483.1160
157,-0.360379,13.5367,483.1210
158,-0.351461,13.5367,483.1260
159,-0.357886,13.5410,483.1310
160,-0.357017,13.5410,483.1360
161,-0.364569,13.5460,483.1410
162,-0.360159,13.5460,483.1460
163,-0.367585,13.5510,483.1510
164,-0.366219,13.5510,483.1560
165,-0.373711,13.5567,483.1610
166,-0.365130,13.5567,483.1660
167,-0.369254,13.5617,483.1710
168,-0.362399,13.5617,483.1760
169,-0.368445,13.5667,483.1810
170,-0.363965,13.5667,483.1860
171,-0.370648,13.5710,483.1910
172,-0.368679,13.5710,483.1960
173,-0.376287,13.5767,483.2010
174,-0.370900,13.5767,483.2060
175,-0.376689,13.5810,483.2110
176,-0.372284,13.5810,483.2160
177,-0.378607,13.5860,483.2210
178,-0.375160,13.5860,483.2260
179,-0.382044,13.5910,483.2310
180,-0.380285,13.5910,483.2360
181,-0.387697,13.5966,483.2410
182,-0.378822,13.5967,483.2460
183,-0.384695,13.6010,483.2510
184,-0.381380,13.6010,483.2560
185,-0.387996,13.6060,483.2610
186,-0.382366,13.6060,483.2660
187,-0.388249,13.6110,483.2710
188,-0.385728,13.6110,483.2760
189,-0.392565,13.6166,483.2810
190,-0.386692,13.6166,483.2860
191,-0.393977,13.6210,483.2910
192,-0.391190,13.6210,483.2960
193,-0.398555,13.6266,483.3010
194,-0.393977,13.6266,483.3060
195,-0.400393,13.6310,483.3110
