Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.033447,16.9930,313.0080
2.0,0.033482,16.9428,313.5080
3.0,0.033649,16.8926,314.0080
4.0,0.034200,16.8425,314.5080
5.0,0.033611,16.7923,315.0080
6.0,0.033313,16.7423,315.5080
7.0,0.033738,16.6921,316.0080
8.0,0.032496,16.6420,316.5080
9.0,0.033372,16.5919,317.0080
10.0,0.032721,16.5418,317.5080
11.0,0.033033,16.4916,318.0080
12.0,0.032703,16.4414,318.5080
13.0,0.033141,16.3911,319.0080
14.0,0.032104,16.3409,319.5080
15.0,0.031288,16.2907,320.0080
16.0,0.032591,16.2405,320.5080
17.0,0.031620,16.1902,321.0080
18.0,0.032706,16.1401,321.5080
19.0,0.031818,16.0899,322.0080
20.0,0.032125,16.0397,322.5080
21.0,0.031713,15.9895,323.0080
22.0,0.031931,15.9395,323.5080
23.0,0.030994,15.8892,324.0080
24.0,0.032085,15.8391,324.5080
25.0,0.032106,15.7889,325.0080
26.0,0.031113,15.7389,325.5080
27.0,0.031246,15.6888,326.0080
28.0,0.030813,15.6386,326.5080
29.0,0.030954,15.5884,327.0080
30.0,0.030217,15.5383,327.5080
31.0,0.031245,15.4882,328.0080
32.0,0.030345,15.4381,328.5080
33.0,0.030669,15.3877,329.0080
34.0,0.030580,15.3374,329.5080
35.0,0.030506,15.2873,330.0080
36.0,0.030579,15.2371,330.5080
37.0,0.030082,15.1867,331.0080
38.0,0.030723,15.1365,331.5080
39.0,0.029851,15.0865,332.0080
40.0,0.030406,15.0363,332.5080
41.0,0.029232,14.9860,333.0080
42.0,0.029084,14.9358,333.5080
43.0,0.028483,14.8858,334.0080
44.0,0.028146,14.8357,334.5080
45.0,0.028241,14.7855,335.0080
46.0,0.028039,14.7353,335.5080
47.0,0.028303,14.6853,336.0080
48.0,0.028280,14.6352,336.5080
49.0,0.027953,14.5851,337.0080
50.0,0.028157,14.5349,337.5080
51.0,0.027597,14.4845,338.0080
52.0,0.027240,14.4346,338.5080
53.0,0.026881,14.3844,339.0080
54.0,0.026507,14.3340,339.5080
55.0,0.026855,14.2837,340.0080
56.0,0.026349,14.2337,340.5080
57.0,0.025900,14.1834,341.0080
58.0,0.026110,14.1332,341.5080
59.0,0.027126,14.0828,342.0080
60.0,0.025794,14.0329,342.5080
61.0,0.025620,13.9826,343.0080
62.0,0.024717,13.9325,343.5080
63.0,0.025555,13.8823,344.0080
64.0,0.024088,13.8321,344.5080
65.0,0.024813,13.7821,345.0080
66.0,0.023468,13.7319,345.5080
67.0,0.024254,13.6818,346.0080
68.0,0.024343,13.6317,346.5080
69.0,0.023658,13.5816,347.0080
70.0,0.023327,13.5314,347.5080
71.0,0.023134,13.4813,348.0080
72.0,0.022426,13.4309,348.5080
73.0,0.022215,13.3810,349.0080
74.0,0.022157,13.3306,349.5080
75.0,0.021596,13.2804,350.0080
76.0,0.021914,13.2300,350.5080
77.0,0.022016,13.1801,351.0080
78.0,0.022054,13.1297,351.5080
79.0,0.022357,13.0795,352.0080
80.0,0.022145,13.0293,352.5080
81.0,0.021973,12.9793,353.0080
82.0,0.022198,12.9290,353.5080
83.0,0.023356,12.8789,354.0080
84.0,0.022583,12.8286,354.5080
85.0,0.027017,12.7786,355.0080
86.0,0.040758,12.7286,355.5080
87.0,0.063722,12.6785,356.0080
88.0,0.097976,12.6283,356.5080
89.0,0.149176,12.5782,357.0080
90.0,0.220500,12.5282,357.5080
91.0,0.311391,12.4780,358.0080
92.0,0.438783,12.4278,358.5080
93.0,0.629046,12.3777,359.0080
94.0,0.816869,12.3277,359.5080
95.0,1.008492,12.2775,360.0080
96.0,1.206142,12.2273,360.5080
97.0,1.420902,12.1773,361.0080
98.0,1.671237,12.1274,361.5080
99.0,1.966993,12.0773,362.0080
100.0,2.303032,12.0272,362.5080
101.0,2.725536,11.9773,363.0080
102.0,3.187230,11.9275,363.5080
103.0,3.688479,11.8777,364.0080
104.0,4.211237,11.8278,364.5080
105.0,4.807802,11.7780,365.0080
106.0,5.455603,11.7283,365.5080
