Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,2.972737,10.1543,445.2
2.0,2.935791,10.1542,445.7
3.0,2.914075,10.1542,446.2
4.0,2.895236,10.1542,446.7
5.0,2.882260,10.1542,447.2
6.0,2.872280,10.1542,447.7
7.0,2.863078,10.1542,448.2
8.0,2.854608,10.1542,448.7
9.0,2.847672,10.1542,449.2
10.0,2.841041,10.1542,449.7
11.0,2.836064,10.1542,450.2
12.0,2.831918,10.1542,450.7
13.0,2.827760,10.1542,451.2
14.0,2.824969,10.1542,451.7
15.0,2.822357,10.1542,452.2
16.0,2.819810,10.1542,452.7
17.0,2.817461,10.1542,453.2
18.0,2.815682,10.1542,453.7
19.0,2.812722,10.1542,454.2
20.0,2.811265,10.1542,454.7
21.0,2.808189,10.1542,455.2
22.0,2.806778,10.1541,455.7
23.0,2.804821,10.1541,456.2
24.0,2.802901,10.1541,456.7
25.0,2.801937,10.1541,457.2
26.0,2.799703,10.1541,457.7
27.0,2.798110,10.1541,458.2
28.0,2.796945,10.1541,458.7
29.0,2.795721,10.1541,459.2
30.0,2.792976,10.1541,459.7
31.0,2.791982,10.1541,460.2
32.0,2.791217,10.1541,460.7
33.0,2.789762,10.1541,461.2
34.0,2.788746,10.1541,461.7
35.0,2.788387,10.1541,462.2
36.0,2.787822,10.1541,462.7
37.0,2.786071,10.1541,463.2
38.0,2.784674,10.1541,463.7
39.0,2.783973,10.1541,464.2
40.0,2.782949,10.1541,464.7
