Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,2.981054,22.2080,927
2.0,2.961252,22.2080,927.5
3.0,2.950815,22.2080,928
4.0,2.944537,22.2080,928.5
5.0,2.939703,22.2080,929
6.0,2.935362,22.2080,929.5
7.0,2.931461,22.2080,930
8.0,2.928874,22.2080,930.5
9.0,2.925749,22.2080,931
10.0,2.923722,22.2080,931.5
11.0,2.919359,22.2080,932
12.0,2.917803,22.2080,932.5
13.0,2.915059,22.2080,933
14.0,2.912559,22.2080,933.5
15.0,2.912624,22.2080,934
16.0,2.910988,22.2080,934.5
17.0,2.908393,22.2080,935
18.0,2.907649,22.2080,935.5
19.0,2.905978,22.2080,936
20.0,2.904236,22.2080,936.5
21.0,2.903641,22.2080,937
22.0,2.902677,22.2080,937.5
23.0,2.901195,22.2080,938
24.0,2.900378,22.2080,938.5
25.0,2.899367,22.2080,939
26.0,2.898035,22.2080,939.5
27.0,2.898684,22.2080,940
28.0,2.897237,22.2080,940.5
29.0,2.897820,22.2080,941
30.0,2.895514,22.2080,941.5
31.0,2.895883,22.2080,942
32.0,2.895761,22.2080,942.5
33.0,2.894359,22.2080,943
34.0,2.894267,22.2080,943.5
35.0,2.893574,22.2080,944
36.0,2.893315,22.2080,944.5
37.0,2.893200,22.2080,945
38.0,2.892922,22.2080,945.5
39.0,2.891827,22.2080,946
40.0,2.892504,22.2080,946.5
