Data stamp = , 04-04-2022 00:00:07 890

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4567 ,3.29999 ,0.45273 ,4.44218 
2 ,6.7849 ,3.09993 ,0.45615 ,4.47576 
3 ,10.0818 ,2.89989 ,0.44246 ,4.34144 
4 ,13.3700 ,2.69989 ,0.44931 ,4.40860 
5 ,16.6610 ,2.49985 ,0.42877 ,4.20713 
6 ,19.9414 ,2.29982 ,0.42535 ,4.17355 
7 ,23.2237 ,2.09978 ,0.43220 ,4.24071 
8 ,26.5237 ,1.89975 ,0.42535 ,4.17355 
9 ,29.8029 ,1.69971 ,0.42877 ,4.20713 
10 ,33.0903 ,1.49971 ,0.51091 ,5.01301 
11 ,36.4029 ,1.29967 ,1.29116 ,12.66886 
12 ,38.6868 ,1.19969 ,1.62653 ,15.95954 
13 ,40.3840 ,1.14969 ,1.79422 ,17.60487 
14 ,42.0791 ,1.09964 ,1.96533 ,19.28379 
15 ,43.7810 ,1.04962 ,2.13644 ,20.96270 
16 ,45.5109 ,0.99956 ,2.38968 ,23.44750 
17 ,47.2096 ,0.94960 ,2.77638 ,27.24185 
18 ,48.9532 ,0.89955 ,3.13571 ,30.76757 
19 ,50.6791 ,0.84955 ,3.28286 ,32.21143 
20 ,52.3903 ,0.79953 ,3.63534 ,35.67000 
21 ,54.1052 ,0.74950 ,4.03574 ,39.59866 
22 ,55.7967 ,0.69948 ,4.43613 ,43.52732 
23 ,57.5002 ,0.64946 ,4.87417 ,47.82534 
24 ,59.1991 ,0.59946 ,5.31221 ,52.12337 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.5995 ,5.299 ,52.0 
2 ,0.35 ,0.5995 ,5.285 ,51.9 
3 ,0.70 ,0.5995 ,5.295 ,52.0 
4 ,1.08 ,0.5995 ,5.268 ,51.7 
5 ,1.44 ,0.5995 ,5.261 ,51.6 
6 ,1.81 ,0.5995 ,5.261 ,51.6 
7 ,2.17 ,0.5995 ,5.240 ,51.4 
8 ,2.54 ,0.5995 ,5.257 ,51.6 
9 ,2.88 ,0.5995 ,5.261 ,51.6 
10 ,3.25 ,0.5995 ,5.244 ,51.5 
11 ,3.61 ,0.5995 ,5.257 ,51.6 
12 ,3.97 ,0.5995 ,5.237 ,51.4 
13 ,4.34 ,0.5995 ,5.244 ,51.5 
14 ,4.71 ,0.5995 ,5.247 ,51.5 
15 ,5.06 ,0.5995 ,5.244 ,51.5 
16 ,5.43 ,0.5995 ,5.251 ,51.5 
17 ,5.79 ,0.5995 ,5.230 ,51.3 
18 ,6.15 ,0.5995 ,5.233 ,51.4 
19 ,6.51 ,0.5995 ,5.237 ,51.4 
20 ,6.91 ,0.5995 ,5.230 ,51.3 
21 ,7.26 ,0.5995 ,5.251 ,51.5 
22 ,7.62 ,0.5995 ,5.213 ,51.1 
23 ,7.99 ,0.5995 ,5.230 ,51.3 
24 ,8.36 ,0.5995 ,5.223 ,51.3 
25 ,8.72 ,0.5995 ,5.230 ,51.3 
26 ,9.09 ,0.5995 ,5.233 ,51.4 
27 ,9.46 ,0.5995 ,5.213 ,51.1 
28 ,9.85 ,0.5995 ,5.210 ,51.1 
29 ,10.20 ,0.5995 ,5.223 ,51.3 
30 ,10.56 ,0.5995 ,5.203 ,51.0 
31 ,10.94 ,0.5995 ,5.220 ,51.2 
32 ,11.29 ,0.5995 ,5.192 ,50.9 
33 ,11.66 ,0.5995 ,5.206 ,51.1 
34 ,12.02 ,0.5995 ,5.196 ,51.0 
35 ,12.38 ,0.5995 ,5.203 ,51.0 
36 ,12.75 ,0.5995 ,5.189 ,50.9 
37 ,13.10 ,0.5995 ,5.210 ,51.1 
38 ,13.45 ,0.5995 ,5.196 ,51.0 
39 ,13.82 ,0.5995 ,5.203 ,51.0 
40 ,14.18 ,0.5995 ,5.192 ,50.9 
41 ,14.55 ,0.5995 ,5.192 ,50.9 
42 ,14.93 ,0.5995 ,5.182 ,50.8 
43 ,15.29 ,0.5995 ,5.179 ,50.8 
44 ,15.65 ,0.5995 ,5.196 ,51.0 
45 ,16.01 ,0.5995 ,5.179 ,50.8 
46 ,16.37 ,0.5995 ,5.199 ,51.0 
47 ,16.73 ,0.5995 ,5.192 ,50.9 
48 ,17.10 ,0.5995 ,5.179 ,50.8 
49 ,17.46 ,0.5995 ,5.182 ,50.8 
50 ,17.83 ,0.5995 ,5.175 ,50.8 
51 ,18.19 ,0.5995 ,5.203 ,51.0 
52 ,18.53 ,0.5995 ,5.165 ,50.7 
53 ,18.89 ,0.5995 ,5.186 ,50.9 
54 ,19.27 ,0.5995 ,5.165 ,50.7 
55 ,19.63 ,0.5995 ,5.186 ,50.9 
56 ,19.98 ,0.5995 ,5.179 ,50.8 
57 ,20.35 ,0.5995 ,5.179 ,50.8 
58 ,20.74 ,0.5995 ,5.172 ,50.7 
59 ,21.11 ,0.5995 ,5.175 ,50.8 
60 ,21.48 ,0.5995 ,5.175 ,50.8 
61 ,21.86 ,0.5995 ,5.179 ,50.8 
62 ,22.23 ,0.5995 ,5.165 ,50.7 
63 ,22.59 ,0.5995 ,5.179 ,50.8 
64 ,22.96 ,0.5995 ,5.148 ,50.5 
65 ,23.32 ,0.5995 ,5.162 ,50.6 
66 ,23.68 ,0.5995 ,5.151 ,50.5 
67 ,24.05 ,0.5995 ,5.158 ,50.6 
68 ,24.40 ,0.5995 ,5.155 ,50.6 
69 ,24.75 ,0.5995 ,5.165 ,50.7 
70 ,25.11 ,0.5995 ,5.162 ,50.6 
71 ,25.47 ,0.5995 ,5.148 ,50.5 
72 ,25.84 ,0.5995 ,5.168 ,50.7 
73 ,26.19 ,0.5995 ,5.141 ,50.4 
74 ,26.56 ,0.5995 ,5.148 ,50.5 
75 ,26.92 ,0.5995 ,5.141 ,50.4 
76 ,27.28 ,0.5995 ,5.168 ,50.7 
77 ,27.65 ,0.5995 ,5.155 ,50.6 
78 ,28.01 ,0.5995 ,5.165 ,50.7 
79 ,28.38 ,0.5995 ,5.158 ,50.6 
80 ,28.75 ,0.5995 ,5.131 ,50.3 
81 ,29.12 ,0.5995 ,5.158 ,50.6 
82 ,29.47 ,0.5995 ,5.151 ,50.5 
83 ,29.83 ,0.5995 ,5.141 ,50.4 
84 ,30.19 ,0.5995 ,5.145 ,50.5 
85 ,30.54 ,0.5995 ,5.145 ,50.5 
86 ,30.91 ,0.5995 ,5.151 ,50.5 
87 ,31.27 ,0.5995 ,5.141 ,50.4 
88 ,31.64 ,0.5995 ,5.134 ,50.4 
89 ,32.01 ,0.5995 ,5.145 ,50.5 
90 ,32.41 ,0.5995 ,5.134 ,50.4 
91 ,32.77 ,0.5995 ,5.141 ,50.4 
92 ,33.15 ,0.5995 ,5.124 ,50.3 
93 ,33.50 ,0.5995 ,5.131 ,50.3 
94 ,33.90 ,0.5995 ,5.141 ,50.4 
95 ,34.28 ,0.5995 ,5.131 ,50.3 
96 ,34.64 ,0.5995 ,5.124 ,50.3 
97 ,35.01 ,0.5995 ,5.134 ,50.4 
98 ,35.36 ,0.5995 ,5.121 ,50.2 
99 ,35.72 ,0.5995 ,5.121 ,50.2 
100 ,36.08 ,0.5995 ,5.134 ,50.4 
