Data stamp = , 02-04-2022 18:35:58 419

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.4379 ,3.29996 ,0.48011 ,4.71081 
2 ,6.7524 ,3.09993 ,0.48353 ,4.74438 
3 ,10.0349 ,2.89989 ,0.48011 ,4.71081 
4 ,13.3226 ,2.69986 ,0.49380 ,4.84512 
5 ,16.6186 ,2.49983 ,0.47668 ,4.67723 
6 ,19.9118 ,2.29979 ,0.50406 ,4.94585 
7 ,23.1918 ,2.09976 ,0.49037 ,4.81154 
8 ,26.4774 ,1.89972 ,0.49380 ,4.84512 
9 ,29.7565 ,1.69969 ,0.47668 ,4.67723 
10 ,33.0518 ,1.49968 ,0.57251 ,5.61742 
11 ,36.3480 ,1.29964 ,1.41778 ,13.91126 
12 ,38.6536 ,1.19963 ,1.72235 ,16.89973 
13 ,40.3708 ,1.14963 ,1.80791 ,17.73919 
14 ,42.0639 ,1.09961 ,1.95164 ,19.14948 
15 ,43.7639 ,1.04959 ,2.17750 ,21.36564 
16 ,45.4755 ,0.99956 ,2.47181 ,24.25338 
17 ,47.1996 ,0.94954 ,2.85167 ,27.98057 
18 ,48.9089 ,0.89952 ,3.08095 ,30.23031 
19 ,50.6147 ,0.84946 ,3.49161 ,34.25971 
20 ,52.3080 ,0.79947 ,3.85436 ,37.81901 
21 ,54.0189 ,0.74945 ,4.32662 ,42.45282 
22 ,55.7145 ,0.69942 ,4.75782 ,46.68368 
23 ,57.4142 ,0.64940 ,5.21639 ,51.18317 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.02 ,0.6494 ,5.210 ,51.1 
2 ,0.39 ,0.6494 ,5.203 ,51.0 
3 ,0.74 ,0.6494 ,5.182 ,50.8 
4 ,1.10 ,0.6494 ,5.189 ,50.9 
5 ,1.48 ,0.6494 ,5.168 ,50.7 
6 ,1.85 ,0.6494 ,5.168 ,50.7 
7 ,2.19 ,0.6494 ,5.168 ,50.7 
8 ,2.57 ,0.6494 ,5.172 ,50.7 
9 ,2.92 ,0.6494 ,5.148 ,50.5 
10 ,3.29 ,0.6494 ,5.151 ,50.5 
11 ,3.63 ,0.6494 ,5.141 ,50.4 
12 ,3.99 ,0.6494 ,5.162 ,50.6 
13 ,4.33 ,0.6494 ,5.145 ,50.5 
14 ,4.69 ,0.6494 ,5.138 ,50.4 
15 ,5.06 ,0.6494 ,5.138 ,50.4 
16 ,5.42 ,0.6494 ,5.148 ,50.5 
17 ,5.77 ,0.6494 ,5.138 ,50.4 
18 ,6.12 ,0.6494 ,5.141 ,50.4 
19 ,6.47 ,0.6494 ,5.148 ,50.5 
20 ,6.83 ,0.6494 ,5.134 ,50.4 
21 ,7.19 ,0.6494 ,5.145 ,50.5 
22 ,7.54 ,0.6494 ,5.134 ,50.4 
23 ,7.91 ,0.6494 ,5.138 ,50.4 
24 ,8.26 ,0.6494 ,5.121 ,50.2 
25 ,8.62 ,0.6494 ,5.134 ,50.4 
26 ,8.98 ,0.6494 ,5.127 ,50.3 
27 ,9.35 ,0.6494 ,5.127 ,50.3 
28 ,9.73 ,0.6494 ,5.134 ,50.4 
29 ,10.08 ,0.6494 ,5.141 ,50.4 
30 ,10.46 ,0.6494 ,5.138 ,50.4 
31 ,10.84 ,0.6494 ,5.117 ,50.2 
32 ,11.19 ,0.6494 ,5.127 ,50.3 
33 ,11.55 ,0.6494 ,5.127 ,50.3 
34 ,11.92 ,0.6494 ,5.124 ,50.3 
35 ,12.28 ,0.6494 ,5.107 ,50.1 
36 ,12.63 ,0.6494 ,5.131 ,50.3 
37 ,12.98 ,0.6494 ,5.114 ,50.2 
38 ,13.34 ,0.6494 ,5.121 ,50.2 
39 ,13.70 ,0.6494 ,5.121 ,50.2 
40 ,14.06 ,0.6494 ,5.127 ,50.3 
41 ,14.42 ,0.6494 ,5.131 ,50.3 
42 ,14.77 ,0.6494 ,5.117 ,50.2 
43 ,15.13 ,0.6494 ,5.124 ,50.3 
44 ,15.50 ,0.6494 ,5.117 ,50.2 
45 ,15.90 ,0.6494 ,5.127 ,50.3 
46 ,16.27 ,0.6494 ,5.103 ,50.1 
47 ,16.63 ,0.6494 ,5.117 ,50.2 
48 ,16.98 ,0.6494 ,5.110 ,50.1 
49 ,17.34 ,0.6494 ,5.093 ,50.0 
50 ,17.73 ,0.6494 ,5.117 ,50.2 
51 ,18.10 ,0.6494 ,5.117 ,50.2 
52 ,18.47 ,0.6494 ,5.114 ,50.2 
53 ,18.83 ,0.6494 ,5.103 ,50.1 
54 ,19.19 ,0.6494 ,5.110 ,50.1 
55 ,19.55 ,0.6494 ,5.124 ,50.3 
56 ,19.92 ,0.6494 ,5.117 ,50.2 
57 ,20.28 ,0.6494 ,5.093 ,50.0 
58 ,20.64 ,0.6494 ,5.110 ,50.1 
59 ,21.00 ,0.6494 ,5.100 ,50.0 
60 ,21.37 ,0.6494 ,5.121 ,50.2 
61 ,21.73 ,0.6494 ,5.097 ,50.0 
62 ,22.10 ,0.6494 ,5.107 ,50.1 
63 ,22.47 ,0.6494 ,5.117 ,50.2 
64 ,22.83 ,0.6494 ,5.103 ,50.1 
65 ,23.18 ,0.6494 ,5.110 ,50.1 
66 ,23.55 ,0.6494 ,5.100 ,50.0 
67 ,23.90 ,0.6494 ,5.107 ,50.1 
68 ,24.26 ,0.6494 ,5.117 ,50.2 
69 ,24.64 ,0.6494 ,5.097 ,50.0 
70 ,25.01 ,0.6494 ,5.093 ,50.0 
71 ,25.35 ,0.6494 ,5.103 ,50.1 
72 ,25.71 ,0.6494 ,5.100 ,50.0 
73 ,26.06 ,0.6494 ,5.093 ,50.0 
74 ,26.40 ,0.6494 ,5.103 ,50.1 
75 ,26.75 ,0.6494 ,5.100 ,50.0 
76 ,27.10 ,0.6494 ,5.097 ,50.0 
77 ,27.45 ,0.6494 ,5.103 ,50.1 
78 ,27.82 ,0.6494 ,5.097 ,50.0 
79 ,28.18 ,0.6494 ,5.083 ,49.9 
80 ,28.53 ,0.6494 ,5.086 ,49.9 
81 ,28.88 ,0.6494 ,5.100 ,50.0 
82 ,29.24 ,0.6494 ,5.090 ,49.9 
83 ,29.59 ,0.6494 ,5.076 ,49.8 
84 ,29.98 ,0.6494 ,5.086 ,49.9 
85 ,30.33 ,0.6494 ,5.103 ,50.1 
86 ,30.68 ,0.6494 ,5.110 ,50.1 
87 ,31.05 ,0.6494 ,5.086 ,49.9 
88 ,31.41 ,0.6494 ,5.086 ,49.9 
89 ,31.75 ,0.6494 ,5.110 ,50.1 
90 ,32.15 ,0.6494 ,5.093 ,50.0 
91 ,32.51 ,0.6494 ,5.086 ,49.9 
92 ,32.89 ,0.6494 ,5.097 ,50.0 
93 ,33.25 ,0.6494 ,5.079 ,49.8 
94 ,33.64 ,0.6494 ,5.079 ,49.8 
95 ,34.00 ,0.6494 ,5.103 ,50.1 
96 ,34.38 ,0.6494 ,5.100 ,50.0 
97 ,34.74 ,0.6494 ,5.097 ,50.0 
98 ,35.11 ,0.6494 ,5.100 ,50.0 
99 ,35.47 ,0.6494 ,5.100 ,50.0 
100 ,35.82 ,0.6494 ,5.086 ,49.9 
