Data stamp = , 03-04-2022 08:08:51 912

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.3721 ,3.29996 ,0.49380 ,4.84512 
2 ,6.6936 ,3.09993 ,0.49037 ,4.81154 
3 ,9.9712 ,2.89989 ,0.48695 ,4.77796 
4 ,13.2606 ,2.69986 ,0.48353 ,4.74438 
5 ,16.5478 ,2.49983 ,0.48695 ,4.77796 
6 ,19.8502 ,2.29979 ,0.49380 ,4.84512 
7 ,23.1365 ,2.09976 ,0.47326 ,4.64365 
8 ,26.4143 ,1.89972 ,0.47668 ,4.67723 
9 ,29.6998 ,1.69969 ,0.48011 ,4.71081 
10 ,32.9969 ,1.49968 ,0.56566 ,5.55026 
11 ,36.2775 ,1.29962 ,1.40409 ,13.77695 
12 ,38.5641 ,1.19963 ,1.74289 ,17.10120 
13 ,40.2785 ,1.14960 ,1.89004 ,18.54507 
14 ,42.0074 ,1.09958 ,1.98928 ,19.51884 
15 ,43.7048 ,1.04956 ,2.18777 ,21.46638 
16 ,45.4140 ,0.99953 ,2.47865 ,24.32053 
17 ,47.1304 ,0.94951 ,2.83798 ,27.84625 
18 ,48.8263 ,0.89949 ,3.05015 ,29.92811 
19 ,50.5562 ,0.84943 ,3.41290 ,33.48741 
20 ,52.2714 ,0.79944 ,3.79276 ,37.21460 
21 ,53.9785 ,0.74942 ,4.23080 ,41.51262 
22 ,55.6914 ,0.69939 ,4.63462 ,45.47486 
23 ,57.3923 ,0.64937 ,5.05897 ,49.63857 
24 ,59.0991 ,0.59938 ,5.50385 ,54.00375 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.5994 ,5.480 ,53.8 
2 ,0.37 ,0.5994 ,5.459 ,53.6 
3 ,0.73 ,0.5994 ,5.470 ,53.7 
4 ,1.11 ,0.5994 ,5.466 ,53.6 
5 ,1.45 ,0.5994 ,5.456 ,53.5 
6 ,1.81 ,0.5994 ,5.463 ,53.6 
7 ,2.19 ,0.5994 ,5.435 ,53.3 
8 ,2.55 ,0.5994 ,5.449 ,53.5 
9 ,2.91 ,0.5994 ,5.422 ,53.2 
10 ,3.27 ,0.5994 ,5.442 ,53.4 
11 ,3.64 ,0.5994 ,5.429 ,53.3 
12 ,4.01 ,0.5994 ,5.432 ,53.3 
13 ,4.39 ,0.5994 ,5.411 ,53.1 
14 ,4.78 ,0.5994 ,5.422 ,53.2 
15 ,5.14 ,0.5994 ,5.408 ,53.1 
16 ,5.52 ,0.5994 ,5.405 ,53.0 
17 ,5.90 ,0.5994 ,5.408 ,53.1 
18 ,6.26 ,0.5994 ,5.405 ,53.0 
19 ,6.61 ,0.5994 ,5.401 ,53.0 
20 ,7.01 ,0.5994 ,5.387 ,52.9 
21 ,7.42 ,0.5994 ,5.391 ,52.9 
22 ,7.79 ,0.5994 ,5.381 ,52.8 
23 ,8.19 ,0.5994 ,5.384 ,52.8 
24 ,8.58 ,0.5994 ,5.381 ,52.8 
25 ,8.99 ,0.5994 ,5.387 ,52.9 
26 ,9.35 ,0.5994 ,5.374 ,52.7 
27 ,9.74 ,0.5994 ,5.367 ,52.7 
28 ,10.11 ,0.5994 ,5.370 ,52.7 
29 ,10.48 ,0.5994 ,5.353 ,52.5 
30 ,10.84 ,0.5994 ,5.353 ,52.5 
31 ,11.21 ,0.5994 ,5.346 ,52.5 
32 ,11.58 ,0.5994 ,5.360 ,52.6 
33 ,11.94 ,0.5994 ,5.364 ,52.6 
34 ,12.31 ,0.5994 ,5.367 ,52.7 
35 ,12.67 ,0.5994 ,5.346 ,52.5 
36 ,13.03 ,0.5994 ,5.350 ,52.5 
37 ,13.40 ,0.5994 ,5.350 ,52.5 
38 ,13.79 ,0.5994 ,5.340 ,52.4 
39 ,14.15 ,0.5994 ,5.340 ,52.4 
40 ,14.56 ,0.5994 ,5.346 ,52.5 
41 ,14.90 ,0.5994 ,5.353 ,52.5 
42 ,15.31 ,0.5994 ,5.336 ,52.4 
43 ,15.66 ,0.5994 ,5.319 ,52.2 
44 ,16.00 ,0.5994 ,5.319 ,52.2 
45 ,16.36 ,0.5994 ,5.309 ,52.1 
46 ,16.73 ,0.5994 ,5.326 ,52.3 
47 ,17.08 ,0.5994 ,5.326 ,52.3 
48 ,17.43 ,0.5994 ,5.322 ,52.2 
49 ,17.78 ,0.5994 ,5.326 ,52.3 
50 ,18.14 ,0.5994 ,5.312 ,52.1 
51 ,18.50 ,0.5994 ,5.316 ,52.2 
52 ,18.85 ,0.5994 ,5.305 ,52.1 
53 ,19.19 ,0.5994 ,5.302 ,52.0 
54 ,19.54 ,0.5994 ,5.312 ,52.1 
55 ,19.89 ,0.5994 ,5.299 ,52.0 
56 ,20.24 ,0.5994 ,5.309 ,52.1 
57 ,20.59 ,0.5994 ,5.299 ,52.0 
58 ,20.94 ,0.5994 ,5.305 ,52.1 
59 ,21.31 ,0.5994 ,5.312 ,52.1 
60 ,21.66 ,0.5994 ,5.275 ,51.8 
61 ,22.01 ,0.5994 ,5.302 ,52.0 
62 ,22.35 ,0.5994 ,5.305 ,52.1 
63 ,22.71 ,0.5994 ,5.299 ,52.0 
64 ,23.07 ,0.5994 ,5.285 ,51.9 
65 ,23.46 ,0.5994 ,5.299 ,52.0 
66 ,23.81 ,0.5994 ,5.281 ,51.8 
67 ,24.18 ,0.5994 ,5.278 ,51.8 
68 ,24.55 ,0.5994 ,5.285 ,51.9 
69 ,24.90 ,0.5994 ,5.285 ,51.9 
70 ,25.27 ,0.5994 ,5.275 ,51.8 
71 ,25.63 ,0.5994 ,5.295 ,52.0 
72 ,25.98 ,0.5994 ,5.271 ,51.7 
73 ,26.33 ,0.5994 ,5.285 ,51.9 
74 ,26.68 ,0.5994 ,5.281 ,51.8 
75 ,27.04 ,0.5994 ,5.271 ,51.7 
76 ,27.39 ,0.5994 ,5.285 ,51.9 
77 ,27.74 ,0.5994 ,5.271 ,51.7 
78 ,28.08 ,0.5994 ,5.281 ,51.8 
79 ,28.44 ,0.5994 ,5.271 ,51.7 
80 ,28.80 ,0.5994 ,5.261 ,51.6 
81 ,29.15 ,0.5994 ,5.278 ,51.8 
82 ,29.50 ,0.5994 ,5.254 ,51.6 
83 ,29.85 ,0.5994 ,5.281 ,51.8 
84 ,30.20 ,0.5994 ,5.281 ,51.8 
85 ,30.55 ,0.5994 ,5.271 ,51.7 
86 ,30.90 ,0.5994 ,5.281 ,51.8 
87 ,31.26 ,0.5994 ,5.261 ,51.6 
88 ,31.61 ,0.5994 ,5.268 ,51.7 
89 ,31.96 ,0.5994 ,5.268 ,51.7 
90 ,32.30 ,0.5994 ,5.261 ,51.6 
91 ,32.66 ,0.5994 ,5.264 ,51.7 
92 ,33.00 ,0.5994 ,5.278 ,51.8 
93 ,33.36 ,0.5994 ,5.257 ,51.6 
94 ,33.71 ,0.5994 ,5.271 ,51.7 
95 ,34.12 ,0.5994 ,5.275 ,51.8 
96 ,34.54 ,0.5994 ,5.264 ,51.7 
97 ,34.90 ,0.5994 ,5.247 ,51.5 
98 ,35.29 ,0.5994 ,5.251 ,51.5 
99 ,35.65 ,0.5994 ,5.261 ,51.6 
100 ,36.01 ,0.5994 ,5.254 ,51.6 
