Point No.,Normal Force [N],Gap [mm],Time [s]
1,3.972163,11.4492,179.0270
2,3.972163,11.4492,179.0320
3,3.972467,11.4492,179.0370
4,3.972869,11.4492,179.0420
5,3.973257,11.4492,179.0470
6,3.973725,11.4492,179.0520
7,3.973202,11.4492,179.0570
8,3.972523,11.4505,179.0620
9,3.970447,11.4505,179.0660
10,3.967145,11.4517,179.0710
11,3.962712,11.4517,179.0760
12,3.959500,11.4536,179.0810
13,3.953917,11.4536,179.0860
14,3.948249,11.4555,179.0910
15,3.941758,11.4555,179.0960
16,3.931822,11.4573,179.1020
17,3.926112,11.4573,179.1070
18,3.915347,11.4598,179.1120
19,3.907809,11.4598,179.1170
20,3.898354,11.4617,179.1220
21,3.891148,11.4617,179.1270
22,3.881052,11.4635,179.1320
23,3.874169,11.4635,179.1370
24,3.862016,11.4654,179.1420
25,3.856675,11.4654,179.1470
26,3.846439,11.4673,179.1520
27,3.840819,11.4673,179.1570
28,3.828595,11.4698,179.1620
29,3.819284,11.4698,179.1670
30,3.813271,11.4716,179.1710
31,3.804868,11.4716,179.1760
32,3.798621,11.4735,179.1810
33,3.789451,11.4735,179.1860
34,3.780449,11.4754,179.1910
35,3.770905,11.4754,179.1960
36,3.763049,11.4772,179.2010
37,3.753701,11.4772,179.2060
38,3.747847,11.4797,179.2110
39,3.737503,11.4797,179.2160
40,3.731938,11.4816,179.2210
41,3.723185,11.4816,179.2260
42,3.717218,11.4834,179.2310
43,3.708525,11.4834,179.2360
44,3.701360,11.4853,179.2410
45,3.694206,11.4853,179.2460
46,3.687669,11.4872,179.2510
47,3.678798,11.4872,179.2560
48,3.672650,11.4897,179.2610
49,3.662114,11.4897,179.2660
50,3.656433,11.4915,179.2710
51,3.646579,11.4915,179.2760
52,3.639462,11.4934,179.2810
53,3.630072,11.4934,179.2860
54,3.622207,11.4953,179.2910
55,3.614482,11.4953,179.2960
56,3.607698,11.4971,179.3010
57,3.599538,11.4971,179.3060
58,3.593917,11.4996,179.3110
59,3.583012,11.4996,179.3160
60,3.576722,11.5015,179.3210
61,3.568024,11.5015,179.3260
62,3.562231,11.5034,179.3310
63,3.554141,11.5033,179.3360
64,3.547075,11.5033,179.3410
65,3.539575,11.5052,179.3460
66,3.533641,11.5071,179.3510
67,3.525560,11.5071,179.3560
68,3.519719,11.5096,179.3610
69,3.510157,11.5096,179.3660
70,3.505064,11.5114,179.3710
71,3.496512,11.5114,179.3760
72,3.489437,11.5133,179.3810
73,3.480201,11.5133,179.3860
74,3.472523,11.5152,179.3910
75,3.465705,11.5152,179.3960
76,3.460149,11.5170,179.4010
77,3.453154,11.5170,179.4060
78,3.448249,11.5195,179.4110
79,3.438625,11.5195,179.4160
80,3.432298,11.5214,179.4210
81,3.422516,11.5214,179.4260
82,3.416302,11.5214,179.4310
83,3.408263,11.5233,179.4360
84,3.402048,11.5233,179.4410
85,3.395319,11.5251,179.4460
86,3.389838,11.5270,179.4510
87,3.382488,11.5270,179.4560
88,3.377180,11.5295,179.4610
89,3.367229,11.5295,179.4660
90,3.361581,11.5314,179.4710
91,3.353023,11.5314,179.4760
92,3.346626,11.5332,179.4810
93,3.337465,11.5332,179.4860
94,3.329769,11.5351,179.4910
95,3.323044,11.5351,179.4960
96,3.316610,11.5370,179.5010
97,3.307468,11.5369,179.5060
98,3.301796,11.5394,179.5110
99,3.292523,11.5394,179.5160
100,3.287052,11.5394,179.5210
101,3.278462,11.5413,179.5260
102,3.273327,11.5413,179.5310
103,3.266392,11.5432,179.5360
104,3.260388,11.5432,179.5410
105,3.254300,11.5450,179.5460
106,3.249507,11.5469,179.5510
107,3.241693,11.5469,179.5560
108,3.236166,11.5494,179.5610
109,3.226346,11.5494,179.5660
110,3.221029,11.5513,179.5710
111,3.213042,11.5513,179.5760
112,3.207290,11.5531,179.5810
113,3.198709,11.5531,179.5860
114,3.191298,11.5550,179.5910
115,3.183923,11.5550,179.5960
116,3.178265,11.5569,179.6010
117,3.171359,11.5569,179.6060
118,3.167038,11.5594,179.6110
119,3.159715,11.5594,179.6160
120,3.154562,11.5594,179.6210
121,3.146968,11.5612,179.6260
122,3.141160,11.5612,179.6310
123,3.132476,11.5631,179.6360
124,3.125855,11.5631,179.6410
125,3.118976,11.5650,179.6460
126,3.113397,11.5668,179.6510
127,3.105509,11.5668,179.6560
128,3.099444,11.5693,179.6610
129,3.088380,11.5693,179.6660
130,3.082764,11.5712,179.6710
131,3.075198,11.5712,179.6760
132,3.070241,11.5731,179.6810
133,3.063302,11.5731,179.6860
134,3.057204,11.5749,179.6910
135,3.051326,11.5749,179.6960
136,3.046159,11.5768,179.7010
137,3.039659,11.5768,179.7060
138,3.034894,11.5768,179.7110
139,3.025962,11.5793,179.7160
140,3.020061,11.5793,179.7210
141,3.011490,11.5812,179.7260
142,3.006556,11.5811,179.7310
143,2.999869,11.5830,179.7360
144,2.994178,11.5830,179.7410
145,2.988268,11.5849,179.7460
146,2.983321,11.5868,179.7510
147,2.975904,11.5868,179.7560
148,2.970568,11.5893,179.7610
149,2.961094,11.5892,179.7660
150,2.955707,11.5911,179.7710
151,2.948955,11.5911,179.7760
152,2.944124,11.5930,179.7810
153,2.936727,11.5930,179.7860
154,2.929661,11.5949,179.7910
155,2.922722,11.5948,179.7960
156,2.917915,11.5948,179.8010
157,2.912018,11.5967,179.8060
158,2.908029,11.5967,179.8110
159,2.899916,11.5992,179.8160
160,2.893771,11.5992,179.8210
161,2.885373,11.6011,179.8260
162,2.880477,11.6011,179.8310
163,2.873070,11.6029,179.8360
164,2.866748,11.6029,179.8410
165,2.859149,11.6048,179.8460
166,2.854258,11.6067,179.8510
167,2.847173,11.6067,179.8560
168,2.842535,11.6092,179.8610
169,2.834824,11.6092,179.8660
170,2.829853,11.6110,179.8710
171,2.821927,11.6110,179.8760
172,2.816685,11.6110,179.8810
173,2.809109,11.6129,179.8860
174,2.802778,11.6129,179.8910
175,2.796180,11.6148,179.8960
176,2.790540,11.6148,179.9010
177,2.783774,11.6166,179.9060
178,2.780154,11.6166,179.9110
179,2.772509,11.6191,179.9160
180,2.767103,11.6191,179.9210
181,2.759313,11.6210,179.9260
182,2.754108,11.6210,179.9310
183,2.746785,11.6229,179.9360
184,2.741712,11.6229,179.9410
185,2.734936,11.6247,179.9460
186,2.729685,11.6247,179.9510
187,2.721202,11.6266,179.9560
188,2.716217,11.6266,179.9610
189,2.707412,11.6291,179.9660
190,2.702315,11.6291,179.9710
191,2.695534,11.6310,179.9760
192,2.691120,11.6310,179.9810
193,2.683961,11.6328,179.9860
194,2.678335,11.6328,179.9910
195,2.672462,11.6347,179.9960
