Point No.,Normal Force [N],Gap [mm],Time [s]
1,4.768188,10.9153,3785
2,4.770690,10.9153,3785
3,4.765897,10.9153,3785
4,4.761343,10.9153,3785
5,4.753024,10.9153,3785
6,4.758233,10.9153,3785
7,4.760225,10.9153,3785
8,4.753019,10.9159,3785
9,4.740912,10.9159,3785
10,4.730560,10.9178,3785
11,4.692855,10.9178,3785
12,4.694404,10.9215,3785
13,4.623802,10.9215,3785
14,4.620585,10.9259,3786
15,4.561791,10.9258,3786
16,4.564542,10.9314,3786
17,4.507164,10.9314,3786
18,4.502039,10.9364,3786
19,4.449708,10.9364,3786
20,4.419421,10.9414,3786
21,4.401927,10.9413,3786
22,4.377372,10.9463,3786
23,4.323928,10.9463,3786
24,4.306968,10.9513,3786
25,4.280360,10.9513,3786
26,4.262208,10.9563,3786
27,4.226444,10.9562,3786
28,4.188040,10.9612,3786
29,4.185227,10.9612,3786
30,4.096451,10.9662,3786
31,4.120155,10.9662,3786
32,4.038668,10.9711,3786
33,4.066781,10.9711,3786
34,3.992719,10.9761,3786
35,4.010222,10.9761,3786
36,3.958354,10.9811,3786
37,3.981371,10.9811,3786
38,3.906842,10.9854,3786
39,3.941137,10.9855,3786
40,3.850760,10.9910,3786
41,3.902876,10.9911,3786
42,3.816255,10.9960,3786
43,3.839593,10.9960,3786
44,3.776273,11.0010,3786
45,3.798658,11.0010,3786
46,3.723190,11.0059,3786
47,3.758401,11.0060,3786
48,3.674393,11.0109,3786
49,3.718429,11.0109,3786
50,3.629769,11.0159,3786
51,3.658649,11.0159,3786
52,3.591882,11.0209,3786
53,3.624723,11.0209,3786
54,3.550948,11.0252,3786
55,3.584835,11.0252,3786
56,3.498504,11.0308,3786
57,3.548090,11.0308,3786
58,3.458625,11.0358,3786
59,3.484681,11.0358,3786
60,3.428137,11.0408,3786
61,3.462240,11.0408,3786
62,3.388983,11.0457,3786
63,3.421792,11.0458,3786
64,3.340328,11.0507,3786
65,3.386505,11.0507,3786
66,3.300323,11.0557,3786
67,3.334253,11.0557,3786
68,3.270905,11.0607,3786
69,3.308478,11.0607,3786
70,3.232902,11.0650,3786
71,3.269661,11.0651,3786
72,3.183367,11.0706,3786
73,3.236708,11.0707,3786
74,3.152345,11.0756,3786
75,3.186131,11.0756,3786
76,3.124774,11.0806,3786
77,3.160665,11.0806,3786
78,3.084653,11.0849,3786
79,3.118326,11.0850,3786
80,3.042521,11.0905,3786
81,3.090647,11.0906,3786
82,3.015085,11.0955,3786
83,3.043115,11.0955,3786
84,2.993608,11.1005,3786
85,3.027061,11.1005,3786
86,2.953758,11.1049,3786
87,2.987347,11.1049,3786
88,2.907950,11.1105,3786
89,2.959589,11.1105,3786
90,2.876521,11.1148,3786
91,2.916292,11.1148,3786
92,2.853445,11.1204,3786
93,2.891644,11.1205,3786
94,2.821375,11.1248,3786
95,2.858284,11.1248,3786
96,2.781206,11.1304,3786
97,2.837180,11.1304,3786
98,2.756236,11.1348,3786
99,2.796685,11.1348,3786
100,2.735497,11.1404,3786
101,2.776853,11.1404,3786
102,2.697419,11.1447,3786
103,2.739921,11.1447,3786
104,2.664050,11.1503,3786
105,2.722993,11.1504,3786
106,2.640730,11.1547,3786
107,2.678611,11.1547,3786
108,2.615951,11.1603,3786
109,2.665930,11.1603,3786
110,2.581936,11.1646,3786
111,2.629568,11.1647,3786
112,2.552878,11.1703,3786
113,2.611345,11.1703,3786
114,2.527028,11.1746,3786
115,2.571714,11.1746,3786
116,2.502853,11.1802,3786
117,2.557961,11.1803,3786
118,2.476568,11.1846,3786
