Data stamp = , 26-04-2022 08:26:06 250

Calibration Values: 
Slope = , 26.54 , g/V 
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.0000 ,0.74945 ,5.19927 ,51.01528 
2 ,0.2506 ,0.74958 ,5.21639 ,51.18317 
3 ,0.7152 ,0.75137 ,5.21296 ,51.14960 
4 ,0.9553 ,0.75375 ,5.20270 ,51.04886 
5 ,1.1635 ,0.75573 ,5.20954 ,51.11602 
6 ,1.3553 ,0.75762 ,5.20612 ,51.08244 
7 ,1.5313 ,0.75942 ,5.22323 ,51.25033 
8 ,1.7236 ,0.76131 ,5.20954 ,51.11602 
9 ,1.9161 ,0.76331 ,5.18901 ,50.91455 
10 ,2.1233 ,0.76533 ,5.14110 ,50.44445 
11 ,2.3158 ,0.76737 ,5.14110 ,50.44445 
12 ,2.5236 ,0.76936 ,5.11714 ,50.20940 
13 ,2.7162 ,0.77129 ,5.10003 ,50.04151 
14 ,2.9242 ,0.77334 ,5.07265 ,49.77289 
15 ,3.1000 ,0.77522 ,5.06923 ,49.73931 
16 ,3.2921 ,0.77715 ,5.04870 ,49.53784 
17 ,3.4844 ,0.77903 ,5.03159 ,49.36995 
18 ,3.6603 ,0.78080 ,5.00421 ,49.10132 
19 ,3.8526 ,0.78262 ,4.99052 ,48.96701 
20 ,4.0604 ,0.78475 ,4.97683 ,48.83269 
21 ,4.2528 ,0.78664 ,4.96657 ,48.73196 
22 ,4.4607 ,0.78873 ,4.92550 ,48.32902 
23 ,4.6368 ,0.79061 ,4.92550 ,48.32902 
24 ,4.8288 ,0.79241 ,4.90839 ,48.16113 
25 ,5.0372 ,0.79444 ,4.88786 ,47.95966 
26 ,5.2288 ,0.79642 ,4.87759 ,47.85892 
27 ,5.3892 ,0.79817 ,4.85706 ,47.65745 
28 ,5.5813 ,0.79992 ,4.82626 ,47.35525 
29 ,5.7731 ,0.80186 ,4.81941 ,47.28809 
30 ,5.9654 ,0.80383 ,4.81257 ,47.22093 
31 ,6.1574 ,0.80580 ,4.78861 ,46.98589 
32 ,6.3495 ,0.80763 ,4.77493 ,46.85157 
33 ,6.5257 ,0.80944 ,4.75782 ,46.68368 
34 ,6.7337 ,0.81141 ,4.73386 ,46.44863 
35 ,6.9093 ,0.81330 ,4.71333 ,46.24716 
36 ,7.1014 ,0.81517 ,4.68595 ,45.97854 
37 ,7.2778 ,0.81699 ,4.66884 ,45.81065 
38 ,7.4700 ,0.81884 ,4.67568 ,45.87780 
39 ,7.6620 ,0.82076 ,4.63462 ,45.47486 
40 ,7.8542 ,0.82266 ,4.61408 ,45.27339 
41 ,8.0624 ,0.82471 ,4.59697 ,45.10550 
42 ,8.2703 ,0.82684 ,4.61066 ,45.23981 
43 ,8.4783 ,0.82888 ,4.55933 ,44.73614 
44 ,8.6545 ,0.83072 ,4.54564 ,44.60183 
45 ,8.8467 ,0.83253 ,4.54564 ,44.60183 
46 ,9.0382 ,0.83460 ,4.51826 ,44.33320 
47 ,9.2307 ,0.83642 ,4.50457 ,44.19889 
48 ,9.4230 ,0.83833 ,4.48062 ,43.96384 
49 ,9.6307 ,0.84038 ,4.48746 ,44.03100 
50 ,9.8069 ,0.84223 ,4.45666 ,43.72879 
51 ,9.9830 ,0.84400 ,4.44640 ,43.62806 
52 ,10.1908 ,0.84598 ,4.42244 ,43.39301 
53 ,10.3671 ,0.84782 ,4.41218 ,43.29227 
54 ,10.5753 ,0.84983 ,4.38138 ,42.99007 
55 ,10.7673 ,0.85178 ,4.37795 ,42.95649 
56 ,10.9594 ,0.85373 ,4.34373 ,42.62071 
57 ,11.1511 ,0.85566 ,4.34031 ,42.58713 
58 ,11.3275 ,0.85744 ,4.31293 ,42.31850 
59 ,11.5356 ,0.85940 ,4.28556 ,42.04988 
60 ,11.7117 ,0.86126 ,4.29240 ,42.11703 
61 ,11.9198 ,0.86330 ,4.25818 ,41.78125 
62 ,12.0957 ,0.86510 ,4.24107 ,41.61336 
63 ,12.2877 ,0.86698 ,4.24107 ,41.61336 
64 ,12.4799 ,0.86894 ,4.20685 ,41.27758 
65 ,12.6720 ,0.87089 ,4.20000 ,41.21042 
66 ,12.8483 ,0.87261 ,4.17605 ,40.97537 
67 ,13.0563 ,0.87466 ,4.14867 ,40.70674 
68 ,13.2483 ,0.87657 ,4.14867 ,40.70674 
69 ,13.4565 ,0.87867 ,4.10760 ,40.30380 
70 ,13.6321 ,0.88048 ,4.09391 ,40.16949 
71 ,13.8087 ,0.88223 ,4.09391 ,40.16949 
72 ,14.0008 ,0.88411 ,4.05627 ,39.80013 
73 ,14.1767 ,0.88600 ,4.05627 ,39.80013 
74 ,14.3689 ,0.88777 ,4.03916 ,39.63224 
75 ,14.5608 ,0.88968 ,4.01178 ,39.36361 
76 ,14.7528 ,0.89165 ,3.99467 ,39.19572 
77 ,14.9292 ,0.89344 ,3.97756 ,39.02783 
78 ,15.1211 ,0.89539 ,3.95018 ,38.75920 
79 ,15.2973 ,0.89711 ,3.95018 ,38.75920 
80 ,15.5052 ,0.89909 ,3.95361 ,38.79278 
81 ,15.6975 ,0.90116 ,3.91254 ,38.38984 
82 ,15.8734 ,0.90285 ,3.90227 ,38.28911 
83 ,16.0656 ,0.90475 ,3.89885 ,38.25553 
84 ,16.2574 ,0.90672 ,3.86463 ,37.91975 
85 ,16.4657 ,0.90874 ,3.85779 ,37.85259 
86 ,16.6575 ,0.91065 ,3.80987 ,37.38249 
87 ,16.8339 ,0.91249 ,3.82014 ,37.48323 
88 ,17.0419 ,0.91447 ,3.80987 ,37.38249 
89 ,17.2502 ,0.91660 ,3.79276 ,37.21460 
90 ,17.4421 ,0.91845 ,3.75170 ,36.81166 
91 ,17.6182 ,0.92032 ,3.74485 ,36.74450 
92 ,17.7943 ,0.92209 ,3.71405 ,36.44230 
93 ,17.9864 ,0.92387 ,3.71748 ,36.47588 
94 ,18.1785 ,0.92588 ,3.67299 ,36.03936 
95 ,18.3705 ,0.92779 ,3.68668 ,36.17367 
96 ,18.5624 ,0.92967 ,3.67299 ,36.03936 
97 ,18.7546 ,0.93157 ,3.62850 ,35.60284 
98 ,18.9467 ,0.93358 ,3.62850 ,35.60284 
99 ,19.1388 ,0.93555 ,3.59428 ,35.26706 
100 ,19.3310 ,0.93730 ,3.58743 ,35.19990 
101 ,19.5390 ,0.93945 ,3.57032 ,35.03201 
102 ,19.7311 ,0.94133 ,3.55321 ,34.86412 
103 ,19.9070 ,0.94324 ,3.53952 ,34.72981 
104 ,20.0832 ,0.94499 ,3.54295 ,34.76338 
105 ,20.2751 ,0.94684 ,3.50188 ,34.36045 
106 ,20.4833 ,0.94887 ,3.48477 ,34.19255 
107 ,20.6592 ,0.95072 ,3.47450 ,34.09182 
108 ,20.8513 ,0.95256 ,3.45397 ,33.89035 
109 ,21.0434 ,0.95451 ,3.43686 ,33.72246 
110 ,21.2677 ,0.95667 ,3.42317 ,33.58814 
111 ,21.4599 ,0.95871 ,3.41633 ,33.52099 
112 ,21.6523 ,0.96062 ,3.38210 ,33.18520 
113 ,21.8441 ,0.96250 ,3.37526 ,33.11805 
114 ,22.0515 ,0.96457 ,3.33419 ,32.71511 
115 ,22.2276 ,0.96646 ,3.33419 ,32.71511 
116 ,22.4200 ,0.96824 ,3.31366 ,32.51364 
117 ,22.6763 ,0.97073 ,3.30339 ,32.41290 
118 ,22.8683 ,0.97286 ,3.28971 ,32.27859 
119 ,23.0602 ,0.97465 ,3.25548 ,31.94281 
120 ,23.2526 ,0.97658 ,3.24180 ,31.80849 
121 ,23.4607 ,0.97868 ,3.22468 ,31.64060 
122 ,23.6523 ,0.98054 ,3.20073 ,31.40555 
123 ,23.8289 ,0.98241 ,3.18362 ,31.23766 
124 ,24.0208 ,0.98423 ,3.18020 ,31.20409 
125 ,24.1966 ,0.98614 ,3.14940 ,30.90188 
126 ,24.3729 ,0.98783 ,3.12886 ,30.70041 
127 ,24.5491 ,0.98959 ,3.12202 ,30.63325 
128 ,24.7411 ,0.99152 ,3.11175 ,30.53252 
129 ,24.9173 ,0.99330 ,3.09464 ,30.36463 
130 ,25.1253 ,0.99525 ,3.08780 ,30.29747 
131 ,25.3011 ,0.99707 ,3.08095 ,30.23031 
132 ,25.4772 ,0.99883 ,3.04673 ,29.89453 
133 ,25.6692 ,1.00069 ,3.04331 ,29.86095 
134 ,25.8776 ,1.00280 ,3.00909 ,29.52517 
135 ,26.0696 ,1.00472 ,3.00224 ,29.45801 
136 ,26.2615 ,1.00663 ,2.97829 ,29.22297 
137 ,26.4538 ,1.00863 ,2.95433 ,28.98792 
138 ,26.6456 ,1.01057 ,2.95776 ,29.02150 
139 ,26.8219 ,1.01232 ,2.94064 ,28.85360 
140 ,27.0302 ,1.01437 ,2.91327 ,28.58498 
141 ,27.2381 ,1.01637 ,2.88589 ,28.31635 
142 ,27.4302 ,1.01832 ,2.88247 ,28.28277 
143 ,27.6061 ,1.02019 ,2.85509 ,28.01415 
144 ,27.7985 ,1.02204 ,2.84140 ,27.87983 
145 ,27.9901 ,1.02402 ,2.83798 ,27.84625 
146 ,28.1825 ,1.02581 ,2.82429 ,27.71194 
147 ,28.3904 ,1.02793 ,2.79691 ,27.44332 
148 ,28.5826 ,1.02985 ,2.77296 ,27.20827 
149 ,28.7908 ,1.03199 ,2.75585 ,27.04038 
150 ,28.9826 ,1.03387 ,2.74900 ,26.97322 
151 ,29.1584 ,1.03568 ,2.71478 ,26.63744 
152 ,29.3510 ,1.03759 ,2.69425 ,26.43597 
153 ,29.5266 ,1.03944 ,2.71478 ,26.63744 
154 ,29.7189 ,1.04122 ,2.68740 ,26.36881 
155 ,29.9110 ,1.04310 ,2.65318 ,26.03303 
156 ,30.1032 ,1.04507 ,2.64976 ,25.99945 
157 ,30.2952 ,1.04696 ,2.62238 ,25.73082 
158 ,30.4874 ,1.04894 ,2.61896 ,25.69724 
159 ,30.6794 ,1.05081 ,2.60185 ,25.52935 
160 ,30.8555 ,1.05266 ,2.58132 ,25.32788 
161 ,31.0476 ,1.05453 ,2.56763 ,25.19357 
162 ,31.2239 ,1.05636 ,2.55052 ,25.02568 
163 ,31.4160 ,1.05820 ,2.53341 ,24.85779 
164 ,31.6079 ,1.06010 ,2.52998 ,24.82421 
165 ,31.8000 ,1.06202 ,2.50261 ,24.55558 
166 ,32.0081 ,1.06413 ,2.47865 ,24.32053 
167 ,32.1999 ,1.06601 ,2.46839 ,24.21980 
168 ,32.3921 ,1.06789 ,2.45470 ,24.08549 
169 ,32.5845 ,1.06986 ,2.44443 ,23.98475 
170 ,32.7759 ,1.07181 ,2.42390 ,23.78328 
171 ,32.9843 ,1.07375 ,2.40679 ,23.61539 
172 ,33.1765 ,1.07578 ,2.37941 ,23.34676 
173 ,33.3844 ,1.07780 ,2.35203 ,23.07814 
174 ,33.5606 ,1.07968 ,2.35203 ,23.07814 
175 ,33.7526 ,1.08149 ,2.32123 ,22.77593 
176 ,33.9287 ,1.08340 ,2.32808 ,22.84309 
177 ,34.1206 ,1.08519 ,2.31097 ,22.67520 
178 ,34.2969 ,1.08700 ,2.29728 ,22.54088 
179 ,34.4888 ,1.08890 ,2.26648 ,22.23868 
180 ,34.6651 ,1.09075 ,2.26648 ,22.23868 
181 ,34.8572 ,1.09255 ,2.22883 ,21.86932 
182 ,35.0492 ,1.09451 ,2.21515 ,21.73500 
183 ,35.2573 ,1.09655 ,2.21857 ,21.76858 
184 ,35.4494 ,1.09855 ,2.18777 ,21.46638 
185 ,35.6413 ,1.10044 ,2.18777 ,21.46638 
186 ,35.8337 ,1.10236 ,2.15012 ,21.09702 
187 ,36.0092 ,1.10423 ,2.14670 ,21.06344 
188 ,36.2017 ,1.10601 ,2.13644 ,20.96270 
189 ,36.3778 ,1.10782 ,2.12617 ,20.86197 
190 ,36.5700 ,1.10971 ,2.07826 ,20.39187 
191 ,36.7618 ,1.11162 ,2.09195 ,20.52619 
192 ,36.9540 ,1.11349 ,2.05088 ,20.12325 
193 ,37.1298 ,1.11539 ,2.05773 ,20.19040 
194 ,37.3063 ,1.11710 ,2.03035 ,19.92178 
195 ,37.4984 ,1.11897 ,2.01666 ,19.78746 
196 ,37.6901 ,1.12088 ,1.99613 ,19.58599 
197 ,37.8664 ,1.12271 ,1.97902 ,19.41810 
198 ,38.0584 ,1.12456 ,1.97559 ,19.38452 
199 ,38.2506 ,1.12649 ,1.96533 ,19.28379 
200 ,38.4426 ,1.12838 ,1.95506 ,19.18305 
201 ,38.6189 ,1.13023 ,1.94479 ,19.08232 
202 ,38.8429 ,1.13248 ,1.92426 ,18.88085 
203 ,39.0350 ,1.13440 ,1.90031 ,18.64580 
204 ,39.2268 ,1.13634 ,1.86608 ,18.31002 
205 ,39.4194 ,1.13825 ,1.86951 ,18.34360 
206 ,39.6272 ,1.14029 ,1.84555 ,18.10855 
207 ,39.8032 ,1.14210 ,1.83871 ,18.04139 
208 ,39.9954 ,1.14388 ,1.82160 ,17.87350 
209 ,40.1874 ,1.14586 ,1.78737 ,17.53772 
210 ,40.3470 ,1.14765 ,1.79080 ,17.57129 
211 ,40.5396 ,1.14937 ,1.79080 ,17.57129 
212 ,40.7315 ,1.15131 ,1.75315 ,17.20193 
213 ,40.9239 ,1.15319 ,1.74973 ,17.16836 
214 ,41.1318 ,1.15529 ,1.72235 ,16.89973 
215 ,41.3398 ,1.15736 ,1.71893 ,16.86615 
216 ,41.5159 ,1.15919 ,1.71893 ,16.86615 
217 ,41.7081 ,1.16105 ,1.68471 ,16.53037 
218 ,41.9163 ,1.16314 ,1.68129 ,16.49679 
219 ,42.1083 ,1.16510 ,1.64707 ,16.16101 
220 ,42.2840 ,1.16695 ,1.64022 ,16.09385 
221 ,42.4760 ,1.16873 ,1.64707 ,16.16101 
222 ,42.6684 ,1.17072 ,1.61627 ,15.85880 
223 ,42.8761 ,1.17273 ,1.60942 ,15.79164 
224 ,43.0525 ,1.17456 ,1.57862 ,15.48944 
225 ,43.2604 ,1.17657 ,1.58204 ,15.52302 
226 ,43.4365 ,1.17842 ,1.56493 ,15.35513 
227 ,43.6443 ,1.18043 ,1.55124 ,15.22081 
228 ,43.8370 ,1.18230 ,1.52729 ,14.98577 
229 ,44.0291 ,1.18426 ,1.49991 ,14.71714 
230 ,44.2370 ,1.18635 ,1.50676 ,14.78430 
231 ,44.4135 ,1.18819 ,1.50676 ,14.78430 
232 ,44.6214 ,1.19015 ,1.49307 ,14.64998 
233 ,44.8133 ,1.19212 ,1.46569 ,14.38136 
234 ,45.0055 ,1.19409 ,1.44858 ,14.21346 
235 ,45.2135 ,1.19608 ,1.44516 ,14.17989 
236 ,45.4051 ,1.19817 ,1.44174 ,14.14631 
237 ,45.5817 ,1.19982 ,1.41094 ,13.84410 
238 ,45.7892 ,1.20186 ,1.40067 ,13.74337 
239 ,45.9818 ,1.20380 ,1.40067 ,13.74337 
240 ,46.1579 ,1.20568 ,1.37329 ,13.47474 
241 ,46.3500 ,1.20753 ,1.34934 ,13.23969 
242 ,46.5422 ,1.20939 ,1.34591 ,13.20612 
243 ,46.7342 ,1.21129 ,1.32880 ,13.03822 
