Data stamp = , 26-04-2022 08:30:52 854

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.6475 ,3.29999 ,0.60330 ,5.91962 
2 ,6.9750 ,3.09996 ,0.60330 ,5.91962 
3 ,10.2855 ,2.89992 ,0.58962 ,5.78531 
4 ,13.6309 ,2.69989 ,0.59304 ,5.81889 
5 ,16.9475 ,2.49985 ,0.59304 ,5.81889 
6 ,20.2621 ,2.29982 ,0.60673 ,5.95320 
7 ,23.5813 ,2.09981 ,0.58619 ,5.75173 
8 ,26.8811 ,1.89978 ,0.59304 ,5.81889 
9 ,30.1924 ,1.69974 ,0.58619 ,5.75173 
10 ,33.4895 ,1.49971 ,1.10636 ,10.85563 
11 ,35.7838 ,1.39969 ,1.61969 ,15.89238 
12 ,37.5158 ,1.34967 ,1.81817 ,17.83992 
13 ,39.2629 ,1.29964 ,2.00982 ,19.72031 
14 ,40.9796 ,1.24962 ,1.93795 ,19.01516 
15 ,42.6971 ,1.19963 ,2.25279 ,22.10437 
16 ,44.4175 ,1.14960 ,2.50261 ,24.55558 
17 ,46.1245 ,1.09961 ,2.67714 ,26.26807 
18 ,47.8529 ,1.04956 ,2.98513 ,29.29012 
19 ,49.5795 ,0.99953 ,3.40264 ,33.38667 
20 ,51.2926 ,0.94954 ,3.71405 ,36.44230 
21 ,53.0147 ,0.89952 ,4.10076 ,40.23665 
22 ,54.7535 ,0.84949 ,4.48062 ,43.96384 
23 ,56.4816 ,0.79947 ,4.90839 ,48.16113 
24 ,58.2144 ,0.74945 ,5.32247 ,52.22410 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.7494 ,5.333 ,52.3 
2 ,0.42 ,0.7495 ,5.322 ,52.2 
3 ,0.79 ,0.7495 ,5.309 ,52.1 
4 ,1.16 ,0.7495 ,5.295 ,52.0 
5 ,1.54 ,0.7495 ,5.302 ,52.0 
6 ,1.90 ,0.7495 ,5.295 ,52.0 
7 ,2.27 ,0.7495 ,5.299 ,52.0 
8 ,2.63 ,0.7495 ,5.271 ,51.7 
9 ,3.03 ,0.7495 ,5.278 ,51.8 
10 ,3.43 ,0.7495 ,5.278 ,51.8 
11 ,3.80 ,0.7495 ,5.281 ,51.8 
12 ,4.17 ,0.7495 ,5.275 ,51.8 
13 ,4.56 ,0.7495 ,5.278 ,51.8 
14 ,4.94 ,0.7495 ,5.268 ,51.7 
15 ,5.32 ,0.7495 ,5.285 ,51.9 
16 ,5.71 ,0.7495 ,5.275 ,51.8 
17 ,6.08 ,0.7495 ,5.257 ,51.6 
18 ,6.46 ,0.7495 ,5.271 ,51.7 
19 ,6.84 ,0.7495 ,5.271 ,51.7 
20 ,7.21 ,0.7495 ,5.268 ,51.7 
21 ,7.58 ,0.7495 ,5.257 ,51.6 
22 ,7.95 ,0.7495 ,5.264 ,51.7 
23 ,8.31 ,0.7495 ,5.261 ,51.6 
24 ,8.68 ,0.7495 ,5.261 ,51.6 
25 ,9.04 ,0.7495 ,5.261 ,51.6 
26 ,9.40 ,0.7495 ,5.257 ,51.6 
27 ,9.77 ,0.7495 ,5.271 ,51.7 
28 ,10.15 ,0.7495 ,5.254 ,51.6 
29 ,10.54 ,0.7495 ,5.251 ,51.5 
30 ,10.90 ,0.7495 ,5.254 ,51.6 
31 ,11.27 ,0.7495 ,5.247 ,51.5 
32 ,11.65 ,0.7495 ,5.257 ,51.6 
33 ,12.02 ,0.7495 ,5.254 ,51.6 
34 ,12.40 ,0.7495 ,5.254 ,51.6 
35 ,12.79 ,0.7495 ,5.268 ,51.7 
36 ,13.18 ,0.7495 ,5.264 ,51.7 
37 ,13.57 ,0.7495 ,5.268 ,51.7 
38 ,13.94 ,0.7495 ,5.261 ,51.6 
39 ,14.31 ,0.7495 ,5.261 ,51.6 
40 ,14.69 ,0.7495 ,5.251 ,51.5 
41 ,15.06 ,0.7495 ,5.264 ,51.7 
42 ,15.46 ,0.7495 ,5.247 ,51.5 
43 ,15.82 ,0.7495 ,5.247 ,51.5 
44 ,16.19 ,0.7495 ,5.251 ,51.5 
45 ,16.56 ,0.7495 ,5.244 ,51.5 
46 ,16.92 ,0.7495 ,5.261 ,51.6 
47 ,17.29 ,0.7495 ,5.240 ,51.4 
48 ,17.79 ,0.7495 ,5.237 ,51.4 
49 ,18.18 ,0.7495 ,5.254 ,51.6 
50 ,18.54 ,0.7495 ,5.233 ,51.4 
51 ,18.92 ,0.7495 ,5.257 ,51.6 
52 ,19.30 ,0.7495 ,5.227 ,51.3 
53 ,19.67 ,0.7495 ,5.247 ,51.5 
54 ,20.05 ,0.7495 ,5.240 ,51.4 
55 ,20.41 ,0.7495 ,5.237 ,51.4 
56 ,20.78 ,0.7495 ,5.261 ,51.6 
57 ,21.17 ,0.7495 ,5.237 ,51.4 
58 ,21.54 ,0.7495 ,5.237 ,51.4 
59 ,21.90 ,0.7495 ,5.257 ,51.6 
60 ,22.27 ,0.7495 ,5.240 ,51.4 
61 ,22.65 ,0.7495 ,5.254 ,51.6 
62 ,23.03 ,0.7495 ,5.244 ,51.5 
63 ,23.40 ,0.7495 ,5.251 ,51.5 
64 ,23.80 ,0.7495 ,5.237 ,51.4 
65 ,24.16 ,0.7495 ,5.257 ,51.6 
66 ,24.56 ,0.7495 ,5.247 ,51.5 
67 ,24.95 ,0.7495 ,5.227 ,51.3 
68 ,25.33 ,0.7495 ,5.247 ,51.5 
69 ,25.71 ,0.7495 ,5.251 ,51.5 
70 ,26.10 ,0.7495 ,5.244 ,51.5 
71 ,26.47 ,0.7495 ,5.233 ,51.4 
72 ,26.84 ,0.7495 ,5.227 ,51.3 
73 ,27.22 ,0.7495 ,5.227 ,51.3 
74 ,27.62 ,0.7495 ,5.220 ,51.2 
75 ,27.98 ,0.7495 ,5.230 ,51.3 
76 ,28.34 ,0.7495 ,5.237 ,51.4 
77 ,28.71 ,0.7495 ,5.233 ,51.4 
78 ,29.08 ,0.7495 ,5.233 ,51.4 
79 ,29.45 ,0.7495 ,5.240 ,51.4 
80 ,29.85 ,0.7495 ,5.216 ,51.2 
81 ,30.25 ,0.7495 ,5.244 ,51.5 
82 ,30.64 ,0.7495 ,5.223 ,51.3 
83 ,31.00 ,0.7495 ,5.223 ,51.3 
84 ,31.38 ,0.7495 ,5.230 ,51.3 
85 ,31.78 ,0.7495 ,5.233 ,51.4 
86 ,32.16 ,0.7495 ,5.223 ,51.3 
87 ,32.54 ,0.7495 ,5.216 ,51.2 
88 ,32.95 ,0.7495 ,5.216 ,51.2 
89 ,33.31 ,0.7495 ,5.220 ,51.2 
90 ,33.68 ,0.7495 ,5.223 ,51.3 
91 ,34.08 ,0.7495 ,5.223 ,51.3 
92 ,34.44 ,0.7495 ,5.216 ,51.2 
93 ,34.81 ,0.7495 ,5.220 ,51.2 
94 ,35.20 ,0.7495 ,5.233 ,51.4 
95 ,35.59 ,0.7495 ,5.216 ,51.2 
96 ,35.96 ,0.7495 ,5.230 ,51.3 
97 ,36.33 ,0.7495 ,5.199 ,51.0 
98 ,36.71 ,0.7495 ,5.213 ,51.1 
99 ,37.07 ,0.7495 ,5.230 ,51.3 
100 ,37.48 ,0.7495 ,5.213 ,51.1 
