Data stamp = , 30-03-2022 12:31:41 277

Calibration Values: 
Slope = , 26.54 , g/V 
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.0000 ,0.84941 ,5.02132 ,49.26921 
2 ,0.2134 ,0.84948 ,5.01106 ,49.16848 
3 ,0.5658 ,0.85043 ,5.01790 ,49.23563 
4 ,0.7577 ,0.85197 ,5.00421 ,49.10132 
5 ,0.9337 ,0.85350 ,5.01106 ,49.16848 
6 ,1.1259 ,0.85534 ,4.99737 ,49.03416 
7 ,1.3021 ,0.85716 ,5.01448 ,49.20205 
8 ,1.4939 ,0.85907 ,5.00763 ,49.13490 
9 ,1.6701 ,0.86086 ,4.98710 ,48.93343 
10 ,1.8459 ,0.86261 ,4.96315 ,48.69838 
11 ,2.0223 ,0.86443 ,4.94603 ,48.53049 
12 ,2.2140 ,0.86639 ,4.92550 ,48.32902 
13 ,2.3905 ,0.86806 ,4.92550 ,48.32902 
14 ,2.5985 ,0.87006 ,4.90839 ,48.16113 
15 ,2.7745 ,0.87188 ,4.89812 ,48.06039 
16 ,2.9506 ,0.87363 ,4.87759 ,47.85892 
17 ,3.1267 ,0.87541 ,4.85706 ,47.65745 
18 ,3.3184 ,0.87724 ,4.83652 ,47.45598 
19 ,3.4949 ,0.87905 ,4.83652 ,47.45598 
20 ,3.6869 ,0.88098 ,4.80915 ,47.18736 
21 ,3.8789 ,0.88281 ,4.80573 ,47.15378 
22 ,4.0713 ,0.88484 ,4.77835 ,46.88515 
23 ,4.2472 ,0.88665 ,4.74755 ,46.58295 
24 ,4.4392 ,0.88853 ,4.75782 ,46.68368 
25 ,4.6152 ,0.89028 ,4.74413 ,46.54937 
26 ,4.7913 ,0.89205 ,4.71675 ,46.28074 
27 ,4.9671 ,0.89379 ,4.69279 ,46.04569 
28 ,5.1435 ,0.89554 ,4.68253 ,45.94496 
29 ,5.3196 ,0.89736 ,4.67226 ,45.84422 
30 ,5.4957 ,0.89914 ,4.67226 ,45.84422 
31 ,5.6878 ,0.90103 ,4.63804 ,45.50844 
32 ,5.8637 ,0.90278 ,4.61066 ,45.23981 
33 ,6.0560 ,0.90468 ,4.61751 ,45.30697 
34 ,6.2317 ,0.90645 ,4.60040 ,45.13908 
35 ,6.4081 ,0.90823 ,4.55933 ,44.73614 
36 ,6.5841 ,0.91005 ,4.54222 ,44.56825 
37 ,6.7762 ,0.91186 ,4.55249 ,44.66898 
38 ,6.9523 ,0.91367 ,4.52853 ,44.43394 
39 ,7.1283 ,0.91552 ,4.49431 ,44.09815 
40 ,7.3044 ,0.91718 ,4.47720 ,43.93026 
41 ,7.4804 ,0.91906 ,4.48746 ,44.03100 
42 ,7.6728 ,0.92084 ,4.45324 ,43.69521 
43 ,7.8486 ,0.92265 ,4.42586 ,43.42659 
44 ,8.0407 ,0.92453 ,4.41218 ,43.29227 
45 ,8.2168 ,0.92634 ,4.40191 ,43.19154 
46 ,8.3929 ,0.92806 ,4.38822 ,43.05723 
47 ,8.5687 ,0.92988 ,4.35058 ,42.68786 
48 ,8.7449 ,0.93155 ,4.32320 ,42.41924 
49 ,8.9209 ,0.93336 ,4.31978 ,42.38566 
50 ,9.1131 ,0.93520 ,4.29924 ,42.18419 
51 ,9.2890 ,0.93705 ,4.27187 ,41.91556 
52 ,9.4652 ,0.93877 ,4.25133 ,41.71409 
53 ,9.6410 ,0.94052 ,4.25818 ,41.78125 
54 ,9.8174 ,0.94228 ,4.24449 ,41.64694 
55 ,9.9935 ,0.94407 ,4.23765 ,41.57978 
56 ,10.1694 ,0.94587 ,4.20685 ,41.27758 
57 ,10.3456 ,0.94760 ,4.18974 ,41.10968 
58 ,10.5218 ,0.94936 ,4.17947 ,41.00895 
59 ,10.7139 ,0.95127 ,4.16578 ,40.87464 
60 ,10.9059 ,0.95315 ,4.14525 ,40.67317 
61 ,11.0819 ,0.95498 ,4.12129 ,40.43812 
62 ,11.2579 ,0.95668 ,4.10760 ,40.30380 
63 ,11.4341 ,0.95849 ,4.09734 ,40.20307 
64 ,11.6259 ,0.96027 ,4.08023 ,40.03518 
65 ,11.8342 ,0.96232 ,4.05627 ,39.80013 
66 ,12.0102 ,0.96422 ,4.04258 ,39.66582 
67 ,12.1862 ,0.96601 ,4.01863 ,39.43077 
68 ,12.3626 ,0.96779 ,3.99467 ,39.19572 
69 ,12.5385 ,0.96952 ,3.99809 ,39.22930 
70 ,12.7306 ,0.97142 ,3.97756 ,39.02783 
71 ,12.9227 ,0.97330 ,3.96387 ,38.89352 
72 ,13.0987 ,0.97512 ,3.93992 ,38.65847 
73 ,13.2748 ,0.97688 ,3.93650 ,38.62489 
74 ,13.4508 ,0.97873 ,3.89543 ,38.22195 
75 ,13.6429 ,0.98047 ,3.89543 ,38.22195 
76 ,13.8187 ,0.98228 ,3.87832 ,38.05406 
77 ,13.9951 ,0.98405 ,3.86463 ,37.91975 
78 ,14.1869 ,0.98602 ,3.83383 ,37.61754 
79 ,14.3632 ,0.98773 ,3.81672 ,37.44965 
80 ,14.5552 ,0.98965 ,3.81330 ,37.41607 
81 ,14.7312 ,0.99143 ,3.78592 ,37.14744 
82 ,14.9074 ,0.99315 ,3.76196 ,36.91240 
83 ,15.0833 ,0.99491 ,3.75170 ,36.81166 
84 ,15.2596 ,0.99672 ,3.74828 ,36.77808 
85 ,15.4357 ,0.99844 ,3.73117 ,36.61019 
86 ,15.6278 ,1.00041 ,3.70037 ,36.30799 
87 ,15.8037 ,1.00210 ,3.68325 ,36.14010 
88 ,15.9799 ,1.00386 ,3.68668 ,36.17367 
89 ,16.1559 ,1.00563 ,3.67299 ,36.03936 
90 ,16.3481 ,1.00748 ,3.64219 ,35.73716 
91 ,16.5399 ,1.00952 ,3.63534 ,35.67000 
92 ,16.7323 ,1.01130 ,3.61481 ,35.46853 
93 ,16.9241 ,1.01334 ,3.59428 ,35.26706 
94 ,17.1002 ,1.01509 ,3.58059 ,35.13275 
95 ,17.2765 ,1.01682 ,3.57375 ,35.06559 
96 ,17.4525 ,1.01867 ,3.54637 ,34.79696 
97 ,17.6286 ,1.02041 ,3.52241 ,34.56192 
98 ,17.8043 ,1.02214 ,3.50530 ,34.39402 
99 ,17.9807 ,1.02387 ,3.51215 ,34.46118 
100 ,18.1887 ,1.02586 ,3.48819 ,34.22613 
101 ,18.3809 ,1.02794 ,3.47108 ,34.05824 
102 ,18.5727 ,1.02978 ,3.43686 ,33.72246 
103 ,18.7487 ,1.03157 ,3.41975 ,33.55457 
104 ,18.9090 ,1.03328 ,3.40948 ,33.45383 
105 ,19.0689 ,1.03488 ,3.40264 ,33.38667 
106 ,19.2290 ,1.03654 ,3.37868 ,33.15163 
107 ,19.4210 ,1.03828 ,3.37526 ,33.11805 
108 ,19.5974 ,1.04007 ,3.36842 ,33.05089 
109 ,19.7895 ,1.04202 ,3.32735 ,32.64795 
110 ,19.9816 ,1.04390 ,3.32393 ,32.61437 
111 ,20.1575 ,1.04567 ,3.32051 ,32.58080 
112 ,20.3337 ,1.04743 ,3.28628 ,32.24501 
113 ,20.5095 ,1.04916 ,3.26917 ,32.07712 
114 ,20.6859 ,1.05091 ,3.24864 ,31.87565 
115 ,20.8620 ,1.05272 ,3.25206 ,31.90923 
116 ,21.0539 ,1.05461 ,3.23153 ,31.70776 
117 ,21.2296 ,1.05644 ,3.19731 ,31.37198 
118 ,21.4061 ,1.05811 ,3.19388 ,31.33840 
119 ,21.5822 ,1.05993 ,3.18704 ,31.27124 
120 ,21.7583 ,1.06170 ,3.18020 ,31.20409 
121 ,21.9342 ,1.06339 ,3.13913 ,30.80115 
122 ,22.1105 ,1.06515 ,3.12886 ,30.70041 
123 ,22.2864 ,1.06695 ,3.11860 ,30.59968 
124 ,22.4626 ,1.06868 ,3.11518 ,30.56610 
125 ,22.6705 ,1.07076 ,3.07753 ,30.19674 
126 ,22.8468 ,1.07259 ,3.07753 ,30.19674 
127 ,23.0228 ,1.07431 ,3.06726 ,30.09600 
128 ,23.1988 ,1.07608 ,3.05015 ,29.92811 
129 ,23.3748 ,1.07776 ,3.02962 ,29.72664 
130 ,23.5510 ,1.07968 ,3.00567 ,29.49159 
131 ,23.7271 ,1.08135 ,2.99882 ,29.42444 
132 ,23.9032 ,1.08311 ,2.99198 ,29.35728 
133 ,24.0792 ,1.08483 ,2.98171 ,29.25654 
134 ,24.2713 ,1.08678 ,2.94064 ,28.85360 
135 ,24.4638 ,1.08866 ,2.94064 ,28.85360 
136 ,24.6555 ,1.09060 ,2.93038 ,28.75287 
137 ,24.8315 ,1.09235 ,2.89273 ,28.38351 
138 ,25.0073 ,1.09411 ,2.89273 ,28.38351 
139 ,25.1837 ,1.09592 ,2.88589 ,28.31635 
140 ,25.3596 ,1.09764 ,2.88247 ,28.28277 
141 ,25.5519 ,1.09949 ,2.84140 ,27.87983 
142 ,25.7759 ,1.10166 ,2.84140 ,27.87983 
143 ,25.9519 ,1.10362 ,2.80718 ,27.54405 
144 ,26.1276 ,1.10534 ,2.79691 ,27.44332 
145 ,26.3040 ,1.10710 ,2.79007 ,27.37616 
146 ,26.4802 ,1.10888 ,2.78665 ,27.34258 
147 ,26.6562 ,1.11064 ,2.76269 ,27.10753 
148 ,26.8320 ,1.11235 ,2.74216 ,26.90606 
149 ,27.0085 ,1.11413 ,2.72163 ,26.70459 
150 ,27.1843 ,1.11599 ,2.71478 ,26.63744 
151 ,27.3606 ,1.11767 ,2.70109 ,26.50312 
152 ,27.5207 ,1.11937 ,2.68740 ,26.36881 
153 ,27.6967 ,1.12098 ,2.67029 ,26.20092 
154 ,27.8889 ,1.12297 ,2.64634 ,25.96587 
155 ,28.0644 ,1.12472 ,2.63265 ,25.83156 
156 ,28.2407 ,1.12647 ,2.64634 ,25.96587 
157 ,28.4169 ,1.12819 ,2.60869 ,25.59651 
158 ,28.6089 ,1.13019 ,2.59501 ,25.46220 
159 ,28.7852 ,1.13192 ,2.58132 ,25.32788 
160 ,28.9617 ,1.13370 ,2.57105 ,25.22715 
161 ,29.1533 ,1.13558 ,2.54710 ,24.99210 
162 ,29.3293 ,1.13735 ,2.51287 ,24.65632 
163 ,29.5053 ,1.13914 ,2.52314 ,24.75705 
164 ,29.6816 ,1.14084 ,2.51630 ,24.68989 
165 ,29.8736 ,1.14278 ,2.49234 ,24.45485 
166 ,30.0498 ,1.14453 ,2.47181 ,24.25338 
167 ,30.2412 ,1.14651 ,2.47523 ,24.28696 
168 ,30.4179 ,1.14820 ,2.45127 ,24.05191 
169 ,30.5938 ,1.15003 ,2.43416 ,23.88402 
170 ,30.7700 ,1.15173 ,2.40679 ,23.61539 
171 ,30.9461 ,1.15354 ,2.41363 ,23.68255 
172 ,31.1222 ,1.15529 ,2.39994 ,23.54823 
173 ,31.3301 ,1.15728 ,2.36914 ,23.24603 
174 ,31.5063 ,1.15912 ,2.35888 ,23.14529 
175 ,31.6820 ,1.16087 ,2.36230 ,23.17887 
176 ,31.8585 ,1.16263 ,2.34177 ,22.97740 
177 ,32.0664 ,1.16467 ,2.31097 ,22.67520 
178 ,32.2427 ,1.16645 ,2.30754 ,22.64162 
179 ,32.4345 ,1.16833 ,2.28359 ,22.40657 
180 ,32.6107 ,1.17014 ,2.25621 ,22.13794 
181 ,32.7865 ,1.17188 ,2.26990 ,22.27226 
182 ,32.9628 ,1.17367 ,2.25963 ,22.17152 
183 ,33.1390 ,1.17543 ,2.23568 ,21.93647 
184 ,33.3310 ,1.17736 ,2.21857 ,21.76858 
185 ,33.5230 ,1.17929 ,2.21172 ,21.70143 
186 ,33.7152 ,1.18117 ,2.17066 ,21.29849 
187 ,33.8752 ,1.18289 ,2.16381 ,21.23133 
188 ,34.0514 ,1.18453 ,2.15697 ,21.16417 
189 ,34.2594 ,1.18657 ,2.14670 ,21.06344 
190 ,34.4513 ,1.18848 ,2.12959 ,20.89555 
191 ,34.6277 ,1.19028 ,2.11932 ,20.79481 
192 ,34.8032 ,1.19209 ,2.10564 ,20.66050 
193 ,34.9797 ,1.19378 ,2.09195 ,20.52619 
194 ,35.1716 ,1.19576 ,2.05773 ,20.19040 
195 ,35.3479 ,1.19748 ,2.05773 ,20.19040 
196 ,35.5399 ,1.19938 ,2.05088 ,20.12325 
197 ,35.7160 ,1.20119 ,2.03377 ,19.95535 
198 ,35.8918 ,1.20295 ,2.00297 ,19.65315 
199 ,36.0684 ,1.20468 ,1.99955 ,19.61957 
200 ,36.2443 ,1.20648 ,1.98928 ,19.51884 
201 ,36.4363 ,1.20840 ,1.97559 ,19.38452 
202 ,36.6123 ,1.21014 ,1.94822 ,19.11590 
203 ,36.8206 ,1.21218 ,1.95506 ,19.18305 
204 ,37.0124 ,1.21404 ,1.92768 ,18.91443 
205 ,37.1886 ,1.21588 ,1.91742 ,18.81369 
206 ,37.3647 ,1.21769 ,1.91057 ,18.74654 
207 ,37.5408 ,1.21939 ,1.89688 ,18.61222 
208 ,37.7169 ,1.22124 ,1.87977 ,18.44433 
209 ,37.8929 ,1.22296 ,1.85240 ,18.17570 
210 ,38.0686 ,1.22474 ,1.83186 ,17.97423 
211 ,38.2450 ,1.22643 ,1.84213 ,18.07497 
212 ,38.4374 ,1.22831 ,1.80791 ,17.73919 
213 ,38.6292 ,1.23032 ,1.81475 ,17.80634 
214 ,38.8214 ,1.23225 ,1.79764 ,17.63845 
215 ,39.0133 ,1.23417 ,1.77026 ,17.36983 
216 ,39.2050 ,1.23602 ,1.77026 ,17.36983 
217 ,39.3810 ,1.23781 ,1.75657 ,17.23551 
218 ,39.5571 ,1.23955 ,1.73946 ,17.06762 
219 ,39.7334 ,1.24136 ,1.71551 ,16.83257 
220 ,39.9418 ,1.24332 ,1.71209 ,16.79899 
221 ,40.1335 ,1.24532 ,1.69498 ,16.63110 
222 ,40.3100 ,1.24710 ,1.66418 ,16.32890 
223 ,40.5180 ,1.24908 ,1.66418 ,16.32890 
224 ,40.6940 ,1.25096 ,1.65049 ,16.19458 
225 ,40.8861 ,1.25287 ,1.64022 ,16.09385 
226 ,41.0627 ,1.25463 ,1.62653 ,15.95954 
227 ,41.2542 ,1.25656 ,1.60258 ,15.72449 
228 ,41.4303 ,1.25828 ,1.59231 ,15.62375 
229 ,41.6064 ,1.26009 ,1.57862 ,15.48944 
230 ,41.7825 ,1.26179 ,1.57178 ,15.42228 
231 ,41.9904 ,1.26388 ,1.55124 ,15.22081 
232 ,42.1668 ,1.26568 ,1.53413 ,15.05292 
233 ,42.3588 ,1.26761 ,1.53756 ,15.08650 
234 ,42.5508 ,1.26949 ,1.51018 ,14.81787 
235 ,42.7428 ,1.27143 ,1.51018 ,14.81787 
236 ,42.9189 ,1.27319 ,1.47938 ,14.51567 
237 ,43.0950 ,1.27494 ,1.45885 ,14.31420 
238 ,43.2710 ,1.27672 ,1.43489 ,14.07915 
239 ,43.4630 ,1.27857 ,1.44858 ,14.21346 
240 ,43.6551 ,1.28049 ,1.41436 ,13.87768 
241 ,43.8313 ,1.28230 ,1.39383 ,13.67621 
242 ,44.0070 ,1.28409 ,1.39725 ,13.70979 
243 ,44.1835 ,1.28583 ,1.38698 ,13.60906 
