Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,1.037747,11.7156,575.0170
2.0,1.023091,11.7156,575.5170
3.0,1.014997,11.7156,576.0170
4.0,1.008962,11.7156,576.5170
5.0,1.005290,11.7156,577.0170
6.0,1.001960,11.7156,577.5170
7.0,0.998994,11.7156,578.0170
8.0,0.996687,11.7156,578.5170
9.0,0.995545,11.7156,579.0170
10.0,0.993818,11.7156,579.5170
11.0,0.993420,11.7156,580.0170
12.0,0.992609,11.7156,580.5170
13.0,0.991177,11.7156,581.0170
14.0,0.990396,11.7156,581.5170
15.0,0.990231,11.7156,582.0170
16.0,0.988392,11.7156,582.5170
17.0,0.987688,11.7156,583.0170
18.0,0.987473,11.7156,583.5170
19.0,0.986217,11.7156,584.0170
20.0,0.985437,11.7156,584.5170
21.0,0.984370,11.7156,585.0170
22.0,0.984784,11.7156,585.5170
23.0,0.984403,11.7156,586.0170
24.0,0.983969,11.7156,586.5170
25.0,0.983002,11.7156,587.0170
26.0,0.982329,11.7156,587.5170
27.0,0.983032,11.7156,588.0170
28.0,0.981493,11.7156,588.5170
29.0,0.980920,11.7156,589.0170
30.0,0.981415,11.7156,589.5170
31.0,0.981482,11.7156,590.0170
32.0,0.981315,11.7156,590.5170
33.0,0.980665,11.7156,591.0170
34.0,0.980199,11.7156,591.5170
35.0,0.980411,11.7156,592.0170
36.0,0.979637,11.7156,592.5170
37.0,0.979748,11.7156,593.0170
38.0,0.979664,11.7156,593.5170
39.0,0.979790,11.7156,594.0170
40.0,0.979502,11.7156,594.5170
