Data stamp = , 27-04-2022 07:17:03 590

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.6764 ,3.29999 ,0.61699 ,6.05394 
2 ,7.0189 ,3.09993 ,0.61699 ,6.05394 
3 ,10.3132 ,2.89992 ,0.60330 ,5.91962 
4 ,13.6290 ,2.69989 ,0.60673 ,5.95320 
5 ,16.9624 ,2.49985 ,0.62384 ,6.12109 
6 ,20.2869 ,2.29982 ,0.62042 ,6.08752 
7 ,23.6154 ,2.09981 ,0.58619 ,5.75173 
8 ,26.9518 ,1.89978 ,0.59646 ,5.85247 
9 ,30.2875 ,1.69974 ,0.62384 ,6.12109 
10 ,33.6220 ,1.49971 ,1.08241 ,10.62059 
11 ,35.9305 ,1.39969 ,1.62311 ,15.92596 
12 ,37.6602 ,1.34967 ,1.79080 ,17.57129 
13 ,39.3799 ,1.29964 ,1.86608 ,18.31002 
14 ,41.1233 ,1.24962 ,1.93795 ,19.01516 
15 ,42.8761 ,1.19963 ,2.24252 ,22.00363 
16 ,44.6192 ,1.14963 ,2.50603 ,24.58916 
17 ,46.3617 ,1.09964 ,2.64292 ,25.93229 
18 ,48.1239 ,1.04962 ,2.94064 ,28.85360 
19 ,49.8435 ,0.99959 ,3.33077 ,32.68153 
20 ,51.5744 ,0.94960 ,3.70721 ,36.37514 
21 ,53.3052 ,0.89955 ,4.05285 ,39.76655 
22 ,55.0512 ,0.84955 ,4.49773 ,44.13173 
23 ,56.7559 ,0.79953 ,4.93577 ,48.42975 
24 ,58.4590 ,0.74950 ,5.37723 ,52.76135 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.7495 ,5.360 ,52.6 
2 ,0.40 ,0.7495 ,5.343 ,52.4 
3 ,0.79 ,0.7495 ,5.353 ,52.5 
4 ,1.15 ,0.7495 ,5.340 ,52.4 
5 ,1.52 ,0.7495 ,5.343 ,52.4 
6 ,1.91 ,0.7495 ,5.346 ,52.5 
7 ,2.27 ,0.7495 ,5.326 ,52.3 
8 ,2.65 ,0.7495 ,5.329 ,52.3 
9 ,3.02 ,0.7495 ,5.336 ,52.4 
10 ,3.41 ,0.7495 ,5.316 ,52.2 
11 ,3.78 ,0.7495 ,5.346 ,52.5 
12 ,4.15 ,0.7495 ,5.340 ,52.4 
13 ,4.51 ,0.7495 ,5.326 ,52.3 
14 ,4.91 ,0.7495 ,5.319 ,52.2 
15 ,5.28 ,0.7495 ,5.326 ,52.3 
16 ,5.67 ,0.7495 ,5.333 ,52.3 
17 ,6.05 ,0.7495 ,5.322 ,52.2 
18 ,6.41 ,0.7495 ,5.340 ,52.4 
19 ,6.79 ,0.7495 ,5.326 ,52.3 
20 ,7.17 ,0.7495 ,5.316 ,52.2 
21 ,7.55 ,0.7495 ,5.299 ,52.0 
22 ,7.92 ,0.7495 ,5.322 ,52.2 
23 ,8.31 ,0.7495 ,5.316 ,52.2 
24 ,8.68 ,0.7495 ,5.295 ,52.0 
25 ,9.06 ,0.7495 ,5.305 ,52.1 
26 ,9.43 ,0.7495 ,5.309 ,52.1 
27 ,9.80 ,0.7495 ,5.299 ,52.0 
28 ,10.19 ,0.7495 ,5.295 ,52.0 
29 ,10.56 ,0.7495 ,5.319 ,52.2 
30 ,10.94 ,0.7495 ,5.288 ,51.9 
31 ,11.30 ,0.7495 ,5.302 ,52.0 
32 ,11.67 ,0.7495 ,5.312 ,52.1 
33 ,12.03 ,0.7495 ,5.305 ,52.1 
34 ,12.42 ,0.7495 ,5.292 ,51.9 
35 ,12.82 ,0.7495 ,5.302 ,52.0 
36 ,13.22 ,0.7495 ,5.305 ,52.1 
37 ,13.64 ,0.7495 ,5.299 ,52.0 
38 ,14.01 ,0.7495 ,5.292 ,51.9 
39 ,14.38 ,0.7495 ,5.299 ,52.0 
40 ,14.75 ,0.7495 ,5.285 ,51.9 
41 ,15.13 ,0.7495 ,5.305 ,52.1 
42 ,15.49 ,0.7495 ,5.292 ,51.9 
43 ,15.86 ,0.7495 ,5.295 ,52.0 
44 ,16.26 ,0.7495 ,5.299 ,52.0 
45 ,16.65 ,0.7495 ,5.302 ,52.0 
46 ,17.06 ,0.7495 ,5.292 ,51.9 
47 ,17.45 ,0.7495 ,5.295 ,52.0 
48 ,17.83 ,0.7495 ,5.295 ,52.0 
49 ,18.23 ,0.7495 ,5.319 ,52.2 
50 ,18.63 ,0.7495 ,5.285 ,51.9 
51 ,19.00 ,0.7495 ,5.285 ,51.9 
52 ,19.37 ,0.7495 ,5.288 ,51.9 
53 ,19.76 ,0.7495 ,5.285 ,51.9 
54 ,20.12 ,0.7495 ,5.281 ,51.8 
55 ,20.50 ,0.7495 ,5.309 ,52.1 
56 ,20.87 ,0.7495 ,5.305 ,52.1 
57 ,21.25 ,0.7495 ,5.302 ,52.0 
58 ,21.62 ,0.7495 ,5.295 ,52.0 
59 ,21.98 ,0.7495 ,5.292 ,51.9 
60 ,22.35 ,0.7495 ,5.295 ,52.0 
61 ,22.71 ,0.7495 ,5.295 ,52.0 
62 ,23.11 ,0.7495 ,5.302 ,52.0 
63 ,23.49 ,0.7495 ,5.271 ,51.7 
64 ,23.86 ,0.7495 ,5.278 ,51.8 
65 ,24.25 ,0.7495 ,5.288 ,51.9 
66 ,24.63 ,0.7495 ,5.285 ,51.9 
67 ,25.00 ,0.7495 ,5.281 ,51.8 
68 ,25.39 ,0.7495 ,5.292 ,51.9 
69 ,25.75 ,0.7495 ,5.285 ,51.9 
70 ,26.12 ,0.7495 ,5.275 ,51.8 
71 ,26.52 ,0.7495 ,5.264 ,51.7 
72 ,26.92 ,0.7495 ,5.264 ,51.7 
73 ,27.31 ,0.7495 ,5.292 ,51.9 
74 ,27.68 ,0.7495 ,5.285 ,51.9 
75 ,28.07 ,0.7495 ,5.271 ,51.7 
76 ,28.46 ,0.7495 ,5.275 ,51.8 
77 ,28.85 ,0.7495 ,5.288 ,51.9 
78 ,29.21 ,0.7495 ,5.281 ,51.8 
79 ,29.60 ,0.7495 ,5.275 ,51.8 
80 ,29.97 ,0.7495 ,5.278 ,51.8 
81 ,30.34 ,0.7495 ,5.285 ,51.9 
82 ,30.70 ,0.7495 ,5.268 ,51.7 
83 ,31.07 ,0.7495 ,5.275 ,51.8 
84 ,31.44 ,0.7495 ,5.261 ,51.6 
85 ,31.81 ,0.7495 ,5.271 ,51.7 
86 ,32.20 ,0.7495 ,5.275 ,51.8 
87 ,32.59 ,0.7495 ,5.268 ,51.7 
88 ,32.98 ,0.7495 ,5.281 ,51.8 
89 ,33.35 ,0.7495 ,5.264 ,51.7 
90 ,33.71 ,0.7495 ,5.271 ,51.7 
91 ,34.08 ,0.7495 ,5.271 ,51.7 
92 ,34.46 ,0.7495 ,5.288 ,51.9 
93 ,34.85 ,0.7495 ,5.261 ,51.6 
94 ,35.23 ,0.7495 ,5.268 ,51.7 
95 ,35.61 ,0.7495 ,5.275 ,51.8 
96 ,36.01 ,0.7495 ,5.271 ,51.7 
97 ,36.40 ,0.7495 ,5.264 ,51.7 
98 ,36.77 ,0.7495 ,5.271 ,51.7 
99 ,37.14 ,0.7495 ,5.264 ,51.7 
100 ,37.50 ,0.7495 ,5.254 ,51.6 
