Data stamp = , 27-04-2022 03:34:10 897

Calibration Values: 
Slope = , 26.54 , g/V 
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.0000 ,0.74948 ,5.20270 ,51.04886 
2 ,0.2962 ,0.74966 ,5.20270 ,51.04886 
3 ,0.6807 ,0.75105 ,5.20270 ,51.04886 
4 ,0.9049 ,0.75322 ,5.17874 ,50.81381 
5 ,1.1129 ,0.75536 ,5.18901 ,50.91455 
6 ,1.3052 ,0.75724 ,5.19927 ,51.01528 
7 ,1.5133 ,0.75937 ,5.20954 ,51.11602 
8 ,1.7053 ,0.76124 ,5.20270 ,51.04886 
9 ,1.8812 ,0.76318 ,5.19927 ,51.01528 
10 ,2.0733 ,0.76488 ,5.18216 ,50.84739 
11 ,2.2651 ,0.76683 ,5.16163 ,50.64592 
12 ,2.4413 ,0.76866 ,5.15821 ,50.61234 
13 ,2.6173 ,0.77046 ,5.12399 ,50.27656 
14 ,2.8100 ,0.77223 ,5.10688 ,50.10867 
15 ,3.0018 ,0.77417 ,5.10345 ,50.07509 
16 ,3.1938 ,0.77609 ,5.06581 ,49.70573 
17 ,3.3699 ,0.77793 ,5.05554 ,49.60499 
18 ,3.5458 ,0.77975 ,5.02474 ,49.30279 
19 ,3.7377 ,0.78170 ,5.01106 ,49.16848 
20 ,3.9303 ,0.78352 ,4.99052 ,48.96701 
21 ,4.1383 ,0.78559 ,4.97683 ,48.83269 
22 ,4.3302 ,0.78749 ,4.95288 ,48.59764 
23 ,4.5064 ,0.78931 ,4.93919 ,48.46333 
24 ,4.6985 ,0.79110 ,4.92550 ,48.32902 
25 ,4.8904 ,0.79307 ,4.89470 ,48.02681 
26 ,5.0666 ,0.79497 ,4.87417 ,47.82534 
27 ,5.2748 ,0.79688 ,4.86390 ,47.72461 
28 ,5.4826 ,0.79892 ,4.83995 ,47.48956 
29 ,5.6589 ,0.80088 ,4.82284 ,47.32167 
30 ,5.8505 ,0.80273 ,4.80915 ,47.18736 
31 ,6.0430 ,0.80463 ,4.78177 ,46.91873 
32 ,6.2350 ,0.80663 ,4.78177 ,46.91873 
33 ,6.4274 ,0.80846 ,4.73728 ,46.48221 
34 ,6.6350 ,0.81042 ,4.75097 ,46.61653 
35 ,6.8275 ,0.81246 ,4.70306 ,46.14643 
36 ,7.0190 ,0.81441 ,4.69964 ,46.11285 
37 ,7.1955 ,0.81622 ,4.67911 ,45.91138 
38 ,7.3875 ,0.81807 ,4.65173 ,45.64275 
39 ,7.5957 ,0.82006 ,4.64831 ,45.60918 
40 ,7.7877 ,0.82208 ,4.61408 ,45.27339 
41 ,7.9958 ,0.82416 ,4.61066 ,45.23981 
42 ,8.1878 ,0.82601 ,4.57644 ,44.90403 
43 ,8.3799 ,0.82801 ,4.56960 ,44.83688 
44 ,8.5560 ,0.82982 ,4.55591 ,44.70256 
45 ,8.7482 ,0.83170 ,4.53195 ,44.46751 
46 ,8.9561 ,0.83379 ,4.52511 ,44.40036 
47 ,9.1480 ,0.83568 ,4.49431 ,44.09815 
48 ,9.3401 ,0.83760 ,4.46693 ,43.82953 
49 ,9.5326 ,0.83958 ,4.47720 ,43.93026 
50 ,9.7405 ,0.84156 ,4.45324 ,43.69521 
51 ,9.9324 ,0.84346 ,4.42929 ,43.46016 
52 ,10.1087 ,0.84532 ,4.41560 ,43.32585 
53 ,10.2844 ,0.84713 ,4.41902 ,43.35943 
54 ,10.4609 ,0.84882 ,4.38822 ,43.05723 
55 ,10.6370 ,0.85057 ,4.37795 ,42.95649 
56 ,10.8131 ,0.85235 ,4.35058 ,42.68786 
57 ,11.0052 ,0.85422 ,4.32662 ,42.45282 
58 ,11.1973 ,0.85614 ,4.32320 ,42.41924 
59 ,11.3892 ,0.85809 ,4.28898 ,42.08345 
60 ,11.5970 ,0.86013 ,4.28213 ,42.01630 
61 ,11.8213 ,0.86232 ,4.25818 ,41.78125 
62 ,12.0135 ,0.86435 ,4.26845 ,41.88198 
63 ,12.2057 ,0.86627 ,4.21369 ,41.34473 
64 ,12.3973 ,0.86813 ,4.21027 ,41.31115 
65 ,12.6058 ,0.87009 ,4.18974 ,41.10968 
66 ,12.7978 ,0.87214 ,4.18289 ,41.04253 
67 ,13.0058 ,0.87418 ,4.14525 ,40.67317 
68 ,13.1978 ,0.87615 ,4.14525 ,40.67317 
69 ,13.3902 ,0.87805 ,4.11445 ,40.37096 
70 ,13.5661 ,0.87994 ,4.09049 ,40.13591 
71 ,13.7583 ,0.88175 ,4.10418 ,40.27023 
72 ,13.9663 ,0.88370 ,4.07338 ,39.96802 
73 ,14.1744 ,0.88586 ,4.05627 ,39.80013 
74 ,14.3662 ,0.88784 ,4.02547 ,39.49793 
75 ,14.5582 ,0.88975 ,4.01520 ,39.39719 
76 ,14.7666 ,0.89172 ,4.00494 ,39.29646 
77 ,14.9748 ,0.89390 ,3.97756 ,39.02783 
78 ,15.1670 ,0.89584 ,3.95361 ,38.79278 
79 ,15.3590 ,0.89774 ,3.95018 ,38.75920 
80 ,15.5506 ,0.89963 ,3.93307 ,38.59131 
81 ,15.7427 ,0.90154 ,3.91254 ,38.38984 
82 ,15.9351 ,0.90351 ,3.90570 ,38.32268 
83 ,16.1111 ,0.90529 ,3.88858 ,38.15479 
84 ,16.3031 ,0.90714 ,3.85779 ,37.85259 
85 ,16.4955 ,0.90914 ,3.85436 ,37.81901 
86 ,16.6870 ,0.91109 ,3.82699 ,37.55038 
87 ,16.8791 ,0.91293 ,3.79961 ,37.28176 
88 ,17.0713 ,0.91488 ,3.78934 ,37.18102 
89 ,17.2636 ,0.91673 ,3.76881 ,36.97955 
90 ,17.4556 ,0.91865 ,3.76196 ,36.91240 
91 ,17.6638 ,0.92072 ,3.73801 ,36.67735 
92 ,17.8396 ,0.92255 ,3.70721 ,36.37514 
93 ,18.0320 ,0.92443 ,3.71063 ,36.40872 
94 ,18.2400 ,0.92650 ,3.67983 ,36.10652 
95 ,18.4322 ,0.92846 ,3.66957 ,36.00578 
96 ,18.6239 ,0.93039 ,3.63877 ,35.70358 
97 ,18.8003 ,0.93222 ,3.61823 ,35.50211 
98 ,18.9923 ,0.93403 ,3.61823 ,35.50211 
99 ,19.2005 ,0.93617 ,3.58743 ,35.19990 
100 ,19.3924 ,0.93810 ,3.59428 ,35.26706 
101 ,19.5847 ,0.93996 ,3.54295 ,34.76338 
102 ,19.7766 ,0.94193 ,3.55663 ,34.89770 
103 ,19.9684 ,0.94384 ,3.51899 ,34.52834 
104 ,20.1607 ,0.94575 ,3.49846 ,34.32687 
105 ,20.3689 ,0.94780 ,3.50188 ,34.36045 
106 ,20.5772 ,0.94983 ,3.47108 ,34.05824 
107 ,20.7851 ,0.95196 ,3.44713 ,33.82319 
108 ,20.9772 ,0.95388 ,3.44028 ,33.75604 
109 ,21.1373 ,0.95568 ,3.43001 ,33.65530 
110 ,21.2972 ,0.95728 ,3.41290 ,33.48741 
111 ,21.4734 ,0.95890 ,3.39921 ,33.35310 
112 ,21.6813 ,0.96095 ,3.35473 ,32.91658 
113 ,21.8735 ,0.96289 ,3.35815 ,32.95016 
114 ,22.0496 ,0.96470 ,3.34104 ,32.78227 
115 ,22.2259 ,0.96646 ,3.31366 ,32.51364 
116 ,22.4338 ,0.96844 ,3.31366 ,32.51364 
117 ,22.6259 ,0.97043 ,3.28286 ,32.21143 
118 ,22.8180 ,0.97231 ,3.25206 ,31.90923 
119 ,23.0421 ,0.97445 ,3.24864 ,31.87565 
120 ,23.2497 ,0.97649 ,3.24522 ,31.84207 
121 ,23.4266 ,0.97843 ,3.21100 ,31.50629 
122 ,23.6182 ,0.98038 ,3.20073 ,31.40555 
123 ,23.8104 ,0.98226 ,3.19388 ,31.33840 
124 ,23.9863 ,0.98404 ,3.16651 ,31.06977 
125 ,24.1786 ,0.98595 ,3.14255 ,30.83472 
126 ,24.3706 ,0.98792 ,3.11860 ,30.59968 
127 ,24.5627 ,0.98977 ,3.10491 ,30.46536 
128 ,24.7548 ,0.99165 ,3.09806 ,30.39821 
129 ,24.9309 ,0.99346 ,3.09122 ,30.33105 
130 ,25.1229 ,0.99531 ,3.05700 ,29.99527 
131 ,25.2991 ,0.99719 ,3.05700 ,29.99527 
132 ,25.4750 ,0.99894 ,3.02620 ,29.69306 
133 ,25.6672 ,1.00076 ,3.02278 ,29.65948 
134 ,25.8433 ,1.00261 ,2.98855 ,29.32370 
135 ,26.0515 ,1.00462 ,2.98513 ,29.29012 
136 ,26.2435 ,1.00652 ,2.94749 ,28.92076 
137 ,26.4353 ,1.00851 ,2.95776 ,29.02150 
138 ,26.6277 ,1.01048 ,2.94064 ,28.85360 
139 ,26.8356 ,1.01240 ,2.93038 ,28.75287 
140 ,27.0279 ,1.01439 ,2.88589 ,28.31635 
141 ,27.2198 ,1.01637 ,2.85851 ,28.04772 
142 ,27.3960 ,1.01813 ,2.86193 ,28.08130 
143 ,27.5876 ,1.01995 ,2.86193 ,28.08130 
144 ,27.7642 ,1.02179 ,2.82429 ,27.71194 
145 ,27.9562 ,1.02371 ,2.82771 ,27.74552 
146 ,28.1642 ,1.02578 ,2.79007 ,27.37616 
147 ,28.3403 ,1.02756 ,2.77296 ,27.20827 
148 ,28.5324 ,1.02940 ,2.77638 ,27.24185 
149 ,28.7245 ,1.03138 ,2.75243 ,27.00680 
150 ,28.9167 ,1.03326 ,2.73874 ,26.87248 
151 ,29.1247 ,1.03530 ,2.70794 ,26.57028 
152 ,29.3325 ,1.03740 ,2.70452 ,26.53670 
153 ,29.5249 ,1.03932 ,2.67372 ,26.23450 
154 ,29.7165 ,1.04128 ,2.65660 ,26.06661 
155 ,29.9090 ,1.04322 ,2.64976 ,25.99945 
156 ,30.1171 ,1.04526 ,2.63607 ,25.86514 
157 ,30.3091 ,1.04718 ,2.61896 ,25.69724 
158 ,30.4852 ,1.04896 ,2.59501 ,25.46220 
159 ,30.6932 ,1.05096 ,2.57789 ,25.29430 
160 ,30.8848 ,1.05303 ,2.55052 ,25.02568 
161 ,31.0614 ,1.05476 ,2.54367 ,24.95852 
162 ,31.2693 ,1.05679 ,2.53683 ,24.89136 
163 ,31.4453 ,1.05862 ,2.50603 ,24.58916 
164 ,31.6537 ,1.06058 ,2.50945 ,24.62274 
165 ,31.8453 ,1.06254 ,2.47523 ,24.28696 
166 ,32.0538 ,1.06454 ,2.44785 ,24.01833 
167 ,32.2619 ,1.06673 ,2.45470 ,24.08549 
168 ,32.4540 ,1.06861 ,2.44101 ,23.95117 
169 ,32.6616 ,1.07072 ,2.40336 ,23.58181 
170 ,32.8381 ,1.07253 ,2.39310 ,23.48108 
171 ,33.0301 ,1.07447 ,2.37599 ,23.31318 
172 ,33.2224 ,1.07630 ,2.35888 ,23.14529 
173 ,33.4143 ,1.07820 ,2.36572 ,23.21245 
174 ,33.6224 ,1.08027 ,2.32465 ,22.80951 
175 ,33.8145 ,1.08222 ,2.33834 ,22.94382 
176 ,34.0062 ,1.08413 ,2.29728 ,22.54088 
177 ,34.1985 ,1.08605 ,2.27332 ,22.30584 
178 ,34.4065 ,1.08811 ,2.24937 ,22.07079 
179 ,34.5988 ,1.09009 ,2.24252 ,22.00363 
180 ,34.8068 ,1.09202 ,2.23910 ,21.97005 
181 ,34.9990 ,1.09409 ,2.21172 ,21.70143 
182 ,35.1910 ,1.09595 ,2.21857 ,21.76858 
183 ,35.3671 ,1.09779 ,2.19461 ,21.53353 
184 ,35.5591 ,1.09965 ,2.16381 ,21.23133 
185 ,35.7513 ,1.10155 ,2.15355 ,21.13059 
186 ,35.9434 ,1.10354 ,2.13644 ,20.96270 
187 ,36.1355 ,1.10544 ,2.11932 ,20.79481 
188 ,36.3272 ,1.10736 ,2.10564 ,20.66050 
189 ,36.5197 ,1.10924 ,2.07826 ,20.39187 
190 ,36.7115 ,1.11118 ,2.09195 ,20.52619 
191 ,36.9038 ,1.11306 ,2.04746 ,20.08967 
192 ,37.0958 ,1.11502 ,2.04404 ,20.05609 
193 ,37.3034 ,1.11713 ,2.01666 ,19.78746 
194 ,37.4800 ,1.11888 ,1.99270 ,19.55241 
195 ,37.6719 ,1.12079 ,1.99955 ,19.61957 
196 ,37.8642 ,1.12276 ,1.97217 ,19.35094 
197 ,38.0562 ,1.12471 ,1.95164 ,19.14948 
198 ,38.2483 ,1.12655 ,1.96875 ,19.31737 
199 ,38.4563 ,1.12863 ,1.92426 ,18.88085 
200 ,38.6643 ,1.13067 ,1.93111 ,18.94801 
201 ,38.8724 ,1.13280 ,1.90373 ,18.67938 
202 ,39.0644 ,1.13474 ,1.89004 ,18.54507 
203 ,39.2568 ,1.13669 ,1.85582 ,18.20928 
204 ,39.4484 ,1.13851 ,1.85240 ,18.17570 
205 ,39.6407 ,1.14046 ,1.83186 ,17.97423 
206 ,39.8329 ,1.14246 ,1.82502 ,17.90708 
207 ,40.0411 ,1.14446 ,1.80106 ,17.67203 
208 ,40.2331 ,1.14635 ,1.81133 ,17.77276 
209 ,40.4410 ,1.14845 ,1.77026 ,17.36983 
210 ,40.6171 ,1.15035 ,1.77369 ,17.40340 
211 ,40.8094 ,1.15215 ,1.76342 ,17.30267 
212 ,41.0013 ,1.15401 ,1.73262 ,17.00046 
213 ,41.2096 ,1.15615 ,1.73262 ,17.00046 
214 ,41.4177 ,1.15823 ,1.70866 ,16.76542 
215 ,41.6093 ,1.16016 ,1.70524 ,16.73184 
216 ,41.8179 ,1.16214 ,1.67786 ,16.46321 
217 ,42.0259 ,1.16432 ,1.67444 ,16.42963 
218 ,42.2022 ,1.16612 ,1.64707 ,16.16101 
219 ,42.4102 ,1.16816 ,1.65391 ,16.22816 
220 ,42.6021 ,1.17002 ,1.62311 ,15.92596 
221 ,42.7939 ,1.17199 ,1.59573 ,15.65733 
222 ,42.9859 ,1.17390 ,1.61284 ,15.82522 
223 ,43.1782 ,1.17582 ,1.57520 ,15.45586 
224 ,43.3865 ,1.17794 ,1.57862 ,15.48944 
225 ,43.5785 ,1.17988 ,1.54782 ,15.18724 
226 ,43.7542 ,1.18166 ,1.52729 ,14.98577 
227 ,43.9628 ,1.18356 ,1.52729 ,14.98577 
228 ,44.1549 ,1.18561 ,1.51018 ,14.81787 
229 ,44.3469 ,1.18749 ,1.51018 ,14.81787 
230 ,44.5230 ,1.18929 ,1.49991 ,14.71714 
231 ,44.7307 ,1.19130 ,1.47938 ,14.51567 
232 ,44.9066 ,1.19314 ,1.46227 ,14.34778 
233 ,45.0992 ,1.19496 ,1.43147 ,14.04557 
234 ,45.2752 ,1.19687 ,1.42805 ,14.01199 
235 ,45.4514 ,1.19858 ,1.41436 ,13.87768 
236 ,45.6434 ,1.20052 ,1.42805 ,14.01199 
237 ,45.8515 ,1.20248 ,1.41436 ,13.87768 
238 ,46.0274 ,1.20439 ,1.37671 ,13.50832 
239 ,46.2037 ,1.20614 ,1.37329 ,13.47474 
240 ,46.4116 ,1.20812 ,1.34934 ,13.23969 
241 ,46.6039 ,1.21005 ,1.34591 ,13.20612 
242 ,46.7958 ,1.21199 ,1.30485 ,12.80318 
243 ,46.9880 ,1.21393 ,1.32196 ,12.97107 
