Data stamp = , 29-04-2022 11:08:37 312

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.6846 ,3.29999 ,0.59646 ,5.85247 
2 ,7.0074 ,3.09993 ,0.59988 ,5.88605 
3 ,10.3234 ,2.89989 ,0.60673 ,5.95320 
4 ,13.6664 ,2.69986 ,0.59988 ,5.88605 
5 ,16.9882 ,2.49983 ,0.58277 ,5.71815 
6 ,20.3109 ,2.29979 ,0.59646 ,5.85247 
7 ,23.6603 ,2.09978 ,0.58962 ,5.78531 
8 ,26.9660 ,1.89975 ,0.60330 ,5.91962 
9 ,30.2991 ,1.69971 ,0.59646 ,5.85247 
10 ,33.6321 ,1.49968 ,1.12347 ,11.02353 
11 ,35.9753 ,1.39966 ,1.64364 ,16.12743 
12 ,37.7264 ,1.34964 ,1.82844 ,17.94066 
13 ,39.4600 ,1.29962 ,1.78395 ,17.50414 
14 ,41.2206 ,1.24959 ,2.07141 ,20.32472 
15 ,42.9579 ,1.19957 ,2.22883 ,21.86932 
16 ,44.6716 ,1.14955 ,2.50603 ,24.58916 
17 ,46.3911 ,1.09955 ,2.65660 ,26.06661 
18 ,48.1295 ,1.04953 ,2.94749 ,28.92076 
19 ,49.8843 ,0.99950 ,3.34788 ,32.84942 
20 ,51.6202 ,0.94951 ,3.71748 ,36.47588 
21 ,53.3514 ,0.89952 ,4.10076 ,40.23665 
22 ,55.0815 ,0.84949 ,4.53880 ,44.53467 
23 ,56.8257 ,0.79947 ,4.95288 ,48.59764 
24 ,58.5650 ,0.74945 ,5.39776 ,52.96282 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.7495 ,5.387 ,52.9 
2 ,0.41 ,0.7495 ,5.387 ,52.9 
3 ,0.82 ,0.7495 ,5.370 ,52.7 
4 ,1.19 ,0.7495 ,5.374 ,52.7 
5 ,1.56 ,0.7495 ,5.370 ,52.7 
6 ,1.93 ,0.7495 ,5.360 ,52.6 
7 ,2.32 ,0.7495 ,5.357 ,52.6 
8 ,2.70 ,0.7495 ,5.370 ,52.7 
9 ,3.06 ,0.7495 ,5.357 ,52.6 
10 ,3.44 ,0.7495 ,5.360 ,52.6 
11 ,3.82 ,0.7495 ,5.367 ,52.7 
12 ,4.19 ,0.7495 ,5.353 ,52.5 
13 ,4.59 ,0.7495 ,5.370 ,52.7 
14 ,4.96 ,0.7495 ,5.367 ,52.7 
15 ,5.33 ,0.7495 ,5.343 ,52.4 
16 ,5.70 ,0.7495 ,5.353 ,52.5 
17 ,6.08 ,0.7495 ,5.364 ,52.6 
18 ,6.45 ,0.7495 ,5.333 ,52.3 
19 ,6.82 ,0.7495 ,5.353 ,52.5 
20 ,7.18 ,0.7495 ,5.353 ,52.5 
21 ,7.56 ,0.7495 ,5.346 ,52.5 
22 ,7.95 ,0.7495 ,5.343 ,52.4 
23 ,8.33 ,0.7495 ,5.350 ,52.5 
24 ,8.72 ,0.7495 ,5.329 ,52.3 
25 ,9.11 ,0.7495 ,5.353 ,52.5 
26 ,9.49 ,0.7495 ,5.343 ,52.4 
27 ,9.85 ,0.7495 ,5.353 ,52.5 
28 ,10.26 ,0.7495 ,5.357 ,52.6 
29 ,10.63 ,0.7495 ,5.350 ,52.5 
30 ,11.01 ,0.7495 ,5.336 ,52.4 
31 ,11.39 ,0.7495 ,5.350 ,52.5 
32 ,11.76 ,0.7495 ,5.340 ,52.4 
33 ,12.14 ,0.7495 ,5.329 ,52.3 
34 ,12.53 ,0.7495 ,5.346 ,52.5 
35 ,12.90 ,0.7495 ,5.329 ,52.3 
36 ,13.28 ,0.7495 ,5.343 ,52.4 
37 ,13.67 ,0.7495 ,5.329 ,52.3 
38 ,14.07 ,0.7495 ,5.336 ,52.4 
39 ,14.43 ,0.7495 ,5.346 ,52.5 
40 ,14.79 ,0.7495 ,5.316 ,52.2 
41 ,15.16 ,0.7495 ,5.346 ,52.5 
42 ,15.52 ,0.7495 ,5.319 ,52.2 
43 ,15.93 ,0.7495 ,5.322 ,52.2 
44 ,16.31 ,0.7495 ,5.322 ,52.2 
45 ,16.67 ,0.7495 ,5.336 ,52.4 
46 ,17.05 ,0.7495 ,5.316 ,52.2 
47 ,17.45 ,0.7495 ,5.329 ,52.3 
48 ,17.86 ,0.7495 ,5.319 ,52.2 
49 ,18.22 ,0.7495 ,5.333 ,52.3 
50 ,18.61 ,0.7495 ,5.326 ,52.3 
51 ,18.97 ,0.7495 ,5.319 ,52.2 
52 ,19.35 ,0.7495 ,5.336 ,52.4 
53 ,19.72 ,0.7495 ,5.333 ,52.3 
54 ,20.10 ,0.7495 ,5.319 ,52.2 
55 ,20.47 ,0.7495 ,5.322 ,52.2 
56 ,20.83 ,0.7495 ,5.322 ,52.2 
57 ,21.22 ,0.7495 ,5.322 ,52.2 
58 ,21.59 ,0.7495 ,5.326 ,52.3 
59 ,21.97 ,0.7495 ,5.312 ,52.1 
60 ,22.36 ,0.7495 ,5.302 ,52.0 
61 ,22.73 ,0.7495 ,5.326 ,52.3 
62 ,23.12 ,0.7495 ,5.329 ,52.3 
63 ,23.50 ,0.7495 ,5.319 ,52.2 
64 ,23.88 ,0.7495 ,5.316 ,52.2 
65 ,24.25 ,0.7495 ,5.309 ,52.1 
66 ,24.64 ,0.7495 ,5.322 ,52.2 
67 ,25.02 ,0.7495 ,5.319 ,52.2 
68 ,25.39 ,0.7495 ,5.312 ,52.1 
69 ,25.78 ,0.7495 ,5.309 ,52.1 
70 ,26.15 ,0.7495 ,5.329 ,52.3 
71 ,26.51 ,0.7495 ,5.312 ,52.1 
72 ,26.88 ,0.7495 ,5.329 ,52.3 
73 ,27.25 ,0.7495 ,5.319 ,52.2 
74 ,27.64 ,0.7495 ,5.305 ,52.1 
75 ,28.02 ,0.7495 ,5.322 ,52.2 
76 ,28.40 ,0.7495 ,5.316 ,52.2 
77 ,28.78 ,0.7495 ,5.305 ,52.1 
78 ,29.15 ,0.7495 ,5.309 ,52.1 
79 ,29.55 ,0.7495 ,5.322 ,52.2 
80 ,29.91 ,0.7495 ,5.309 ,52.1 
81 ,30.28 ,0.7495 ,5.319 ,52.2 
82 ,30.70 ,0.7495 ,5.302 ,52.0 
83 ,31.09 ,0.7495 ,5.302 ,52.0 
84 ,31.47 ,0.7495 ,5.312 ,52.1 
85 ,31.85 ,0.7495 ,5.316 ,52.2 
86 ,32.24 ,0.7495 ,5.322 ,52.2 
87 ,32.64 ,0.7495 ,5.309 ,52.1 
88 ,33.00 ,0.7495 ,5.309 ,52.1 
89 ,33.40 ,0.7495 ,5.312 ,52.1 
90 ,33.77 ,0.7495 ,5.312 ,52.1 
91 ,34.15 ,0.7495 ,5.302 ,52.0 
92 ,34.52 ,0.7495 ,5.319 ,52.2 
93 ,34.92 ,0.7495 ,5.302 ,52.0 
94 ,35.29 ,0.7495 ,5.319 ,52.2 
95 ,35.66 ,0.7495 ,5.312 ,52.1 
96 ,36.05 ,0.7495 ,5.309 ,52.1 
97 ,36.43 ,0.7495 ,5.329 ,52.3 
98 ,36.81 ,0.7495 ,5.299 ,52.0 
99 ,37.18 ,0.7495 ,5.302 ,52.0 
100 ,37.55 ,0.7495 ,5.312 ,52.1 
