Data stamp = , 28-04-2022 15:02:14 803

Calibration Values: 
Slope = , 26.54  , g/V
Offset Voltage at no contact = , -0.501760 , V 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,3.6755 ,3.29996 ,0.61699 ,6.05394 
2 ,6.9875 ,3.09993 ,0.61357 ,6.02036 
3 ,10.3093 ,2.89989 ,0.62384 ,6.12109 
4 ,13.6310 ,2.69986 ,0.59988 ,5.88605 
5 ,16.9625 ,2.49983 ,0.62042 ,6.08752 
6 ,20.2886 ,2.29979 ,0.61357 ,6.02036 
7 ,23.6030 ,2.09976 ,0.61357 ,6.02036 
8 ,26.9115 ,1.89972 ,0.63068 ,6.18825 
9 ,30.2317 ,1.69969 ,0.59988 ,5.88605 
10 ,33.5627 ,1.49968 ,1.13374 ,11.12426 
11 ,35.8888 ,1.39966 ,1.66075 ,16.29532 
12 ,37.6107 ,1.34964 ,1.81133 ,17.77276 
13 ,39.3477 ,1.29962 ,1.82502 ,17.90708 
14 ,41.0936 ,1.24959 ,1.96190 ,19.25021 
15 ,42.8221 ,1.19960 ,2.20830 ,21.66785 
16 ,44.6012 ,1.14957 ,2.48892 ,24.42127 
17 ,46.3497 ,1.09955 ,2.65318 ,26.03303 
18 ,48.0869 ,1.04953 ,2.95433 ,28.98792 
19 ,49.8460 ,0.99950 ,3.32051 ,32.58080 
20 ,51.5765 ,0.94948 ,3.68325 ,36.14010 
21 ,53.3084 ,0.89949 ,4.06312 ,39.86729 
22 ,55.0289 ,0.84943 ,4.50457 ,44.19889 
23 ,56.7484 ,0.79941 ,4.92892 ,48.36260 
24 ,58.4583 ,0.74939 ,5.39092 ,52.89567 

Plateau measurements: 

No , Time , Stage Position ,   Mass , Force 
   ,  (s) ,      (mm)      ,   (g)  , (mN)  

1 ,0.01 ,0.7494 ,5.387 ,52.9 
2 ,0.42 ,0.7494 ,5.367 ,52.7 
3 ,0.81 ,0.7494 ,5.370 ,52.7 
4 ,1.20 ,0.7494 ,5.377 ,52.8 
5 ,1.58 ,0.7494 ,5.353 ,52.5 
6 ,1.96 ,0.7494 ,5.346 ,52.5 
7 ,2.35 ,0.7494 ,5.346 ,52.5 
8 ,2.73 ,0.7494 ,5.357 ,52.6 
9 ,3.10 ,0.7494 ,5.333 ,52.3 
10 ,3.52 ,0.7494 ,5.357 ,52.6 
11 ,3.89 ,0.7494 ,5.333 ,52.3 
12 ,4.28 ,0.7494 ,5.357 ,52.6 
13 ,4.65 ,0.7494 ,5.346 ,52.5 
14 ,5.06 ,0.7494 ,5.346 ,52.5 
15 ,5.44 ,0.7494 ,5.343 ,52.4 
16 ,5.82 ,0.7494 ,5.336 ,52.4 
17 ,6.21 ,0.7494 ,5.340 ,52.4 
18 ,6.60 ,0.7494 ,5.336 ,52.4 
19 ,6.96 ,0.7494 ,5.343 ,52.4 
20 ,7.34 ,0.7494 ,5.326 ,52.3 
21 ,7.71 ,0.7494 ,5.333 ,52.3 
22 ,8.10 ,0.7494 ,5.326 ,52.3 
23 ,8.46 ,0.7494 ,5.329 ,52.3 
24 ,8.89 ,0.7494 ,5.329 ,52.3 
25 ,9.25 ,0.7494 ,5.322 ,52.2 
26 ,9.65 ,0.7494 ,5.326 ,52.3 
27 ,10.02 ,0.7494 ,5.336 ,52.4 
28 ,10.40 ,0.7494 ,5.322 ,52.2 
29 ,10.79 ,0.7494 ,5.326 ,52.3 
30 ,11.18 ,0.7494 ,5.316 ,52.2 
31 ,11.57 ,0.7494 ,5.319 ,52.2 
32 ,11.95 ,0.7494 ,5.329 ,52.3 
33 ,12.35 ,0.7494 ,5.322 ,52.2 
34 ,12.72 ,0.7494 ,5.329 ,52.3 
35 ,13.13 ,0.7494 ,5.322 ,52.2 
36 ,13.50 ,0.7494 ,5.322 ,52.2 
37 ,13.90 ,0.7494 ,5.316 ,52.2 
38 ,14.26 ,0.7494 ,5.329 ,52.3 
39 ,14.65 ,0.7494 ,5.333 ,52.3 
40 ,15.03 ,0.7494 ,5.309 ,52.1 
41 ,15.42 ,0.7494 ,5.305 ,52.1 
42 ,15.80 ,0.7494 ,5.305 ,52.1 
43 ,16.19 ,0.7494 ,5.309 ,52.1 
44 ,16.59 ,0.7494 ,5.316 ,52.2 
45 ,16.97 ,0.7494 ,5.302 ,52.0 
46 ,17.33 ,0.7494 ,5.319 ,52.2 
47 ,17.71 ,0.7494 ,5.305 ,52.1 
48 ,18.09 ,0.7494 ,5.309 ,52.1 
49 ,18.46 ,0.7494 ,5.299 ,52.0 
50 ,18.84 ,0.7494 ,5.316 ,52.2 
51 ,19.21 ,0.7494 ,5.312 ,52.1 
52 ,19.60 ,0.7494 ,5.305 ,52.1 
53 ,19.99 ,0.7494 ,5.292 ,51.9 
54 ,20.35 ,0.7494 ,5.312 ,52.1 
55 ,20.74 ,0.7494 ,5.319 ,52.2 
56 ,21.12 ,0.7494 ,5.288 ,51.9 
57 ,21.48 ,0.7494 ,5.302 ,52.0 
58 ,21.88 ,0.7494 ,5.309 ,52.1 
59 ,22.24 ,0.7494 ,5.309 ,52.1 
60 ,22.63 ,0.7494 ,5.299 ,52.0 
61 ,23.00 ,0.7494 ,5.322 ,52.2 
62 ,23.37 ,0.7494 ,5.292 ,51.9 
63 ,23.74 ,0.7494 ,5.299 ,52.0 
64 ,24.12 ,0.7494 ,5.322 ,52.2 
65 ,24.51 ,0.7494 ,5.299 ,52.0 
66 ,24.87 ,0.7494 ,5.295 ,52.0 
67 ,25.25 ,0.7494 ,5.292 ,51.9 
68 ,25.65 ,0.7494 ,5.292 ,51.9 
69 ,26.02 ,0.7494 ,5.305 ,52.1 
70 ,26.39 ,0.7494 ,5.292 ,51.9 
71 ,26.77 ,0.7494 ,5.295 ,52.0 
72 ,27.21 ,0.7494 ,5.288 ,51.9 
73 ,27.55 ,0.7494 ,5.302 ,52.0 
74 ,27.94 ,0.7494 ,5.299 ,52.0 
75 ,28.33 ,0.7494 ,5.295 ,52.0 
76 ,28.70 ,0.7494 ,5.295 ,52.0 
77 ,29.09 ,0.7494 ,5.319 ,52.2 
78 ,29.46 ,0.7494 ,5.299 ,52.0 
79 ,29.85 ,0.7494 ,5.278 ,51.8 
80 ,30.23 ,0.7494 ,5.281 ,51.8 
81 ,30.61 ,0.7494 ,5.299 ,52.0 
82 ,30.97 ,0.7494 ,5.292 ,51.9 
83 ,31.34 ,0.7494 ,5.305 ,52.1 
84 ,31.72 ,0.7494 ,5.309 ,52.1 
85 ,32.09 ,0.7494 ,5.281 ,51.8 
86 ,32.49 ,0.7494 ,5.302 ,52.0 
87 ,32.86 ,0.7494 ,5.302 ,52.0 
88 ,33.23 ,0.7494 ,5.295 ,52.0 
89 ,33.60 ,0.7494 ,5.299 ,52.0 
90 ,33.96 ,0.7494 ,5.302 ,52.0 
91 ,34.35 ,0.7494 ,5.288 ,51.9 
92 ,34.74 ,0.7494 ,5.285 ,51.9 
93 ,35.09 ,0.7494 ,5.285 ,51.9 
94 ,35.47 ,0.7494 ,5.299 ,52.0 
95 ,35.85 ,0.7494 ,5.295 ,52.0 
96 ,36.23 ,0.7494 ,5.285 ,51.9 
97 ,36.63 ,0.7494 ,5.295 ,52.0 
98 ,36.99 ,0.7494 ,5.281 ,51.8 
99 ,37.35 ,0.7494 ,5.285 ,51.9 
100 ,37.72 ,0.7494 ,5.288 ,51.9 
