Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.014521,14.9665,0.5
2.0,-0.019992,14.9162,1
3.0,-0.018363,14.8662,1.5
4.0,-0.018421,14.8161,2
5.0,-0.018582,14.7660,2.5
6.0,-0.019792,14.7158,3
7.0,-0.019485,14.6655,3.5
8.0,-0.019232,14.6155,4
9.0,-0.017067,14.5652,4.5
10.0,-0.017829,14.5149,5
11.0,-0.017200,14.4647,5.5
12.0,-0.018657,14.4146,6
13.0,-0.017972,14.3643,6.5
14.0,-0.021301,14.3140,7
15.0,-0.018844,14.2638,7.5
16.0,-0.018406,14.2139,8
17.0,-0.017029,14.1636,8.5
18.0,-0.015889,14.1134,9
19.0,-0.014486,14.0632,9.5
20.0,-0.018440,14.0132,10
21.0,-0.014083,13.9631,10.5
22.0,-0.016495,13.9128,11
23.0,-0.013962,13.8628,11.5
24.0,-0.014727,13.8127,12
25.0,-0.015548,13.7625,12.5
26.0,-0.016363,13.7124,13
27.0,-0.018346,13.6621,13.5
28.0,-0.017176,13.6119,14
29.0,-0.015803,13.5619,14.5
30.0,-0.016463,13.5116,15
31.0,-0.020427,13.4612,15.5
32.0,-0.017018,13.4109,16
33.0,-0.019156,13.3610,16.5
34.0,-0.020615,13.3107,17
35.0,-0.017757,13.2604,17.5
36.0,-0.014681,13.2102,18
37.0,-0.014643,13.1602,18.5
38.0,-0.010959,13.1101,19
39.0,-0.014474,13.0599,19.5
40.0,-0.016028,13.0096,20
41.0,-0.011938,12.9596,20.5
42.0,-0.015308,12.9095,21
43.0,-0.015533,12.8593,21.5
44.0,-0.018452,12.8092,22
45.0,-0.017059,12.7590,22.5
46.0,-0.017486,12.7090,23
47.0,-0.016508,12.6588,23.5
48.0,-0.015533,12.6085,24
49.0,-0.017597,12.5581,24.5
50.0,-0.017389,12.5082,25
51.0,-0.018137,12.4578,25.5
52.0,-0.018538,12.4076,26
53.0,-0.015547,12.3573,26.5
54.0,-0.018246,12.3073,27
55.0,-0.015515,12.2570,27.5
56.0,-0.013186,12.2069,28
57.0,-0.011264,12.1566,28.5
58.0,-0.007249,12.1066,29
59.0,-0.008293,12.0564,29.5
60.0,-0.002283,12.0063,30
61.0,0.019869,11.9561,30.5
62.0,0.084221,11.9061,31
63.0,0.217992,11.8561,31.5
64.0,0.360512,11.8061,32
65.0,0.520712,11.7559,32.5
66.0,0.681984,11.7059,33
67.0,0.825271,11.6559,33.5
68.0,0.946701,11.6056,34
69.0,1.058703,11.5555,34.5
70.0,1.197855,11.5053,35
71.0,1.383714,11.4553,35.5
72.0,1.636562,11.4052,36
73.0,1.923101,11.3551,36.5
74.0,2.224089,11.3051,37
75.0,2.552831,11.2552,37.5
76.0,2.904576,11.2051,38
77.0,3.273281,11.1552,38.5
78.0,3.658497,11.1052,39
