Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,2.969237,10.6061,295.6
2.0,2.945062,10.6061,296.1
3.0,2.926820,10.6061,296.6
4.0,2.916622,10.6061,297.1
5.0,2.909479,10.6061,297.6
6.0,2.906153,10.6061,298.1
7.0,2.902452,10.6061,298.6
8.0,2.898545,10.6061,299.1
9.0,2.895878,10.6061,299.6
10.0,2.892696,10.6061,300.1
11.0,2.890095,10.6061,300.6
12.0,2.887866,10.6061,301.1
13.0,2.885429,10.6061,301.6
14.0,2.882813,10.6061,302.1
15.0,2.881113,10.6061,302.6
16.0,2.879183,10.6061,303.1
17.0,2.877504,10.6061,303.6
18.0,2.875746,10.6061,304.1
19.0,2.875478,10.6061,304.6
20.0,2.873155,10.6061,305.1
21.0,2.872797,10.6061,305.6
22.0,2.870897,10.6061,306.1
23.0,2.869979,10.6061,306.6
24.0,2.869347,10.6061,307.1
25.0,2.867571,10.6061,307.6
26.0,2.866621,10.6061,308.1
27.0,2.864666,10.6061,308.6
28.0,2.865494,10.6061,309.1
29.0,2.864323,10.6061,309.6
30.0,2.863449,10.6061,310.1
31.0,2.862157,10.6061,310.6
32.0,2.862390,10.6061,311.1
33.0,2.861206,10.6061,311.6
34.0,2.859916,10.6061,312.1
35.0,2.859585,10.6061,312.6
36.0,2.859017,10.6061,313.1
37.0,2.859011,10.6061,313.6
38.0,2.858083,10.6061,314.1
39.0,2.858100,10.6061,314.6
40.0,2.857122,10.6061,315.1
