Point No.,Normal Force [N],Gap [mm],Time [s]
1,0.934964,12.1174,543.0880
2,0.935703,12.1174,543.0930
3,0.935941,12.1174,543.0980
4,0.936886,12.1174,543.1030
5,0.937830,12.1174,543.1080
6,0.938457,12.1174,543.1130
7,0.938934,12.1181,543.1180
8,0.935244,12.1181,543.1230
9,0.931952,12.1205,543.1270
10,0.928450,12.1205,543.1320
11,0.923540,12.1243,543.1370
12,0.915287,12.1243,543.1420
13,0.911803,12.1280,543.1470
14,0.903498,12.1280,543.1520
15,0.894651,12.1330,543.1570
16,0.878223,12.1330,543.1630
17,0.872327,12.1380,543.1680
18,0.858181,12.1380,543.1730
19,0.851363,12.1430,543.1780
20,0.835258,12.1430,543.1830
21,0.829404,12.1480,543.1880
22,0.815417,12.1480,543.1931
23,0.807851,12.1530,543.1980
24,0.791279,12.1530,543.2030
25,0.783432,12.1580,543.2080
26,0.770376,12.1580,543.2130
27,0.763736,12.1630,543.2180
28,0.749039,12.1629,543.2230
29,0.743161,12.1679,543.2280
30,0.738111,12.1679,543.2321
31,0.724349,12.1729,543.2370
32,0.716951,12.1729,543.2420
33,0.701001,12.1779,543.2470
34,0.695656,12.1779,543.2520
35,0.680748,12.1829,543.2570
36,0.673622,12.1829,543.2620
37,0.659864,12.1879,543.2670
38,0.655240,12.1879,543.2720
39,0.639280,12.1929,543.2770
40,0.632701,12.1929,543.2820
41,0.617648,12.1979,543.2870
42,0.614136,12.1979,543.2921
43,0.599560,12.2029,543.2970
44,0.593486,12.2029,543.3020
45,0.575020,12.2078,543.3070
46,0.569394,12.2078,543.3120
47,0.551344,12.2128,543.3170
48,0.545537,12.2128,543.3220
49,0.529857,12.2178,543.3270
50,0.525934,12.2178,543.3320
51,0.510157,12.2228,543.3370
52,0.503727,12.2228,543.3420
53,0.488052,12.2278,543.3470
54,0.483657,12.2278,543.3521
55,0.467907,12.2328,543.3571
56,0.461431,12.2328,543.3620
57,0.446570,12.2378,543.3670
58,0.443484,12.2378,543.3720
59,0.429067,12.2428,543.3770
60,0.423152,12.2428,543.3820
61,0.407276,12.2477,543.3870
62,0.401417,12.2477,543.3920
63,0.382796,12.2527,543.3970
64,0.376783,12.2527,543.4020
65,0.362754,12.2577,543.4070
66,0.360814,12.2577,543.4120
67,0.348254,12.2627,543.4171
68,0.344597,12.2627,543.4220
69,0.333453,12.2677,543.4270
70,0.331457,12.2677,543.4320
71,0.319677,12.2727,543.4370
72,0.317082,12.2727,543.4420
73,0.303175,12.2777,543.4470
74,0.300468,12.2777,543.4520
75,0.286495,12.2827,543.4570
76,0.282773,12.2827,543.4620
77,0.269254,12.2877,543.4670
78,0.267253,12.2877,543.4720
79,0.253996,12.2926,543.4771
80,0.251246,12.2926,543.4821
81,0.236016,12.2976,543.4870
82,0.233589,12.2976,543.4920
83,0.217512,12.3026,543.4970
84,0.213304,12.3026,543.5020
85,0.199589,12.3076,543.5070
86,0.198541,12.3076,543.5120
87,0.185387,12.3126,543.5170
88,0.182591,12.3126,543.5220
89,0.166668,12.3176,543.5270
90,0.164442,12.3176,543.5320
91,0.150433,12.3226,543.5370
92,0.147529,12.3226,543.5421
93,0.133009,12.3276,543.5470
94,0.131054,12.3276,543.5520
95,0.116315,12.3326,543.5570
96,0.113509,12.3326,543.5620
97,0.102062,12.3376,543.5670
98,0.101244,12.3376,543.5720
99,0.086785,12.3426,543.5770
100,0.082810,12.3426,543.5820
101,0.069885,12.3475,543.5870
102,0.068492,12.3475,543.5920
103,0.056680,12.3525,543.5970
104,0.053033,12.3525,543.6021
105,0.038747,12.3575,543.6071
106,0.037297,12.3575,543.6120
107,0.025134,12.3625,543.6170
108,0.022918,12.3625,543.6220
109,0.012462,12.3675,543.6270
110,0.008815,12.3675,543.6320
111,-0.012359,12.3725,543.6370
112,-0.019495,12.3725,543.6420
113,-0.030180,12.3775,543.6470
114,-0.028450,12.3775,543.6520
115,-0.035179,12.3825,543.6570
116,-0.036025,12.3825,543.6620
117,-0.053322,12.3875,543.6671
118,-0.059383,12.3875,543.6720
119,-0.075964,12.3925,543.6770
120,-0.076769,12.3925,543.6820
121,-0.085981,12.3975,543.6870
122,-0.084311,12.3975,543.6920
123,-0.094365,12.4024,543.6970
124,-0.095492,12.4024,543.7020
125,-0.111368,12.4074,543.7070
126,-0.113505,12.4074,543.7120
127,-0.129797,12.4124,543.7170
128,-0.131424,12.4124,543.7220
129,-0.143858,12.4174,543.7271
130,-0.142282,12.4174,543.7321
131,-0.155380,12.4224,543.7370
132,-0.160472,12.4224,543.7420
133,-0.176353,12.4274,543.7470
134,-0.175399,12.4274,543.7520
135,-0.189460,12.4324,543.7570
136,-0.190741,12.4324,543.7620
137,-0.205747,12.4374,543.7670
138,-0.208029,12.4374,543.7720
139,-0.224961,12.4424,543.7770
140,-0.228609,12.4424,543.7820
141,-0.243058,12.4474,543.7870
142,-0.242347,12.4474,543.7921
143,-0.254660,12.4524,543.7970
144,-0.256381,12.4523,543.8020
145,-0.271246,12.4573,543.8070
146,-0.272139,12.4573,543.8120
147,-0.284873,12.4623,543.8170
148,-0.285943,12.4623,543.8220
149,-0.297737,12.4673,543.8270
150,-0.297335,12.4673,543.8320
151,-0.310643,12.4723,543.8370
152,-0.312036,12.4723,543.8420
153,-0.326308,12.4773,543.8470
154,-0.325794,12.4773,543.8521
155,-0.337096,12.4823,543.8571
156,-0.338518,12.4823,543.8620
157,-0.351541,12.4873,543.8670
158,-0.351714,12.4873,543.8720
159,-0.365518,12.4923,543.8770
160,-0.366729,12.4923,543.8820
161,-0.379224,12.4973,543.8870
162,-0.377082,12.4973,543.8920
163,-0.386458,12.5023,543.8970
164,-0.386659,12.5023,543.9020
165,-0.398915,12.5073,543.9070
166,-0.398186,12.5073,543.9120
167,-0.409198,12.5123,543.9171
168,-0.408623,12.5123,543.9220
169,-0.419514,12.5173,543.9270
170,-0.416680,12.5173,543.9320
171,-0.425476,12.5222,543.9370
172,-0.424190,12.5223,543.9420
173,-0.434412,12.5272,543.9470
174,-0.433126,12.5272,543.9520
175,-0.444279,12.5322,543.9570
176,-0.443638,12.5322,543.9620
177,-0.453154,12.5372,543.9670
178,-0.449179,12.5372,543.9720
179,-0.459364,12.5422,543.9771
180,-0.459804,12.5422,543.9821
181,-0.470316,12.5472,543.9870
182,-0.467692,12.5472,543.9920
183,-0.478064,12.5522,543.9970
184,-0.477400,12.5522,544.0020
185,-0.487730,12.5572,544.0070
186,-0.484279,12.5572,544.0120
187,-0.493243,12.5622,544.0170
188,-0.492822,12.5622,544.0220
189,-0.503956,12.5672,544.0270
190,-0.501347,12.5672,544.0320
191,-0.510620,12.5722,544.0370
192,-0.509245,12.5722,544.0421
193,-0.520430,12.5772,544.0470
194,-0.516872,12.5772,544.0520
195,-0.525920,12.5822,544.0570
196,-0.524447,12.5822,544.0620
197,-0.534211,12.5872,544.0670
198,-0.532542,12.5872,544.0720
199,-0.544859,12.5922,544.0770
200,-0.544676,12.5922,544.0820
201,-0.556460,12.5972,544.0870
202,-0.552701,12.5972,544.0920
203,-0.560575,12.6022,544.0970
204,-0.559083,12.6022,544.1021
205,-0.570096,12.6065,544.1071
206,-0.568866,12.6065,544.1120
207,-0.581365,12.6115,544.1170
208,-0.581029,12.6115,544.1220
209,-0.592228,12.6172,544.1270
210,-0.588632,12.6172,544.1320
211,-0.598237,12.6221,544.1370
212,-0.597886,12.6221,544.1420
213,-0.610367,12.6271,544.1470
214,-0.609647,12.6271,544.1520
