Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.003330,16.0346,402.2480
2.0,-0.003972,15.9844,402.7480
3.0,-0.003164,15.9343,403.2480
4.0,-0.002876,15.8843,403.7480
5.0,-0.003929,15.8341,404.2480
6.0,-0.003101,15.7841,404.7480
7.0,-0.003075,15.7338,405.2480
8.0,-0.003515,15.6838,405.7480
9.0,-0.003362,15.6336,406.2480
10.0,-0.002779,15.5833,406.7480
11.0,-0.003156,15.5330,407.2480
12.0,-0.003743,15.4829,407.7480
13.0,-0.003844,15.4327,408.2480
14.0,-0.003719,15.3824,408.7480
15.0,-0.003496,15.3321,409.2480
16.0,-0.003071,15.2820,409.7480
17.0,-0.003028,15.2318,410.2480
18.0,-0.003267,15.1816,410.7480
19.0,-0.004076,15.1315,411.2480
20.0,-0.003415,15.0812,411.7480
21.0,-0.003751,15.0312,412.2480
22.0,-0.004122,14.9811,412.7480
23.0,-0.004030,14.9309,413.2480
24.0,-0.004813,14.8807,413.7480
25.0,-0.004665,14.8308,414.2480
26.0,-0.004303,14.7806,414.7480
27.0,-0.004764,14.7304,415.2480
28.0,-0.003992,14.6801,415.7480
29.0,-0.003955,14.6302,416.2480
30.0,-0.004691,14.5799,416.7480
31.0,-0.004927,14.5297,417.2480
32.0,-0.004571,14.4793,417.7480
33.0,-0.005227,14.4292,418.2480
34.0,-0.004699,14.3790,418.7480
35.0,-0.004966,14.3288,419.2480
36.0,-0.005411,14.2785,419.7480
37.0,-0.005730,14.2283,420.2480
38.0,-0.005735,14.1782,420.7480
39.0,-0.005540,14.1280,421.2480
40.0,-0.006207,14.0778,421.7480
41.0,-0.006182,14.0276,422.2480
42.0,-0.006240,13.9776,422.7480
43.0,-0.006888,13.9275,423.2480
44.0,-0.007709,13.8773,423.7480
45.0,-0.008362,13.8272,424.2480
46.0,-0.008151,13.7772,424.7480
47.0,-0.008769,13.7271,425.2480
48.0,-0.010138,13.6767,425.7480
49.0,-0.011627,13.6266,426.2480
50.0,-0.012964,13.5766,426.7480
51.0,-0.012722,13.5263,427.2480
52.0,0.006174,13.4760,427.7480
53.0,0.056631,13.4258,428.2480
54.0,0.132352,13.3756,428.7480
55.0,0.220204,13.3255,429.2480
56.0,0.295992,13.2752,429.7480
57.0,0.364353,13.2251,430.2480
58.0,0.443448,13.1749,430.7480
59.0,0.516882,13.1250,431.2480
60.0,0.588382,13.0748,431.7480
61.0,0.639053,13.0246,432.2480
62.0,0.697823,12.9745,432.7480
63.0,0.772690,12.9246,433.2480
64.0,0.879545,12.8745,433.7480
65.0,1.016953,12.8244,434.2480
66.0,1.171159,12.7743,434.7480
67.0,1.335823,12.7245,435.2480
68.0,1.517656,12.6744,435.7480
69.0,1.708551,12.6242,436.2480
70.0,1.907146,12.5741,436.7480
71.0,2.114207,12.5240,437.2480
72.0,2.308292,12.4740,437.7480
73.0,2.529830,12.4238,438.2480
74.0,2.768585,12.3737,438.7480
75.0,3.024845,12.3235,439.2480
76.0,3.298534,12.2737,439.7480
77.0,3.591176,12.2236,440.2480
78.0,3.905722,12.1736,440.7480
