Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.006694,14.9937,394.3590
2.0,-0.006292,14.9436,394.8590
3.0,-0.006205,14.8933,395.3590
4.0,-0.006559,14.8433,395.8590
5.0,-0.006979,14.7933,396.3590
6.0,-0.006573,14.7431,396.8590
7.0,-0.005632,14.6929,397.3590
8.0,-0.006193,14.6426,397.8590
9.0,-0.006371,14.5926,398.3590
10.0,-0.005683,14.5424,398.8590
11.0,-0.006363,14.4920,399.3590
12.0,-0.005859,14.4417,399.8590
13.0,-0.007011,14.3917,400.3590
14.0,-0.006691,14.3414,400.8590
15.0,-0.006697,14.2912,401.3590
16.0,-0.006700,14.2409,401.8590
17.0,-0.007384,14.1908,402.3590
18.0,-0.006067,14.1406,402.8590
19.0,-0.006746,14.0905,403.3590
20.0,-0.006590,14.0403,403.8590
21.0,-0.007119,13.9901,404.3590
22.0,-0.006713,13.9401,404.8590
23.0,-0.007534,13.8900,405.3590
24.0,-0.006647,13.8398,405.8590
25.0,-0.006995,13.7897,406.3590
26.0,-0.007372,13.7396,406.8590
27.0,-0.007946,13.6895,407.3590
28.0,-0.007388,13.6393,407.8590
29.0,-0.007713,13.5890,408.3590
30.0,-0.007557,13.5389,408.8590
31.0,-0.007937,13.4887,409.3590
32.0,-0.007898,13.4384,409.8590
33.0,-0.007699,13.3881,410.3590
34.0,-0.007932,13.3380,410.8590
35.0,-0.008140,13.2878,411.3590
36.0,-0.008323,13.2375,411.8590
37.0,-0.008098,13.1873,412.3590
38.0,-0.008982,13.1373,412.8590
39.0,-0.008607,13.0871,413.3590
40.0,-0.008701,13.0369,413.8590
41.0,-0.009436,12.9868,414.3590
42.0,-0.008893,12.9365,414.8590
43.0,-0.009059,12.8866,415.3590
44.0,-0.009313,12.8364,415.8590
45.0,-0.009572,12.7863,416.3590
46.0,-0.009774,12.7361,416.8590
47.0,-0.009813,12.6861,417.3590
48.0,-0.010661,12.6359,417.8590
49.0,-0.010106,12.5855,418.3590
50.0,-0.010898,12.5354,418.8590
51.0,-0.011656,12.4853,419.3590
52.0,-0.010830,12.4350,419.8590
53.0,-0.012337,12.3847,420.3590
54.0,-0.011904,12.3344,420.8590
55.0,-0.010274,12.2844,421.3590
56.0,-0.006659,12.2342,421.8590
57.0,0.005345,12.1839,422.3590
58.0,0.029601,12.1337,422.8590
59.0,0.068812,12.0837,423.3590
60.0,0.123282,12.0336,423.8590
61.0,0.199931,11.9835,424.3590
62.0,0.299851,11.9333,424.8590
63.0,0.430971,11.8833,425.3590
64.0,0.607339,11.8334,425.8590
65.0,0.783165,11.7834,426.3590
66.0,0.965463,11.7333,426.8590
67.0,1.160673,11.6831,427.3590
68.0,1.369963,11.6333,427.8590
69.0,1.605705,11.5832,428.3590
70.0,1.859055,11.5330,428.8590
71.0,2.146718,11.4829,429.3590
72.0,2.451980,11.4331,429.8590
73.0,2.811433,11.3830,430.3590
74.0,3.196992,11.3330,430.8590
75.0,3.608091,11.2830,431.3590
