Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.448806,11.1920,38.4960
2.0,4.418827,11.1920,38.9960
3.0,4.403389,11.1920,39.4960
4.0,4.395257,11.1920,39.9960
5.0,4.388210,11.1920,40.4960
6.0,4.380799,11.1920,40.9960
7.0,4.374703,11.1920,41.4960
8.0,4.369436,11.1920,41.9960
9.0,4.363744,11.1920,42.4960
10.0,4.359679,11.1920,42.9960
11.0,4.355320,11.1920,43.4960
12.0,4.352777,11.1920,43.9960
13.0,4.350387,11.1920,44.4960
14.0,4.348011,11.1919,44.9960
15.0,4.345278,11.1919,45.4960
16.0,4.343319,11.1919,45.9960
17.0,4.342102,11.1919,46.4960
18.0,4.339761,11.1919,46.9960
19.0,4.338440,11.1919,47.4960
20.0,4.337434,11.1919,47.9960
21.0,4.335636,11.1919,48.4960
22.0,4.333714,11.1919,48.9960
23.0,4.332757,11.1919,49.4960
24.0,4.330940,11.1919,49.9960
25.0,4.329140,11.1919,50.4960
26.0,4.327634,11.1919,50.9960
27.0,4.326090,11.1919,51.4960
28.0,4.325167,11.1919,51.9960
29.0,4.323350,11.1919,52.4960
30.0,4.320717,11.1919,52.9960
31.0,4.319715,11.1919,53.4960
32.0,4.318272,11.1919,53.9960
33.0,4.317338,11.1919,54.4960
34.0,4.316420,11.1919,54.9960
35.0,4.314909,11.1919,55.4960
36.0,4.313745,11.1919,55.9960
37.0,4.313620,11.1919,56.4960
38.0,4.312842,11.1919,56.9960
39.0,4.311464,11.1919,57.4960
40.0,4.310475,11.1919,57.9960
