Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.323188,11.1930,852.4070
2.0,4.317367,11.1939,852.4570
3.0,4.305263,11.1948,852.5060
4.0,4.280567,11.1967,852.5571
5.0,4.265178,11.1982,852.6071
6.0,4.252361,11.1998,852.6570
7.0,4.232282,11.2012,852.7070
8.0,4.216044,11.2026,852.7570
9.0,4.202441,11.2037,852.8071
10.0,4.185464,11.2057,852.8571
11.0,4.167879,11.2069,852.9070
12.0,4.153749,11.2084,852.9570
13.0,4.142917,11.2095,853.0070
14.0,4.123330,11.2115,853.0571
15.0,4.108714,11.2130,853.1071
16.0,4.096602,11.2138,853.1570
17.0,4.076772,11.2159,853.2070
18.0,4.059722,11.2175,853.2570
19.0,4.046082,11.2187,853.3071
20.0,4.033509,11.2202,853.3571
21.0,4.018474,11.2218,853.4070
22.0,4.006365,11.2233,853.4561
23.0,3.998361,11.2242,853.5060
24.0,3.985901,11.2261,853.5560
25.0,3.974217,11.2277,853.6060
26.0,3.967729,11.2287,853.6561
27.0,3.956161,11.2308,853.7061
28.0,3.942736,11.2320,853.7560
29.0,3.932396,11.2330,853.8060
30.0,3.920284,11.2348,853.8560
31.0,3.898789,11.2367,853.9061
32.0,3.886812,11.2380,853.9561
33.0,3.875064,11.2395,854.0060
34.0,3.860574,11.2410,854.0560
35.0,3.847392,11.2426,854.1060
36.0,3.836171,11.2435,854.1561
37.0,3.822623,11.2453,854.2061
38.0,3.802865,11.2469,854.2560
39.0,3.793525,11.2484,854.3060
40.0,3.781921,11.2494,854.3560
41.0,3.766321,11.2513,854.4061
42.0,3.753857,11.2528,854.4561
43.0,3.743103,11.2538,854.5060
44.0,3.726174,11.2558,854.5560
45.0,3.708966,11.2572,854.6060
46.0,3.700579,11.2587,854.6561
47.0,3.687730,11.2602,854.7061
48.0,3.672033,11.2615,854.7560
49.0,3.660820,11.2630,854.8060
50.0,3.650771,11.2639,854.8560
51.0,3.633268,11.2662,854.9061
52.0,3.620488,11.2677,854.9561
53.0,3.609654,11.2689,855.0060
54.0,3.596902,11.2705,855.0560
55.0,3.582571,11.2720,855.1060
56.0,3.569812,11.2733,855.1561
57.0,3.559237,11.2745,855.2061
58.0,3.540530,11.2764,855.2560
59.0,3.528345,11.2780,855.3060
60.0,3.518487,11.2795,855.3560
61.0,3.504434,11.2807,855.4061
62.0,3.493868,11.2823,855.4561
63.0,3.483348,11.2833,855.5060
64.0,3.471322,11.2854,855.5560
65.0,3.456163,11.2867,855.6060
66.0,3.443918,11.2882,855.6561
67.0,3.435616,11.2894,855.7061
68.0,3.419775,11.2913,855.7560
69.0,3.408113,11.2925,855.8060
70.0,3.397524,11.2935,855.8560
71.0,3.381984,11.2956,855.9061
72.0,3.365320,11.2972,855.9561
73.0,3.356559,11.2985,856.0060
74.0,3.343803,11.3000,856.0560
75.0,3.329522,11.3016,856.1060
76.0,3.318992,11.3031,856.1561
77.0,3.310200,11.3038,856.2061
78.0,3.293168,11.3060,856.2560
79.0,3.280666,11.3075,856.3060
80.0,3.271156,11.3091,856.3560
81.0,3.257963,11.3103,856.4061
82.0,3.246042,11.3118,856.4561
83.0,3.235985,11.3132,856.5060
84.0,3.222337,11.3147,856.5560
85.0,3.205151,11.3165,856.6060
86.0,3.193472,11.3178,856.6561
87.0,3.185154,11.3193,856.7061
88.0,3.169857,11.3209,856.7560
89.0,3.158362,11.3223,856.8060
90.0,3.148470,11.3231,856.8560
91.0,3.133786,11.3252,856.9061
92.0,3.118453,11.3267,856.9561
93.0,3.107211,11.3281,857.0060
94.0,3.097953,11.3295,857.0560
95.0,3.084482,11.3310,857.1060
96.0,3.074587,11.3326,857.1561
97.0,3.064247,11.3336,857.2070
98.0,3.048224,11.3354,857.2570
99.0,3.035597,11.3371,857.3071
100.0,3.026290,11.3386,857.3571
101.0,3.013321,11.3402,857.4070
102.0,2.999816,11.3414,857.4570
103.0,2.989228,11.3429,857.5070
104.0,2.980867,11.3442,857.5571
105.0,2.963906,11.3460,857.6071
