Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.011673,15.0123,839.5
2.0,0.010543,14.9622,840
3.0,0.011237,14.9122,840.5
4.0,0.011169,14.8621,841
5.0,0.011563,14.8119,841.5
6.0,0.011094,14.7617,842
7.0,0.011723,14.7117,842.5
8.0,0.011387,14.6614,843
9.0,0.011828,14.6112,843.5
10.0,0.011446,14.5609,844
11.0,0.011447,14.5108,844.5
12.0,0.011431,14.4605,845
13.0,0.012122,14.4103,845.5
14.0,0.012134,14.3601,846
15.0,0.011160,14.3099,846.5
16.0,0.012335,14.2597,847
17.0,0.011446,14.2096,847.5
18.0,0.011818,14.1593,848
19.0,0.011465,14.1091,848.5
20.0,0.011270,14.0591,849
21.0,0.010871,14.0089,849.5
22.0,0.011415,13.9588,850
23.0,0.011294,13.9086,850.5
24.0,0.011019,13.8587,851
25.0,0.010700,13.8085,851.5
26.0,0.011310,13.7583,852
27.0,0.011057,13.7082,852.5
28.0,0.010946,13.6580,853
29.0,0.010913,13.6078,853.5
30.0,0.011314,13.5576,854
31.0,0.011122,13.5073,854.5
32.0,0.011600,13.4572,855
33.0,0.011337,13.4069,855.5
34.0,0.011013,13.3567,856
35.0,0.011438,13.3064,856.5
36.0,0.011156,13.2563,857
37.0,0.010869,13.2062,857.5
38.0,0.011379,13.1559,858
39.0,0.010536,13.1058,858.5
40.0,0.011431,13.0556,859
41.0,0.011280,13.0057,859.5
42.0,0.011227,12.9554,860
43.0,0.011095,12.9052,860.5
44.0,0.010587,12.8551,861
45.0,0.010881,12.8052,861.5
46.0,0.010823,12.7549,862
47.0,0.010800,12.7047,862.5
48.0,0.010800,12.6544,863
49.0,0.010384,12.6044,863.5
50.0,0.010736,12.5541,864
51.0,0.010642,12.5040,864.5
52.0,0.010992,12.4536,865
53.0,0.010638,12.4035,865.5
54.0,0.011106,12.3533,866
55.0,0.010256,12.3031,866.5
56.0,0.010291,12.2527,867
57.0,0.009783,12.2027,867.5
58.0,0.008616,12.1526,868
59.0,0.009533,12.1024,868.5
60.0,0.008855,12.0521,869
61.0,0.008305,12.0020,869.5
62.0,0.021384,11.9520,870
63.0,0.089535,11.9020,870.5
64.0,0.221666,11.8518,871
65.0,0.368246,11.8018,871.5
66.0,0.534711,11.7518,872
67.0,0.714088,11.7017,872.5
68.0,0.862338,11.6517,873
69.0,0.995069,11.6014,873.5
70.0,1.112652,11.5514,874
71.0,1.220994,11.5012,874.5
72.0,1.377046,11.4510,875
73.0,1.616019,11.4009,875.5
74.0,1.907658,11.3509,876
75.0,2.216627,11.3009,876.5
76.0,2.533885,11.2508,877
77.0,2.880486,11.2008,877.5
78.0,3.237433,11.1510,878
79.0,3.614674,11.1011,878.5
80.0,4.003423,11.0511,879
81.0,4.426051,11.0012,879.5
82.0,4.889314,10.9513,880
83.0,5.388897,10.9017,880.5
84.0,5.912662,10.8518,881
85.0,6.514935,10.8020,881.5
86.0,7.183037,10.7523,882
87.0,7.924548,10.7026,882.5
88.0,8.793196,10.6529,883
89.0,9.821798,10.6032,883.5
