Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.020344,14.9903,1116.3370
2.0,0.019710,14.9401,1116.8370
3.0,0.019550,14.8901,1117.3370
4.0,0.018514,14.8400,1117.8370
5.0,0.019718,14.7898,1118.3370
6.0,0.019673,14.7397,1118.8370
7.0,0.018892,14.6897,1119.3370
8.0,0.019612,14.6395,1119.8370
9.0,0.019213,14.5893,1120.3370
10.0,0.020293,14.5389,1120.8370
11.0,0.019377,14.4888,1121.3370
12.0,0.019206,14.4386,1121.8370
13.0,0.019605,14.3884,1122.3370
14.0,0.018589,14.3380,1122.8370
15.0,0.019454,14.2879,1123.3370
16.0,0.019301,14.2377,1123.8370
17.0,0.020335,14.1876,1124.3370
18.0,0.019875,14.1373,1124.8370
19.0,0.019659,14.0872,1125.3370
20.0,0.019212,14.0371,1125.8370
21.0,0.019387,13.9870,1126.3370
22.0,0.019348,13.9368,1126.8370
23.0,0.020154,13.8866,1127.3370
24.0,0.019939,13.8367,1127.8370
25.0,0.018628,13.7865,1128.3370
26.0,0.019269,13.7363,1128.8370
27.0,0.018506,13.6862,1129.3370
28.0,0.018239,13.6360,1129.8370
29.0,0.018231,13.5859,1130.3370
30.0,0.016848,13.5356,1130.8370
31.0,0.018152,13.4853,1131.3370
32.0,0.017752,13.4351,1131.8370
33.0,0.017158,13.3850,1132.3370
34.0,0.017706,13.3347,1132.8370
35.0,0.018045,13.2845,1133.3370
36.0,0.017303,13.2342,1133.8370
37.0,0.017042,13.1842,1134.3370
38.0,0.016465,13.1339,1134.8370
39.0,0.016962,13.0837,1135.3370
40.0,0.017028,13.0336,1135.8370
41.0,0.016979,12.9834,1136.3370
42.0,0.016335,12.9334,1136.8370
43.0,0.016569,12.8832,1137.3370
44.0,0.016435,12.8330,1137.8370
45.0,0.014824,12.7831,1138.3370
46.0,0.015296,12.7329,1138.8370
47.0,0.015267,12.6827,1139.3370
48.0,0.016075,12.6325,1139.8370
49.0,0.014736,12.5824,1140.3370
50.0,0.012662,12.5321,1140.8370
51.0,0.013272,12.4819,1141.3370
52.0,0.013523,12.4316,1141.8370
53.0,0.011554,12.3814,1142.3370
54.0,0.013056,12.3313,1142.8370
55.0,0.016110,12.2810,1143.3370
56.0,0.026354,12.2307,1143.8370
57.0,0.050128,12.1805,1144.3370
58.0,0.090277,12.1306,1144.8370
59.0,0.154389,12.0803,1145.3370
60.0,0.231655,12.0302,1145.8370
61.0,0.313300,11.9801,1146.3370
62.0,0.437560,11.9302,1146.8370
63.0,0.612816,11.8802,1147.3370
64.0,0.783804,11.8301,1147.8370
65.0,0.950806,11.7800,1148.3370
66.0,1.119083,11.7302,1148.8370
67.0,1.292184,11.6801,1149.3370
68.0,1.480050,11.6300,1149.8370
69.0,1.690711,11.5798,1150.3370
70.0,1.936087,11.5299,1150.8370
71.0,2.228671,11.4798,1151.3370
72.0,2.555177,11.4298,1151.8370
73.0,2.928096,11.3796,1152.3370
74.0,3.321766,11.3298,1152.8370
75.0,3.734514,11.2798,1153.3370
