Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.001943,14.9908,66.1890
2.0,-0.000544,14.9407,66.6890
3.0,-0.001519,14.8908,67.1890
4.0,-0.001854,14.8406,67.6890
5.0,-0.002020,14.7904,68.1890
6.0,-0.001263,14.7403,68.6890
7.0,-0.001350,14.6902,69.1890
8.0,-0.001605,14.6400,69.6890
9.0,-0.001619,14.5897,70.1890
10.0,-0.001503,14.5395,70.6890
11.0,-0.001314,14.4894,71.1890
12.0,-0.002013,14.4391,71.6890
13.0,-0.001484,14.3888,72.1890
14.0,-0.001620,14.3386,72.6890
15.0,-0.001683,14.2885,73.1890
16.0,-0.001834,14.2383,73.6890
17.0,-0.001784,14.1880,74.1890
18.0,-0.001907,14.1379,74.6890
19.0,-0.001802,14.0877,75.1890
20.0,-0.001450,14.0377,75.6890
21.0,-0.001527,13.9875,76.1890
22.0,-0.002427,13.9373,76.6890
23.0,-0.001559,13.8872,77.1890
24.0,-0.002327,13.8372,77.6890
25.0,-0.002364,13.7871,78.1890
26.0,-0.002106,13.7368,78.6890
27.0,-0.001683,13.6866,79.1890
28.0,-0.002661,13.6366,79.6890
29.0,-0.002522,13.5865,80.1890
30.0,-0.002551,13.5361,80.6890
31.0,-0.002730,13.4858,81.1890
32.0,-0.002584,13.4356,81.6890
33.0,-0.002240,13.3855,82.1890
34.0,-0.002737,13.3353,82.6890
35.0,-0.002792,13.2850,83.1890
36.0,-0.002901,13.2347,83.6890
37.0,-0.002987,13.1847,84.1890
38.0,-0.002609,13.1345,84.6890
39.0,-0.002866,13.0843,85.1890
40.0,-0.003236,13.0340,85.6890
41.0,-0.002954,12.9842,86.1890
42.0,-0.002930,12.9339,86.6890
43.0,-0.003464,12.8838,87.1890
44.0,-0.003154,12.8336,87.6890
45.0,-0.003367,12.7837,88.1890
46.0,-0.004026,12.7334,88.6890
47.0,-0.004254,12.6833,89.1890
48.0,-0.004146,12.6331,89.6890
49.0,-0.004555,12.5830,90.1890
50.0,-0.004778,12.5327,90.6890
51.0,-0.004070,12.4824,91.1890
52.0,-0.004848,12.4322,91.6890
53.0,-0.005186,12.3820,92.1890
54.0,-0.004940,12.3317,92.6890
55.0,-0.003589,12.2816,93.1890
56.0,0.001503,12.2313,93.6890
57.0,0.012377,12.1812,94.1890
58.0,0.032821,12.1311,94.6890
59.0,0.067657,12.0809,95.1890
60.0,0.120028,12.0308,95.6890
61.0,0.189591,11.9806,96.1890
62.0,0.280983,11.9307,96.6890
63.0,0.392317,11.8806,97.1890
64.0,0.554102,11.8305,97.6890
65.0,0.724247,11.7805,98.1890
66.0,0.897799,11.7307,98.6890
67.0,1.086045,11.6805,99.1890
68.0,1.287946,11.6304,99.6890
69.0,1.527020,11.5803,100.1890
70.0,1.802909,11.5304,100.6890
71.0,2.122680,11.4803,101.1890
72.0,2.453977,11.4302,101.6890
73.0,2.829898,11.3802,102.1890
74.0,3.224311,11.3302,102.6890
75.0,3.639022,11.2804,103.1890
