Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.006496,15.0146,2764
2.0,-0.006330,14.9647,2765
3.0,-0.006564,14.9145,2765
4.0,-0.006584,14.8643,2766
5.0,-0.006026,14.8142,2766
6.0,-0.006537,14.7642,2767
7.0,-0.006033,14.7140,2767
8.0,-0.005646,14.6638,2768
9.0,-0.005860,14.6135,2768
10.0,-0.006543,14.5633,2769
11.0,-0.006523,14.5132,2769
12.0,-0.006640,14.4629,2770
13.0,-0.006314,14.4125,2770
14.0,-0.006455,14.3624,2771
15.0,-0.007378,14.3123,2771
16.0,-0.006661,14.2621,2772
17.0,-0.007140,14.2118,2772
18.0,-0.007125,14.1616,2773
19.0,-0.006791,14.1116,2773
20.0,-0.007080,14.0615,2774
21.0,-0.006965,14.0113,2774
22.0,-0.008389,13.9609,2775
23.0,-0.007781,13.9112,2775
24.0,-0.007758,13.8610,2776
25.0,-0.007005,13.8108,2776
26.0,-0.007153,13.7606,2777
27.0,-0.007026,13.7105,2777
28.0,-0.006645,13.6604,2778
29.0,-0.007672,13.6102,2778
30.0,-0.006933,13.5598,2779
31.0,-0.007006,13.5096,2779
32.0,-0.007231,13.4595,2780
33.0,-0.006593,13.4092,2780
34.0,-0.006537,13.3590,2781
35.0,-0.006196,13.3086,2781
36.0,-0.006444,13.2587,2782
37.0,-0.006771,13.2084,2782
38.0,-0.006504,13.1582,2783
39.0,-0.007453,13.1081,2783
40.0,-0.007455,13.0579,2784
41.0,-0.007031,13.0078,2784
42.0,-0.007427,12.9576,2785
43.0,-0.006671,12.9075,2785
44.0,-0.007016,12.8576,2786
45.0,-0.007194,12.8074,2786
46.0,-0.006854,12.7572,2787
47.0,-0.007416,12.7071,2787
48.0,-0.006044,12.6569,2788
49.0,-0.006567,12.6068,2788
50.0,-0.007153,12.5564,2789
51.0,-0.007506,12.5062,2789
52.0,-0.008235,12.4559,2790
53.0,-0.007287,12.4059,2790
54.0,-0.007623,12.3555,2791
55.0,-0.007055,12.3053,2791
56.0,-0.007645,12.2551,2792
57.0,-0.007708,12.2051,2792
58.0,-0.008175,12.1548,2793
59.0,-0.008125,12.1046,2793
60.0,-0.009372,12.0544,2794
61.0,-0.006039,12.0045,2794
62.0,0.010141,11.9544,2795
63.0,0.103192,11.9042,2795
64.0,0.248335,11.8541,2796
65.0,0.404121,11.8043,2796
66.0,0.596426,11.7542,2797
67.0,0.777377,11.7041,2797
68.0,0.943205,11.6539,2798
