Point No.,Normal Force [N],Gap [mm],Time [s]
1,4.071695,11.2155,306.2050
2,4.071332,11.2155,306.2100
3,4.070054,11.2155,306.2150
4,4.068838,11.2155,306.2200
5,4.069746,11.2155,306.2250
6,4.070952,11.2155,306.2300
7,4.071865,11.2155,306.2350
8,4.070470,11.2155,306.2400
9,4.069549,11.2162,306.2440
10,4.063942,11.2161,306.2490
11,4.058948,11.2180,306.2540
12,4.049464,11.2180,306.2590
13,4.040094,11.2218,306.2640
14,4.026814,11.2218,306.2690
15,4.015721,11.2261,306.2740
16,3.992341,11.2261,306.2800
17,3.970068,11.2311,306.2850
18,3.949787,11.2311,306.2900
19,3.922081,11.2361,306.2950
20,3.896928,11.2360,306.3000
21,3.868918,11.2417,306.3050
22,3.845181,11.2416,306.3100
23,3.815090,11.2466,306.3150
24,3.790222,11.2466,306.3200
25,3.763157,11.2510,306.3250
26,3.738200,11.2510,306.3300
27,3.710353,11.2559,306.3350
28,3.684625,11.2559,306.3400
29,3.657695,11.2609,306.3450
30,3.633351,11.2609,306.3490
31,3.617213,11.2659,306.3540
32,3.584270,11.2659,306.3590
33,3.570236,11.2709,306.3640
34,3.537139,11.2708,306.3690
35,3.522399,11.2758,306.3740
36,3.487753,11.2758,306.3790
37,3.473183,11.2808,306.3840
38,3.440028,11.2808,306.3890
39,3.425317,11.2858,306.3940
40,3.391522,11.2858,306.3990
41,3.378490,11.2907,306.4040
42,3.345644,11.2907,306.4090
43,3.331443,11.2957,306.4140
44,3.297686,11.2957,306.4190
45,3.285219,11.3007,306.4240
46,3.252818,11.3007,306.4290
47,3.238303,11.3057,306.4340
48,3.206748,11.3056,306.4390
49,3.194122,11.3106,306.4440
50,3.162386,11.3106,306.4490
51,3.148347,11.3156,306.4540
52,3.114856,11.3156,306.4590
53,3.102549,11.3206,306.4640
54,3.071466,11.3206,306.4690
55,3.057587,11.3256,306.4740
56,3.025817,11.3255,306.4790
57,3.013309,11.3305,306.4840
58,2.982928,11.3305,306.4890
59,2.970101,11.3361,306.4940
60,2.938682,11.3361,306.4990
61,2.926533,11.3411,306.5040
62,2.895698,11.3411,306.5090
63,2.882600,11.3455,306.5140
64,2.851331,11.3454,306.5190
65,2.839500,11.3504,306.5240
66,2.809077,11.3504,306.5290
67,2.796419,11.3554,306.5340
68,2.764667,11.3554,306.5390
69,2.752804,11.3604,306.5440
70,2.722180,11.3604,306.5490
71,2.709432,11.3653,306.5540
72,2.679631,11.3653,306.5590
73,2.668979,11.3703,306.5640
74,2.639986,11.3703,306.5690
75,2.626748,11.3753,306.5740
76,2.594847,11.3753,306.5790
77,2.582352,11.3809,306.5840
78,2.552481,11.3809,306.5890
79,2.540477,11.3852,306.5940
80,2.511662,11.3852,306.5990
81,2.500833,11.3902,306.6040
82,2.471981,11.3902,306.6090
83,2.458962,11.3952,306.6140
84,2.427075,11.3952,306.6190
85,2.415306,11.4002,306.6240
86,2.387936,11.4002,306.6290
87,2.376255,11.4052,306.6340
88,2.348824,11.4051,306.6390
89,2.337835,11.4101,306.6440
90,2.312149,11.4101,306.6490
91,2.299949,11.4151,306.6540
92,2.272036,11.4151,306.6590
93,2.261609,11.4201,306.6640
94,2.237059,11.4201,306.6690
95,2.226257,11.4251,306.6740
96,2.200809,11.4250,306.6790
97,2.190395,11.4300,306.6840
98,2.164564,11.4300,306.6890
99,2.153645,11.4350,306.6940
100,2.126547,11.4350,306.6990
101,2.116100,11.4400,306.7040
102,2.090418,11.4400,306.7090
103,2.077662,11.4450,306.7140
104,2.048259,11.4450,306.7190
105,2.035540,11.4500,306.7240
106,2.007838,11.4499,306.7290
107,1.995562,11.4549,306.7340
108,1.967337,11.4549,306.7390
109,1.955946,11.4599,306.7440
110,1.927253,11.4599,306.7490
111,1.913215,11.4649,306.7540
112,1.884110,11.4649,306.7590
113,1.871700,11.4699,306.7640
114,1.844195,11.4698,306.7690
115,1.831223,11.4748,306.7740
116,1.803521,11.4748,306.7790
117,1.792252,11.4798,306.7840
118,1.764933,11.4798,306.7890
119,1.751415,11.4848,306.7940
120,1.723175,11.4848,306.7990
121,1.711302,11.4898,306.8040
122,1.684667,11.4897,306.8090
123,1.672032,11.4947,306.8140
124,1.644003,11.4947,306.8190
125,1.632504,11.4997,306.8240
126,1.606397,11.4997,306.8290
127,1.593435,11.5047,306.8340
128,1.564756,11.5047,306.8390
129,1.552210,11.5097,306.8440
130,1.525691,11.5097,306.8490
131,1.512915,11.5146,306.8540
132,1.485920,11.5146,306.8590
133,1.474300,11.5202,306.8640
134,1.447837,11.5202,306.8690
135,1.434440,11.5246,306.8740
136,1.406584,11.5246,306.8790
137,1.394440,11.5296,306.8840
138,1.368983,11.5296,306.8890
139,1.355927,11.5345,306.8940
140,1.328787,11.5345,306.8990
141,1.317812,11.5395,306.9040
142,1.293757,11.5395,306.9090
143,1.281959,11.5445,306.9140
144,1.256834,11.5445,306.9190
145,1.245939,11.5495,306.9240
146,1.221253,11.5495,306.9290
147,1.208207,11.5545,306.9340
148,1.181033,11.5544,306.9390
149,1.169483,11.5594,306.9440
150,1.145495,11.5594,306.9490
151,1.133622,11.5644,306.9540
152,1.107819,11.5644,306.9590
153,1.096427,11.5694,306.9640
154,1.073163,11.5694,306.9690
155,1.061127,11.5744,306.9740
156,1.036048,11.5744,306.9790
157,1.024312,11.5794,306.9840
158,0.999808,11.5793,306.9890
159,0.986514,11.5843,306.9940
160,0.961338,11.5843,306.9990
161,0.950101,11.5893,307.0040
162,0.926939,11.5893,307.0090
163,0.914805,11.5943,307.0140
164,0.890260,11.5943,307.0190
165,0.879472,11.5993,307.0240
166,0.856853,11.5993,307.0290
167,0.844845,11.6042,307.0340
168,0.820524,11.6042,307.0390
169,0.808857,11.6092,307.0440
170,0.785654,11.6092,307.0490
171,0.772280,11.6142,307.0540
172,0.746972,11.6142,307.0590
173,0.735787,11.6192,307.0640
174,0.713832,11.6192,307.0690
175,0.702530,11.6242,307.0740
176,0.678962,11.6242,307.0790
177,0.667449,11.6291,307.0840
178,0.644840,11.6291,307.0890
179,0.632186,11.6341,307.0940
180,0.608656,11.6341,307.0990
181,0.597526,11.6391,307.1040
182,0.574066,11.6391,307.1090
183,0.561361,11.6441,307.1140
184,0.536123,11.6441,307.1190
185,0.523367,11.6484,307.1240
186,0.501927,11.6484,307.1290
187,0.489348,11.6534,307.1340
188,0.465630,11.6534,307.1390
189,0.453823,11.6590,307.1440
190,0.432551,11.6590,307.1490
191,0.420262,11.6634,307.1540
192,0.397091,11.6634,307.1590
193,0.385574,11.6690,307.1640
194,0.366659,11.6690,307.1690
195,0.357208,11.6740,307.1740
196,0.339415,11.6740,307.1790
197,0.330325,11.6789,307.1840
198,0.312995,11.6789,307.1890
199,0.303049,11.6839,307.1940
200,0.283933,11.6839,307.1990
201,0.273870,11.6883,307.2040
202,0.256872,11.6883,307.2090
203,0.246766,11.6933,307.2140
204,0.227805,11.6933,307.2190
205,0.218172,11.6989,307.2240
206,0.199462,11.6989,307.2290
207,0.188211,11.7039,307.2340
208,0.166593,11.7038,307.2390
209,0.155240,11.7082,307.2440
210,0.138700,11.7082,307.2490
211,0.128992,11.7138,307.2540
212,0.111681,11.7138,307.2590
213,0.102918,11.7188,307.2640
214,0.086355,11.7188,307.2690
215,0.075820,11.7238,307.2740
216,0.055904,11.7238,307.2790
217,0.045574,11.7282,307.2840
218,0.029960,11.7281,307.2890
219,0.020318,11.7331,307.2940
220,0.001351,11.7331,307.2990
221,-0.006388,11.7387,307.3040
222,-0.022067,11.7387,307.3090
223,-0.034524,11.7431,307.3140
224,-0.053977,11.7431,307.3190
225,-0.064036,11.7481,307.3240
226,-0.078354,11.7481,307.3290
227,-0.085635,11.7531,307.3340
228,-0.100360,11.7531,307.3390
229,-0.110877,11.7581,307.3440
230,-0.126004,11.7581,307.3490
231,-0.134912,11.7637,307.3540
232,-0.151616,11.7637,307.3590
233,-0.163325,11.7687,307.3640
234,-0.181567,11.7686,307.3690
235,-0.195558,11.7730,307.3740
236,-0.216633,11.7730,307.3790
237,-0.228291,11.7780,307.3840
238,-0.243353,11.7780,307.3890
239,-0.253463,11.7830,307.3940
