Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,0.000307,19.9595,0.5000
2.0,0.000005,19.9094,1.0000
3.0,-0.000352,19.8592,1.5000
4.0,0.000222,19.8092,2.0000
5.0,-0.000138,19.7590,2.5000
6.0,-0.000169,19.7089,3.0000
7.0,-0.000819,19.6588,3.5000
8.0,-0.000614,19.6086,4.0000
9.0,-0.000474,19.5584,4.5000
10.0,-0.000837,19.5082,5.0000
11.0,-0.000397,19.4578,5.5000
12.0,0.000116,19.4077,6.0000
13.0,0.000294,19.3575,6.5000
14.0,0.000714,19.3073,7.0000
15.0,0.000961,19.2570,7.5000
16.0,0.001648,19.2069,8.0000
17.0,0.001363,19.1567,8.5000
18.0,0.000987,19.1066,9.0000
19.0,-0.002285,19.0563,9.5000
20.0,-0.002504,19.0064,10.0000
21.0,-0.000224,18.9561,10.5000
22.0,0.001080,18.9060,11.0000
23.0,-0.000256,18.8558,11.5000
24.0,-0.000537,18.8058,12.0000
25.0,-0.000649,18.7557,12.5000
26.0,0.000050,18.7055,13.0000
27.0,0.000371,18.6553,13.5000
28.0,-0.001012,18.6053,14.0000
29.0,0.000356,18.5550,14.5000
30.0,0.000059,18.5048,15.0000
31.0,-0.000606,18.4544,15.5000
32.0,0.000156,18.4042,16.0000
33.0,0.000043,18.3541,16.5000
34.0,-0.000476,18.3039,17.0000
35.0,-0.000203,18.2536,17.5000
36.0,-0.002036,18.2033,18.0000
37.0,-0.000788,18.1533,18.5000
38.0,-0.000557,18.1032,19.0000
39.0,0.000308,18.0529,19.5000
40.0,-0.000939,18.0027,20.0000
41.0,-0.001469,17.9527,20.5000
42.0,-0.000391,17.9026,21.0000
43.0,-0.000744,17.8524,21.5000
44.0,0.000010,17.8023,22.0000
45.0,0.001384,17.7522,22.5000
46.0,0.000331,17.7021,23.0000
47.0,-0.001312,17.6520,23.5000
48.0,0.000512,17.6017,24.0000
49.0,-0.000498,17.5514,24.5000
