Point No.,Normal Force [N],Gap [mm],Time [s]
14,-0.123790,15.1399,849.9011
15,-0.124548,15.1449,849.9110
16,-0.124510,15.1499,849.9221
17,-0.123699,15.1549,849.9321
18,-0.123355,15.1599,849.9420
19,-0.124372,15.1649,849.9520
20,-0.125004,15.1699,849.9620
21,-0.124798,15.1749,849.9720
22,-0.124204,15.1799,849.9821
23,-0.123881,15.1849,849.9921
24,-0.123863,15.1899,850.0020
25,-0.124482,15.1949,850.0120
26,-0.123830,15.1999,850.0220
27,-0.123940,15.2049,850.0320
28,-0.124431,15.2099,850.0421
29,-0.123594,15.2149,850.0521
30,-0.123442,15.2199,850.0610
31,-0.125357,15.2224,850.0710
32,-0.125375,15.2299,850.0811
33,-0.125153,15.2349,850.0911
34,-0.122997,15.2399,850.1010
35,-0.123699,15.2449,850.1110
36,-0.124760,15.2499,850.1210
37,-0.125698,15.2524,850.1310
38,-0.124232,15.2574,850.1411
39,-0.124968,15.2624,850.1511
40,-0.126028,15.2674,850.1610
41,-0.126888,15.2749,850.1710
42,-0.124508,15.2799,850.1810
43,-0.125062,15.2849,850.1910
50,-0.124087,15.3174,850.2610
51,-0.123339,15.3224,850.2711
52,-0.123783,15.3274,850.2811
53,-0.126135,15.3324,850.2910
54,-0.125048,15.3374,850.3010
55,-0.125836,15.3424,850.3110
56,-0.125551,15.3474,850.3210
57,-0.124571,15.3524,850.3311
58,-0.122425,15.3574,850.3411
59,-0.124166,15.3624,850.3510
60,-0.124915,15.3674,850.3610
61,-0.125754,15.3724,850.3710
62,-0.125392,15.3774,850.3810
63,-0.125242,15.3824,850.3911
64,-0.124889,15.3874,850.4011
65,-0.126666,15.3924,850.4110
66,-0.124234,15.3974,850.4210
67,-0.124332,15.4024,850.4310
68,-0.125450,15.4074,850.4410
69,-0.126708,15.4124,850.4510
70,-0.123439,15.4174,850.4611
71,-0.124323,15.4224,850.4711
72,-0.125123,15.4274,850.4810
73,-0.124522,15.4324,850.4910
74,-0.122513,15.4374,850.5010
75,-0.124529,15.4424,850.5110
76,-0.124220,15.4474,850.5211
77,-0.125144,15.4524,850.5311
78,-0.123965,15.4574,850.5410
86,-0.124323,15.4974,850.6210
87,-0.124255,15.5024,850.6310
88,-0.123877,15.5074,850.6411
89,-0.126397,15.5124,850.6511
90,-0.124234,15.5174,850.6610
91,-0.125254,15.5224,850.6710
92,-0.125385,15.5274,850.6810
93,-0.126353,15.5324,850.6910
94,-0.125177,15.5374,850.7010
95,-0.124087,15.5424,850.7111
96,-0.124615,15.5474,850.7211
97,-0.126876,15.5524,850.7310
98,-0.125476,15.5574,850.7410
99,-0.126507,15.5624,850.7510
100,-0.126233,15.5674,850.7610
101,-0.127005,15.5724,850.7711
102,-0.125340,15.5774,850.7811
103,-0.126170,15.5824,850.7910
104,-0.125043,15.5874,850.8010
105,-0.125857,15.5924,850.8110
106,-0.124599,15.5974,850.8210
107,-0.125911,15.6024,850.8311
108,-0.124587,15.6074,850.8411
109,-0.125773,15.6124,850.8510
110,-0.124578,15.6174,850.8610
111,-0.125219,15.6224,850.8710
112,-0.125831,15.6274,850.8810
113,-0.127414,15.6324,850.8911
114,-0.125773,15.6374,850.9011
115,-0.124625,15.6424,850.9110
122,-0.125487,15.6774,850.9810
