Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.123638,12.0718,365.0680
2.0,4.123765,12.0718,365.0730
3.0,4.124265,12.0718,365.0780
4.0,4.124892,12.0718,365.0830
5.0,4.125775,12.0718,365.0880
6.0,4.125752,12.0718,365.0930
7.0,4.125345,12.0724,365.0980
8.0,4.123171,12.0724,365.1030
9.0,4.120468,12.0737,365.1070
10.0,4.115698,12.0737,365.1120
11.0,4.105855,12.0774,365.1170
12.0,4.098284,12.0774,365.1220
13.0,4.083423,12.0824,365.1270
14.0,4.069236,12.0824,365.1320
15.0,4.052575,12.0874,365.1370
16.0,4.026486,12.0874,365.1430
17.0,4.010171,12.0936,365.1480
18.0,3.977297,12.0936,365.1530
19.0,3.955301,12.0998,365.1580
20.0,3.919505,12.0998,365.1630
21.0,3.897690,12.1079,365.1680
22.0,3.855633,12.1079,365.1730
23.0,3.826514,12.1173,365.1780
24.0,3.781857,12.1172,365.1830
25.0,3.750512,12.1266,365.1880
26.0,3.701828,12.1266,365.1930
27.0,3.669872,12.1365,365.1980
28.0,3.624447,12.1365,365.2030
29.0,3.592799,12.1465,365.2080
30.0,3.563334,12.1465,365.2120
31.0,3.516932,12.1571,365.2170
32.0,3.486318,12.1571,365.2220
33.0,3.441450,12.1670,365.2270
34.0,3.412411,12.1670,365.2320
35.0,3.368665,12.1770,365.2370
36.0,3.340991,12.1770,365.2420
37.0,3.297732,12.1863,365.2470
38.0,3.268459,12.1863,365.2520
39.0,3.224934,12.1969,365.2570
40.0,3.197045,12.1969,365.2620
41.0,3.155712,12.2062,365.2670
42.0,3.129105,12.2062,365.2720
43.0,3.089984,12.2162,365.2770
44.0,3.066243,12.2162,365.2820
45.0,3.027510,12.2262,365.2870
46.0,3.002647,12.2261,365.2920
47.0,2.962277,12.2361,365.2970
48.0,2.937255,12.2361,365.3020
49.0,2.899472,12.2461,365.3070
50.0,2.875268,12.2461,365.3120
51.0,2.837213,12.2560,365.3170
52.0,2.814417,12.2560,365.3220
53.0,2.778924,12.2666,365.3270
54.0,2.755362,12.2666,365.3320
55.0,2.718597,12.2766,365.3370
56.0,2.696549,12.2766,365.3420
57.0,2.663334,12.2859,365.3470
58.0,2.641665,12.2859,365.3520
59.0,2.606636,12.2959,365.3570
60.0,2.585317,12.2959,365.3620
61.0,2.551434,12.3059,365.3670
62.0,2.530474,12.3059,365.3720
63.0,2.498027,12.3158,365.3770
64.0,2.478532,12.3158,365.3820
65.0,2.447627,12.3258,365.3870
66.0,2.427309,12.3258,365.3920
67.0,2.395778,12.3358,365.3970
68.0,2.376526,12.3358,365.4020
69.0,2.347482,12.3458,365.4070
70.0,2.329300,12.3457,365.4120
71.0,2.301875,12.3564,365.4170
72.0,2.285382,12.3564,365.4220
73.0,2.259425,12.3663,365.4270
74.0,2.241786,12.3663,365.4320
75.0,2.214622,12.3763,365.4370
76.0,2.198518,12.3763,365.4420
77.0,2.173290,12.3857,365.4470
78.0,2.156391,12.3856,365.4520
79.0,2.128268,12.3963,365.4570
80.0,2.111181,12.3962,365.4620
81.0,2.083905,12.4056,365.4670
82.0,2.065036,12.4056,365.4720
83.0,2.037045,12.4156,365.4770
84.0,2.020893,12.4156,365.4820
85.0,1.995015,12.4256,365.4870
86.0,1.977662,12.4255,365.4920
87.0,1.949563,12.4355,365.4970
88.0,1.933056,12.4355,365.5020
89.0,1.906748,12.4455,365.5070
90.0,1.889862,12.4455,365.5120
91.0,1.863919,12.4455,365.5170
92.0,1.848628,12.4561,365.5220
93.0,1.825261,12.4661,365.5270
94.0,1.809296,12.4661,365.5320
95.0,1.782895,12.4761,365.5370
96.0,1.766958,12.4760,365.5420
97.0,1.742600,12.4860,365.5470
98.0,1.726458,12.4860,365.5520
99.0,1.701940,12.4960,365.5570
100.0,1.687332,12.4960,365.5620
101.0,1.664204,12.5054,365.5670
102.0,1.647912,12.5053,365.5720
103.0,1.623231,12.5160,365.5770
104.0,1.608904,12.5159,365.5820
105.0,1.586491,12.5253,365.5870
106.0,1.571157,12.5253,365.5920
107.0,1.547959,12.5359,365.5970
108.0,1.533734,12.5359,365.6020
109.0,1.511714,12.5359,365.6070
110.0,1.496124,12.5453,365.6120
111.0,1.472317,12.5452,365.6170
112.0,1.457989,12.5559,365.6220
113.0,1.434997,12.5658,365.6270
114.0,1.419158,12.5658,365.6320
115.0,1.395511,12.5758,365.6370
116.0,1.382876,12.5758,365.6420
117.0,1.362782,12.5852,365.6470
118.0,1.348539,12.5852,365.6520
119.0,1.326518,12.5952,365.6570
120.0,1.313972,12.5952,365.6620
121.0,1.294889,12.6051,365.6670
122.0,1.281160,12.6051,365.6720
123.0,1.259004,12.6151,365.6770
124.0,1.245327,12.6151,365.6820
125.0,1.225892,12.6251,365.6870
126.0,1.212294,12.6251,365.6920
127.0,1.191026,12.6251,365.6970
128.0,1.178354,12.6351,365.7020
129.0,1.158410,12.6351,365.7070
130.0,1.144592,12.6457,365.7120
131.0,1.123531,12.6557,365.7170
132.0,1.110507,12.6557,365.7220
133.0,1.091003,12.6650,365.7270
134.0,1.077040,12.6650,365.7320
135.0,1.055918,12.6750,365.7370
136.0,1.042904,12.6750,365.7420
137.0,1.023587,12.6850,365.7470
138.0,1.009839,12.6850,365.7520
139.0,0.989348,12.6950,365.7570
140.0,0.976423,12.6950,365.7620
141.0,0.957302,12.7049,365.7670
142.0,0.943587,12.7049,365.7720
143.0,0.923344,12.7149,365.7770
144.0,0.910521,12.7149,365.7820
145.0,0.891662,12.7149,365.7870
146.0,0.878457,12.7249,365.7920
147.0,0.857760,12.7249,365.7970
148.0,0.845424,12.7355,365.8020
149.0,0.827033,12.7355,365.8070
150.0,0.812738,12.7455,365.8120
151.0,0.791770,12.7555,365.8170
152.0,0.779168,12.7555,365.8220
153.0,0.761856,12.7648,365.8270
154.0,0.748815,12.7648,365.8320
155.0,0.728048,12.7748,365.8370
156.0,0.714534,12.7748,365.8420
157.0,0.694922,12.7848,365.8470
158.0,0.680253,12.7848,365.8520
159.0,0.659032,12.7948,365.8570
160.0,0.646593,12.7948,365.8620
161.0,0.628656,12.8047,365.8670
162.0,0.614225,12.8047,365.8720
163.0,0.590694,12.8147,365.8770
164.0,0.576984,12.8147,365.8820
165.0,0.556652,12.8147,365.8870
166.0,0.541506,12.8247,365.8920
167.0,0.521052,12.8247,365.8970
168.0,0.508758,12.8353,365.9020
169.0,0.491185,12.8353,365.9070
170.0,0.477933,12.8447,365.9120
