Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,5.188733,11.9681,572.1350
2.0,5.145394,11.9680,572.6350
3.0,5.117404,11.9680,573.1350
4.0,5.095623,11.9680,573.6350
5.0,5.077045,11.9680,574.1350
6.0,5.058109,11.9680,574.6350
7.0,5.044452,11.9680,575.1350
8.0,5.035402,11.9680,575.6350
9.0,5.027709,11.9680,576.1350
10.0,5.020881,11.9680,576.6350
11.0,5.012947,11.9680,577.1350
12.0,5.004725,11.9679,577.6350
13.0,4.998260,11.9679,578.1350
14.0,4.993458,11.9679,578.6350
15.0,4.988317,11.9679,579.1350
16.0,4.984064,11.9679,579.6350
17.0,4.979731,11.9679,580.1350
18.0,4.974645,11.9679,580.6350
19.0,4.971200,11.9679,581.1350
20.0,4.966937,11.9679,581.6350
21.0,4.961280,11.9679,582.1350
22.0,4.957407,11.9679,582.6350
23.0,4.952674,11.9679,583.1350
24.0,4.948671,11.9679,583.6350
25.0,4.945678,11.9679,584.1350
26.0,4.942635,11.9679,584.6350
27.0,4.941005,11.9679,585.1350
28.0,4.938000,11.9679,585.6350
29.0,4.936574,11.9679,586.1350
30.0,4.934758,11.9679,586.6350
31.0,4.933644,11.9679,587.1350
32.0,4.932202,11.9679,587.6350
33.0,4.930951,11.9679,588.1350
34.0,4.929661,11.9679,588.6350
35.0,4.928639,11.9679,589.1350
36.0,4.927397,11.9679,589.6350
37.0,4.926307,11.9679,590.1350
38.0,4.925310,11.9679,590.6350
39.0,4.923923,11.9679,591.1350
40.0,4.922973,11.9679,591.6350
