Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,3.982501,10.8117,438
2.0,3.947028,10.8117,438.5
3.0,3.927691,10.8117,439
4.0,3.917224,10.8117,439.5
5.0,3.908997,10.8117,440
6.0,3.902517,10.8117,440.5
7.0,3.899405,10.8117,441
8.0,3.896560,10.8117,441.5
9.0,3.893368,10.8117,442
10.0,3.889960,10.8117,442.5
11.0,3.886743,10.8117,443
12.0,3.883783,10.8117,443.5
13.0,3.880784,10.8117,444
14.0,3.877044,10.8117,444.5
15.0,3.875249,10.8117,445
16.0,3.871755,10.8117,445.5
17.0,3.869387,10.8117,446
18.0,3.867953,10.8117,446.5
19.0,3.865903,10.8117,447
20.0,3.862663,10.8117,447.5
21.0,3.862092,10.8116,448
22.0,3.859724,10.8116,448.5
23.0,3.858648,10.8116,449
24.0,3.857129,10.8116,449.5
25.0,3.855196,10.8116,450
26.0,3.854025,10.8116,450.5
27.0,3.852955,10.8116,451
28.0,3.851729,10.8116,451.5
29.0,3.850337,10.8116,452
30.0,3.849632,10.8116,452.5
31.0,3.849637,10.8116,453
32.0,3.844757,10.8116,453.5
33.0,3.848466,10.8116,454
34.0,3.846658,10.8116,454.5
35.0,3.845106,10.8116,455
36.0,3.844183,10.8116,455.5
37.0,3.844127,10.8116,456
38.0,3.844004,10.8116,456.5
39.0,3.842217,10.8116,457
40.0,3.841917,10.8116,457.5
