Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.126254,16.9927,134.4880
2.0,-0.126114,16.9426,134.9880
3.0,-0.126127,16.8924,135.4880
4.0,-0.126342,16.8424,135.9880
5.0,-0.126335,16.7922,136.4880
6.0,-0.126594,16.7421,136.9880
7.0,-0.126548,16.6920,137.4880
8.0,-0.126099,16.6419,137.9880
9.0,-0.126238,16.5916,138.4880
10.0,-0.126805,16.5413,138.9880
11.0,-0.126736,16.4911,139.4880
12.0,-0.126308,16.4410,139.9880
13.0,-0.126931,16.3908,140.4880
14.0,-0.127091,16.3404,140.9880
15.0,-0.127016,16.2902,141.4880
16.0,-0.126303,16.2402,141.9880
17.0,-0.126431,16.1900,142.4880
18.0,-0.126366,16.1396,142.9880
19.0,-0.126188,16.0895,143.4880
20.0,-0.126733,16.0394,143.9880
21.0,-0.126576,15.9893,144.4880
22.0,-0.126498,15.9392,144.9880
23.0,-0.126908,15.8890,145.4880
24.0,-0.126599,15.8389,145.9880
25.0,-0.126172,15.7889,146.4880
26.0,-0.127715,15.7387,146.9880
27.0,-0.127425,15.6886,147.4880
28.0,-0.126345,15.6382,147.9880
29.0,-0.126309,15.5882,148.4880
30.0,-0.127024,15.5381,148.9880
31.0,-0.126578,15.4877,149.4880
32.0,-0.126363,15.4374,149.9880
33.0,-0.126451,15.3874,150.4880
34.0,-0.126454,15.3371,150.9880
35.0,-0.126810,15.2868,151.4880
36.0,-0.126120,15.2365,151.9880
37.0,-0.126673,15.1865,152.4880
38.0,-0.126303,15.1362,152.9880
39.0,-0.126319,15.0862,153.4880
40.0,-0.126577,15.0360,153.9880
41.0,-0.126567,14.9857,154.4880
42.0,-0.126616,14.9357,154.9880
43.0,-0.126433,14.8857,155.4880
44.0,-0.126436,14.8355,155.9880
45.0,-0.126615,14.7853,156.4880
46.0,-0.126993,14.7352,156.9880
47.0,-0.126459,14.6851,157.4880
48.0,-0.126339,14.6349,157.9880
49.0,-0.126331,14.5846,158.4880
50.0,-0.126202,14.5346,158.9880
51.0,-0.126581,14.4844,159.4880
52.0,-0.126453,14.4340,159.9880
53.0,-0.126104,14.3838,160.4880
54.0,-0.126730,14.3337,160.9880
55.0,-0.126612,14.2834,161.4880
56.0,-0.126557,14.2332,161.9880
57.0,-0.126237,14.1830,162.4880
