Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.036474,10.0440,212.9
2.0,-0.049682,10.0452,213
3.0,-0.044135,10.0404,213
4.0,-0.048432,10.0355,213.1
5.0,-0.053525,10.0302,213.1
6.0,-0.045248,10.0257,213.2
7.0,-0.052363,10.0201,213.2
8.0,-0.046008,10.0153,213.3
9.0,-0.047165,10.0105,213.3
10.0,-0.041847,10.0053,213.4
11.0,-0.048385,10.0001,213.4
12.0,-0.050849,9.9953,213.5
13.0,-0.044791,9.9903,213.5
14.0,-0.043372,9.9853,213.6
15.0,-0.051840,9.9801,213.6
16.0,-0.042984,9.9753,213.7
17.0,-0.048521,9.9703,213.7
18.0,-0.046573,9.9653,213.8
19.0,-0.050687,9.9601,213.8
20.0,-0.055496,9.9553,213.9
21.0,-0.050802,9.9501,213.9
22.0,-0.043205,9.9455,214
23.0,-0.045278,9.9403,214
24.0,-0.045394,9.9353,214.1
25.0,-0.052205,9.9303,214.1
26.0,-0.040065,9.9253,214.2
27.0,-0.047983,9.9200,214.2
28.0,-0.046105,9.9154,214.3
29.0,-0.045086,9.9103,214.3
30.0,-0.045025,9.9055,214.4
31.0,-0.042052,9.9001,214.4
32.0,-0.050267,9.8953,214.5
33.0,-0.055980,9.8903,214.5
34.0,-0.045798,9.8855,214.6
35.0,-0.048417,9.8803,214.6
36.0,-0.055348,9.8753,214.7
37.0,-0.049482,9.8703,214.7
38.0,-0.051827,9.8655,214.8
39.0,-0.047229,9.8599,214.8
40.0,-0.046056,9.8550,214.9
41.0,-0.056703,9.8500,214.9
42.0,-0.051755,9.8455,215
43.0,-0.051727,9.8399,215
44.0,-0.047074,9.8350,215.1
45.0,-0.050638,9.8300,215.1
46.0,-0.051438,9.8252,215.2
47.0,-0.051048,9.8200,215.2
48.0,-0.060182,9.8150,215.3
49.0,-0.049162,9.8100,215.3
50.0,-0.052364,9.8050,215.4
51.0,-0.051304,9.8000,215.4
52.0,-0.054282,9.7950,215.5
53.0,-0.050951,9.7900,215.5
54.0,-0.050055,9.7850,215.6
55.0,-0.047489,9.7799,215.6
56.0,-0.049059,9.7750,215.7
57.0,-0.053152,9.7699,215.7
58.0,-0.048457,9.7650,215.8
59.0,-0.047616,9.7597,215.8
60.0,-0.050176,9.7547,215.9
61.0,-0.050703,9.7499,215.9
62.0,-0.046493,9.7451,216
63.0,-0.046130,9.7397,216
64.0,-0.043059,9.7349,216.1
65.0,-0.045111,9.7299,216.1
66.0,-0.041695,9.7249,216.2
67.0,-0.050067,9.7194,216.2
68.0,-0.050459,9.7146,216.3
69.0,-0.056321,9.7099,216.3
70.0,-0.042556,9.7051,216.4
71.0,-0.050742,9.6995,216.4
72.0,-0.046204,9.6946,216.5
73.0,-0.050247,9.6898,216.5
74.0,-0.045442,9.6849,216.6
75.0,-0.050282,9.6797,216.6
76.0,-0.055553,9.6747,216.7
77.0,-0.048405,9.6697,216.7
78.0,-0.046415,9.6647,216.8
79.0,-0.053561,9.6594,216.8
80.0,-0.049461,9.6547,216.9
81.0,-0.052148,9.6497,216.9
82.0,-0.044024,9.6447,217
83.0,-0.052366,9.6394,217
84.0,-0.054846,9.6347,217.1
85.0,-0.054708,9.6297,217.1
86.0,-0.056536,9.6247,217.2
87.0,-0.055173,9.6190,217.2
88.0,-0.053529,9.6144,217.3
89.0,-0.054867,9.6096,217.3
90.0,-0.045602,9.6044,217.4
91.0,-0.053116,9.5990,217.4
92.0,-0.054353,9.5943,217.5
93.0,-0.045100,9.5893,217.5
94.0,-0.047579,9.5843,217.6
95.0,-0.053370,9.5790,217.6
96.0,-0.052914,9.5740,217.7
97.0,-0.053724,9.5688,217.7
98.0,-0.050622,9.5637,217.8
99.0,-0.060098,9.5588,217.8
100.0,-0.057257,9.5538,217.9
101.0,-0.055692,9.5488,217.9
102.0,-0.049409,9.5437,218
103.0,-0.053891,9.5385,218
104.0,-0.053287,9.5335,218.1
105.0,-0.052427,9.5289,218.1
106.0,-0.046078,9.5237,218.2
107.0,-0.060401,9.5187,218.2
108.0,-0.060786,9.5135,218.3
109.0,-0.055910,9.5088,218.3
110.0,-0.054734,9.5035,218.4
111.0,-0.057532,9.4987,218.4
112.0,-0.057411,9.4935,218.5
113.0,-0.055880,9.4890,218.5
114.0,-0.047145,9.4832,218.6
115.0,-0.056568,9.4784,218.6
116.0,-0.048542,9.4734,218.7
117.0,-0.049292,9.4689,218.7
118.0,-0.050279,9.4634,218.8
119.0,-0.048444,9.4583,218.8
120.0,-0.058782,9.4534,218.9
121.0,-0.057451,9.4487,218.9
122.0,-0.053152,9.4434,219
123.0,-0.053829,9.4383,219
124.0,-0.051484,9.4333,219.1
125.0,-0.053909,9.4286,219.1
126.0,-0.047325,9.4234,219.2
