Point No.,Normal Force [N],Gap [mm],Time [s]
1,9.272556,21.8161,2713
2,9.273879,21.8161,2713
3,9.271579,21.8161,2713
4,9.274127,21.8161,2713
5,9.270812,21.8161,2713
6,9.266233,21.8161,2713
7,9.264840,21.8161,2713
8,9.246519,21.8167,2713
9,9.223278,21.8167,2713
10,9.148745,21.8185,2713
11,9.024634,21.8185,2713
12,8.929521,21.8215,2713
13,8.786149,21.8214,2713
14,8.673398,21.8257,2713
15,8.493206,21.8256,2713
16,8.315871,21.8312,2713
17,8.178958,21.8311,2713
18,8.031602,21.8354,2713
19,7.909185,21.8353,2713
20,7.740927,21.8402,2713
21,7.623152,21.8401,2713
22,7.486557,21.8450,2713
23,7.362133,21.8450,2713
24,7.215872,21.8505,2713
25,7.097798,21.8504,2713
26,6.993510,21.8548,2713
27,6.873487,21.8547,2713
28,6.748657,21.8596,2713
29,6.644836,21.8595,2713
30,6.532074,21.8645,2713
31,6.440187,21.8644,2713
32,6.331303,21.8700,2713
33,6.251228,21.8699,2713
34,6.167529,21.8743,2713
35,6.103279,21.8742,2713
36,6.012201,21.8792,2713
37,5.943382,21.8791,2713
38,5.845649,21.8841,2713
39,5.788005,21.8840,2713
40,5.691163,21.8896,2713
41,5.629573,21.8896,2713
42,5.555884,21.8939,2713
43,5.486748,21.8939,2713
44,5.397185,21.8988,2713
45,5.327604,21.8988,2713
46,5.240856,21.9037,2713
47,5.185925,21.9037,2713
48,5.096241,21.9093,2713
49,5.067351,21.9092,2713
50,4.999743,21.9136,2713
51,4.975025,21.9136,2713
52,4.906883,21.9185,2713
53,4.892743,21.9185,2713
54,4.827146,21.9235,2713
55,4.804719,21.9235,2713
56,4.709951,21.9290,2713
57,4.682133,21.9290,2713
58,4.609526,21.9333,2713
59,4.577457,21.9333,2713
60,4.496457,21.9383,2713
61,4.475965,21.9383,2713
62,4.390007,21.9432,2713
63,4.363456,21.9432,2713
64,4.263110,21.9488,2713
65,4.269236,21.9488,2713
66,4.199701,21.9531,2713
67,4.182277,21.9531,2713
68,4.101833,21.9580,2713
69,4.101048,21.9580,2713
70,4.031662,21.9630,2713
71,4.038121,21.9630,2713
72,3.961730,21.9686,2713
73,3.967603,21.9686,2713
74,3.914950,21.9729,2713
75,3.944611,21.9730,2713
76,3.885756,21.9779,2713
77,3.913673,21.9779,2713
78,3.839930,21.9829,2713
79,3.865130,21.9829,2713
80,3.782035,21.9885,2713
81,3.805813,21.9885,2713
82,3.732546,21.9928,2713
83,3.746701,21.9928,2713
84,3.667871,21.9978,2713
85,3.684906,21.9978,2713
86,3.603362,22.0027,2713
87,3.620865,22.0028,2713
88,3.533838,22.0077,2713
89,3.563330,22.0077,2713
90,3.492303,22.0127,2713
91,3.533066,22.0127,2713
92,3.481539,22.0177,2713
93,3.535180,22.0177,2713
94,3.472013,22.0227,2713
95,3.521291,22.0227,2713
96,3.448305,22.0277,2713
97,3.509914,22.0277,2713
98,3.454749,22.0327,2713
99,3.492748,22.0327,2713
100,3.433276,22.0377,2713
101,3.483685,22.0377,2713
102,3.404559,22.0426,2713
103,3.454828,22.0427,2713
104,3.375488,22.0476,2713
105,3.439795,22.0477,2713
106,3.377321,22.0526,2713
107,3.419725,22.0526,2713
108,3.365181,22.0576,2713
109,3.420968,22.0576,2713
110,3.340907,22.0626,2713
111,3.394500,22.0626,2713
112,3.304756,22.0676,2713
113,3.362586,22.0676,2713
114,3.290003,22.0726,2713
115,3.330980,22.0726,2713
116,3.260599,22.0775,2713
117,3.308969,22.0776,2713
118,3.234566,22.0825,2713
119,3.290998,22.0826,2713
120,3.216170,22.0875,2713
121,3.278209,22.0876,2713
122,3.204779,22.0925,2713
123,3.248936,22.0925,2713
124,3.176834,22.0975,2713
125,3.229320,22.0975,2713
126,3.149778,22.1025,2713
127,3.201590,22.1025,2713
128,3.116554,22.1075,2713
129,3.176428,22.1075,2713
130,3.095011,22.1124,2713
131,3.144714,22.1125,2713
132,3.072892,22.1174,2714
133,3.126000,22.1175,2714
134,3.042783,22.1218,2714
135,3.094618,22.1218,2714
136,3.005513,22.1274,2714
137,3.072472,22.1274,2714
138,2.984349,22.1324,2714
139,3.036371,22.1324,2714
140,2.954804,22.1374,2714
141,3.014908,22.1374,2714
142,2.924083,22.1423,2714
143,2.980299,22.1424,2714
144,2.881356,22.1473,2714
145,2.950325,22.1474,2714
146,2.855741,22.1523,2714
147,2.906889,22.1523,2714
148,2.828132,22.1573,2714
149,2.886776,22.1573,2714
150,2.798003,22.1617,2714
151,2.849016,22.1617,2714
152,2.750456,22.1672,2714
153,2.826037,22.1673,2714
154,2.729881,22.1722,2714
155,2.785471,22.1723,2714
156,2.707547,22.1772,2714
157,2.765499,22.1773,2714
158,2.675745,22.1816,2714
159,2.735067,22.1816,2714
160,2.627356,22.1872,2714
161,2.707627,22.1872,2714
162,2.613977,22.1922,2714
163,2.670521,22.1922,2714
164,2.586322,22.1972,2714
165,2.651499,22.1972,2714
166,2.550751,22.2015,2714
167,2.617653,22.2015,2714
168,2.513247,22.2071,2714
169,2.599729,22.2072,2714
170,2.490007,22.2121,2714
171,2.557391,22.2121,2714
172,2.468628,22.2171,2714
173,2.543503,22.2171,2714
174,2.438106,22.2214,2714
175,2.511344,22.2215,2714
176,2.404250,22.2270,2714
177,2.491452,22.2271,2714
178,2.386697,22.2320,2714
179,2.456680,22.2321,2714
180,2.365237,22.2370,2714
181,2.440402,22.2371,2714
182,2.336637,22.2420,2714
183,2.410484,22.2421,2714
184,2.309086,22.2470,2714
185,2.400715,22.2470,2714
186,2.292813,22.2520,2714
187,2.359047,22.2520,2714
188,2.277957,22.2570,2714
189,2.351860,22.2570,2714
190,2.256105,22.2620,2714
191,2.327749,22.2620,2714
192,2.234969,22.2669,2714
193,2.312093,22.2670,2714
194,2.218148,22.2719,2714
195,2.277035,22.2720,2714
196,2.198705,22.2769,2714
197,2.267501,22.2770,2714
198,2.167394,22.2819,2714
199,2.246163,22.2820,2714
200,2.143942,22.2869,2714
201,2.231013,22.2869,2714
202,2.123068,22.2919,2714
203,2.201941,22.2919,2714
204,2.104326,22.2969,2714
205,2.193196,22.2969,2714
206,2.074533,22.3019,2714
