Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.352996,12.0657,174.3200
2.0,4.325861,12.0657,174.8200
3.0,4.310812,12.0657,175.3200
4.0,4.298781,12.0657,175.8200
5.0,4.287199,12.0657,176.3200
6.0,4.278961,12.0656,176.8200
7.0,4.273408,12.0656,177.3200
8.0,4.268503,12.0656,177.8200
9.0,4.264222,12.0656,178.3200
10.0,4.259799,12.0656,178.8200
11.0,4.256609,12.0656,179.3200
12.0,4.252497,12.0656,179.8200
13.0,4.248498,12.0656,180.3200
14.0,4.245480,12.0656,180.8200
15.0,4.242144,12.0656,181.3200
16.0,4.238756,12.0656,181.8200
17.0,4.237096,12.0656,182.3200
18.0,4.233875,12.0656,182.8200
19.0,4.231647,12.0656,183.3200
20.0,4.227599,12.0656,183.8200
21.0,4.227028,12.0656,184.3200
22.0,4.225976,12.0656,184.8200
23.0,4.223829,12.0656,185.3200
24.0,4.221851,12.0656,185.8200
25.0,4.220649,12.0656,186.3200
26.0,4.219853,12.0656,186.8200
27.0,4.218387,12.0656,187.3200
28.0,4.217866,12.0656,187.8200
29.0,4.217030,12.0656,188.3200
30.0,4.215600,12.0656,188.8200
31.0,4.215213,12.0656,189.3200
32.0,4.213933,12.0656,189.8200
33.0,4.213253,12.0656,190.3200
34.0,4.213410,12.0656,190.8200
35.0,4.212166,12.0656,191.3200
36.0,4.211471,12.0656,191.8200
37.0,4.210846,12.0656,192.3200
38.0,4.209588,12.0656,192.8200
39.0,4.209094,12.0656,193.3200
40.0,4.208602,12.0656,193.8200
