Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.189995,15.0055,5539
2.0,-0.175060,15.0105,5539
3.0,-0.168777,15.0162,5539
4.0,-0.166191,15.0205,5539
5.0,-0.172109,15.0255,5539
6.0,-0.174615,15.0305,5539
7.0,-0.169067,15.0355,5539
8.0,-0.167412,15.0405,5539
9.0,-0.171141,15.0455,5539
10.0,-0.195869,15.0505,5539
11.0,-0.196140,15.0561,5539
12.0,-0.199249,15.0605,5539
13.0,-0.197208,15.0655,5539
14.0,-0.194386,15.0705,5539
15.0,-0.200094,15.0755,5539
16.0,-0.198663,15.0805,5539
17.0,-0.170463,15.0855,5539
18.0,-0.179044,15.0905,5539
19.0,-0.174382,15.0955,5539
20.0,-0.172338,15.1005,5539
21.0,-0.171800,15.1055,5539
22.0,-0.180138,15.1105,5539
23.0,-0.173755,15.1155,5539
24.0,-0.171085,15.1205,5539
25.0,-0.174040,15.1255,5539
26.0,-0.179528,15.1299,5539
27.0,-0.175254,15.1355,5539
28.0,-0.174239,15.1405,5539
29.0,-0.176060,15.1455,5539
30.0,-0.182331,15.1505,5539
31.0,-0.201052,15.1555,5539
32.0,-0.203853,15.1605,5539
33.0,-0.196381,15.1655,5539
34.0,-0.198560,15.1699,5539
35.0,-0.202572,15.1755,5539
36.0,-0.201274,15.1805,5539
37.0,-0.195191,15.1855,5539
38.0,-0.201782,15.1877,5539
39.0,-0.204980,15.1927,5539
40.0,-0.200245,15.2005,5539
41.0,-0.194987,15.2055,5539
42.0,-0.198625,15.2099,5539
43.0,-0.201052,15.2155,5539
44.0,-0.201730,15.2205,5539
45.0,-0.197660,15.2255,5539
46.0,-0.197980,15.2299,5539
47.0,-0.200507,15.2327,5539
48.0,-0.203682,15.2380,5539
49.0,-0.192160,15.2430,5539
50.0,-0.198429,15.2499,5539
51.0,-0.198590,15.2555,5539
52.0,-0.203914,15.2605,5539
53.0,-0.197856,15.2655,5539
54.0,-0.201279,15.2699,5539
55.0,-0.202930,15.2755,5539
56.0,-0.201281,15.2780,5539
57.0,-0.197774,15.2830,5539
58.0,-0.195134,15.2880,5539
59.0,-0.198144,15.2930,5539
60.0,-0.204837,15.3005,5539
61.0,-0.195193,15.3055,5539
62.0,-0.195705,15.3105,5539
63.0,-0.200388,15.3155,5539
64.0,-0.201375,15.3205,5539
65.0,-0.197980,15.3255,5539
66.0,-0.197732,15.3280,5539
67.0,-0.202217,15.3330,5539
68.0,-0.197578,15.3380,5539
69.0,-0.196986,15.3430,5539
70.0,-0.203325,15.3505,5539
71.0,-0.198151,15.3530,5539
72.0,-0.200704,15.3605,5539
73.0,-0.195574,15.3655,5539
74.0,-0.197800,15.3705,5539
75.0,-0.197706,15.3730,5540
76.0,-0.200423,15.3805,5540
77.0,-0.194611,15.3855,5540
78.0,-0.192939,15.3880,5540
79.0,-0.197996,15.3933,5540
80.0,-0.198763,15.3983,5540
81.0,-0.195286,15.4030,5540
82.0,-0.193633,15.4080,5540
83.0,-0.200627,15.4130,5540
84.0,-0.197844,15.4180,5540
85.0,-0.189465,15.4230,5540
86.0,-0.200372,15.4280,5540
87.0,-0.197650,15.4330,5540
88.0,-0.198232,15.4380,5540
89.0,-0.193446,15.4430,5540
90.0,-0.194852,15.4480,5540
91.0,-0.201104,15.4533,5540
92.0,-0.196411,15.4583,5540
93.0,-0.191704,15.4630,5540
94.0,-0.193853,15.4680,5540
95.0,-0.198109,15.4730,5540
96.0,-0.197159,15.4780,5540
97.0,-0.188527,15.4830,5540
98.0,-0.191244,15.4880,5540
99.0,-0.197164,15.4933,5540
100.0,-0.193849,15.4983,5540
101.0,-0.190049,15.5030,5540
102.0,-0.193591,15.5080,5540
103.0,-0.192195,15.5133,5540
104.0,-0.201908,15.5183,5540
105.0,-0.193568,15.5230,5540
106.0,-0.187199,15.5280,5540
107.0,-0.193140,15.5333,5540
108.0,-0.202827,15.5383,5540
109.0,-0.193021,15.5430,5540
110.0,-0.192354,15.5480,5540
111.0,-0.193753,15.5533,5540
112.0,-0.195053,15.5583,5540
113.0,-0.189228,15.5630,5540
114.0,-0.190606,15.5680,5540
