Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,-0.042607,15.9924,591.2791
2.0,-0.044313,15.9422,591.7791
3.0,-0.045621,15.8921,592.2791
4.0,-0.042103,15.8420,592.7791
5.0,-0.042677,15.7920,593.2791
6.0,-0.042201,15.7417,593.7791
7.0,-0.041999,15.6916,594.2791
8.0,-0.043966,15.6415,594.7791
9.0,-0.042728,15.5913,595.2791
10.0,-0.042871,15.5410,595.7791
11.0,-0.042661,15.4908,596.2791
12.0,-0.043316,15.4405,596.7791
13.0,-0.041199,15.3904,597.2791
14.0,-0.042004,15.3402,597.7791
15.0,-0.043495,15.2899,598.2791
16.0,-0.042689,15.2396,598.7791
17.0,-0.044428,15.1895,599.2791
18.0,-0.041332,15.1395,599.7791
19.0,-0.038057,15.0892,600.2791
20.0,-0.038510,15.0390,600.7791
21.0,-0.040086,14.9889,601.2791
22.0,-0.048045,14.9389,601.7791
23.0,-0.045560,14.8888,602.2791
24.0,-0.043950,14.8385,602.7791
25.0,-0.042575,14.7885,603.2791
26.0,-0.042607,14.7385,603.7791
27.0,-0.041324,14.6882,604.2791
28.0,-0.041412,14.6380,604.7791
29.0,-0.038359,14.5878,605.2791
30.0,-0.039394,14.5377,605.7791
31.0,-0.042368,14.4875,606.2791
32.0,-0.047229,14.4372,606.7791
33.0,-0.046697,14.3868,607.2791
34.0,-0.045984,14.3367,607.7791
35.0,-0.046577,14.2866,608.2791
36.0,-0.050946,14.2363,608.7791
37.0,-0.051964,14.1860,609.2791
38.0,-0.049884,14.1359,609.7791
39.0,-0.045710,14.0859,610.2791
40.0,-0.042772,14.0357,610.7791
41.0,-0.046025,13.9855,611.2791
42.0,-0.045360,13.9352,611.7791
43.0,-0.046223,13.8854,612.2791
44.0,-0.046101,13.8351,612.7791
45.0,-0.046532,13.7851,613.2791
46.0,-0.048428,13.7349,613.7791
47.0,-0.049430,13.6848,614.2791
48.0,-0.050717,13.6346,614.7791
49.0,-0.053583,13.5844,615.2791
50.0,-0.059501,13.5341,615.7791
51.0,-0.057397,13.4840,616.2791
52.0,-0.027924,13.4338,616.7791
53.0,0.007941,13.3835,617.2791
54.0,0.074811,13.3333,617.7791
55.0,0.148855,13.2831,618.2791
56.0,0.226849,13.2330,618.7791
57.0,0.300492,13.1829,619.2791
58.0,0.359712,13.1327,619.7791
59.0,0.422045,13.0826,620.2791
60.0,0.474305,13.0325,620.7791
61.0,0.531407,12.9824,621.2791
62.0,0.606046,12.9323,621.7791
63.0,0.703785,12.8822,622.2791
64.0,0.830246,12.8323,622.7791
65.0,0.979380,12.7821,623.2791
66.0,1.142244,12.7322,623.7791
67.0,1.314701,12.6821,624.2791
68.0,1.498157,12.6321,624.7791
69.0,1.690120,12.5820,625.2791
70.0,1.889033,12.5318,625.7791
71.0,2.095458,12.4817,626.2791
72.0,2.291423,12.4316,626.7791
73.0,2.523165,12.3816,627.2791
74.0,2.768854,12.3314,627.7791
75.0,3.028166,12.2814,628.2791
76.0,3.307516,12.2314,628.7791
77.0,3.606455,12.1815,629.2791
78.0,3.923948,12.1314,629.7791
