Point No.,Normal Force [N],Gap [mm],Time [s]
1.0,4.101228,11.2174,169.8150
2.0,4.081093,11.2174,170.3150
3.0,4.066783,11.2174,170.8150
4.0,4.054876,11.2174,171.3150
5.0,4.046504,11.2174,171.8150
6.0,4.040266,11.2174,172.3150
7.0,4.035903,11.2174,172.8150
8.0,4.032778,11.2174,173.3150
9.0,4.029703,11.2174,173.8150
10.0,4.025936,11.2174,174.3150
11.0,4.023588,11.2174,174.8150
12.0,4.020550,11.2174,175.3150
13.0,4.017432,11.2174,175.8150
14.0,4.015720,11.2174,176.3150
15.0,4.014306,11.2174,176.8150
16.0,4.013415,11.2174,177.3150
17.0,4.011695,11.2174,177.8150
18.0,4.010200,11.2174,178.3150
19.0,4.009732,11.2174,178.8150
20.0,4.008444,11.2174,179.3150
21.0,4.007122,11.2174,179.8150
22.0,4.005794,11.2174,180.3150
23.0,4.004842,11.2174,180.8150
24.0,4.004594,11.2174,181.3150
25.0,4.003078,11.2174,181.8150
26.0,4.002592,11.2174,182.3150
27.0,4.001516,11.2174,182.8150
28.0,4.000865,11.2174,183.3150
29.0,4.000199,11.2174,183.8150
30.0,3.999691,11.2174,184.3150
31.0,3.999347,11.2174,184.8150
32.0,3.998219,11.2174,185.3150
33.0,3.997690,11.2174,185.8150
34.0,3.997219,11.2174,186.3150
35.0,3.996400,11.2174,186.8150
36.0,3.995634,11.2174,187.3150
37.0,3.994862,11.2174,187.8150
38.0,3.993518,11.2174,188.3150
39.0,3.993288,11.2174,188.8150
40.0,3.992885,11.2174,189.3150
